用户,是否看过,评分,评论时间,有用数,评论
咱说,看过,很差,2019-10-19 16:00:13,70,"李安作为导演真的很腻害，这么烂的片子都拍得一丝不苟，如同中学语文老师常常教导我们，你作文如果写不好，起码把字写工整了，这是个态度问题。但他接下这样一个烂故事，已经是最大的错误，而把一部动作特效片拍得如此绵软无力，则是最大的失败。
普通观众已经用脚做出了他们的真实评价，倒是在豆瓣看到各种尬捧，有人把片中那点浅薄的父子关系和基因伦理拿来尬吹，仿佛只要是李安大师开过光的电影，都蕴含了最深邃的宇宙真理。醒醒，李安自《少年派》沉迷于技术以来，其电影里的思想就越来越没劲了。
《比利林恩》好歹有浸入感，而新技术对本片叙事没有任何贡献，如同没有灵魂的皮囊，灵肉分离。宣传语说，这是李安的一小步，电影的一大步；我说，这是李安的一大跤，电影的一小跤。安叔请回头是岸，我仍然期待着超越《断背山》的杰作。【JSZ万达】"
黄信滚,看过,还行,2019-10-17 13:04:55,49,不是特别懂拍这片的意义是啥，做商业动作片吧爽点太短（前期几场打斗），做科幻伦理片吧蜻蜓点水不痛不痒，做技术探索片吧又真没啥新技术，各方向看下来就跟片子剧情本身一样，乏善可陈，可有可无。
乌鸦火堂,看过,推荐,2019-10-17 13:54:23,50,极度清晰、动作流畅、演员毛孔、窗台灰尘清晰可见，景别纵深、摄影机位、灯光等拍摄方式完全模拟真实环境。这样“拟真”观感让看惯传统电影的观众感到不适，但不得不说很独特，尤其对于这样一部不真实的科幻片。当年轻的威尔史密斯出现时，我的大脑也反复在提醒自己，这是CG虚构的演员，但在如此清晰拟真的条件下看不到破绽，细思极恐。李安说了，这种全新视听语言，只是在尝试一种全新的创作思路，把技术格式变成叙事主体之一。当照片越来越失去真实性的同时，原本虚假的电影却提供了真实的错觉，这是电影造梦（说谎）的一种手段。PS，尽量选好电影院，下载就别看了，否则技术格式折损之后，这个故事会味同嚼蜡
Ou,看过,力荐,2019-10-12 17:54:42,610,OH MY GOD! 真正的僭越者。电影的Creation和剧中的造人合二为一，结合4K 120P的Photo-realism做法，坚实地雕刻出了一个“非人”。当我们对小克的“非人性”已经习以为常的时候，小小克出现了，以恐怖的姿态奔跑跳跃飞腿。心有余悸的亨利和我们决定把它留在世界之外，like tears in the rain.
凌睿,看过,较差,2019-10-18 02:46:18,548,"《双子杀手》其实就是李安自己的故事，他就是男主角亨利。
如今的李安成熟、聪明、经验丰富，但是却比不上更年轻的自己了，正如亨利打不过小克。
亨利看的太多，想的也太多；
小克太单纯了，他什么都不会，只会杀人，所以能把长处发挥到极致。
李安也是如此，以前他只会拍剧情片，就把剧情片拍到极致，即便是《卧虎藏龙》《少年派》也是凭借文戏收获如潮好评。
现在他迷上了技术，开始追求帧数和视觉效果，然而他最为人称道的——剧本却大不如前，最终形式大于内容。
表面上是进步，其实是一种退步。
对其它导演而言《双子杀手》就是一部中规中矩的好莱坞大片，但对于李安，这部电影只能算不及格。
不是《双子杀手》太差，而是《家庭三部曲》《断背山》《少年派》……太好了。
如果我们给《双子杀手》打高分，那就对李安以前的作品太不公平了。"
芦哲峰,看过,还行,2019-10-19 10:04:36,23,一部节奏紧凑、合格流畅的好莱坞商业片，但也仅此而已。大家似乎都想知道：如果克隆一个你，和你本人会不会完全一样，当然不会。你们虽然基因一样，生理层面一样，但出生时间不同，出生环境不同，因此星盘不一样，性格就会不同。比如说你是一个日摩羯月处女升金牛的群星土象星座的人，克隆你的诞生时间却是日白羊月射手升狮子的群星火象，那么克隆你比你本尊要外向冲动得多。
张小北,看过,力荐,2019-10-13 01:56:10,503,李安导演正在用激进的技术和优雅的气质拓展着「电影」的边界。在电影艺术和技术已经高度发达的当下，还能拓展甚至重新定义电影的边界，本身就已经值得我们格外鼓励了。而《双子杀手》在激进的技术革命同时，也没有放弃电影的叙事传统。对于一部在技术上如此激进的电影来说，狭义上的「故事」在这部「电影」中的占比是远低于传统电影的。或者说，这部电影在「讲什么故事」这件事情上，远远没有「如何讲这个故事」重要。「故事」作为承载「电影」的载体之一，它并不是电影本身。有些导演选择讲故事，有些导演选择如何讲故事。而这一次李安导演明显选择了后一条路。最后，高帧率格式是 3D 电影的未来！
白月,看过,较差,2019-10-03 06:12:12,393,真的难以想象这么老套和平庸的作品是李安导演的。所谓的120帧不仅没有为影片增色，反而加强了画面的电视剧质感，放大了配角和群演的尴尬演技，简直是场灾难。
九只苍蝇撞墙,看过,较差,2019-10-12 10:09:56,232,我看了一百分钟电子游戏过场动画。除了交代剧情，激烈打斗，为了将就所谓的高帧率3D浸入感用正面特写怼着人的大脸猛拍以外，就只剩下用并不逗的插科打诨和蚊子哼哼一样的背景音乐铺满全场。电子游戏过场动画的功能就是为了调节动作节奏，说圆剧情和让NPC说点人话逗玩家开心。如果就是为了完成这些任务，那恭喜安叔胜利了。除此之外，什么整体表达，氛围营造，人物刻画，通通都可以省了，我们看白开水一样的过场镜头大串联也挺开心的。只是，沉迷于“技术fetishism”的安叔真的准备好把电影朝这条死路上拐带了么？
Mr. Infamous,看过,推荐,2019-10-08 23:03:15,418,或许可以说，英文片名强调的是“Man”，与中文片名的商业化指标“杀手”，岔出两条道路。也许大众会再次对李安作品产生偏差式期待，甚至失望，但谁又能说自己全然明了李安的意味？对我而言，尽管这不算安叔最顶尖的作品，但依然是他在类型突围与自我突破中的又一回进攻，我喜欢，并且敬重。它是李安电影宇宙的一块拼图，与之前的父子伦理、自我思辨、信仰建设等等主题一脉相承，又在新领域探出让人期许的新鲜。克隆主题不算猎奇，但即使在普遍的道德伦理层面，生父、养父与第三种父亲的区别之下，还会有许多自我的挣扎，这种挣扎的艰难，依旧是个普世性话题。李安处理很温柔，不只是人物的归途，更在于对这个故事的参与者（包括观众）不加粉饰与强硬的启迪。而最后包袱的设置，就算猜出也不失力量。谢谢盗梦观影团。/1109刷120帧。
恶猫的步调,看过,还行,2019-10-18 22:23:54,25,就算只是在普通厅看的，这3D亮度……夜景的亮度能跟别人白天的亮度拼。上一部就感觉到了李安新技术带来的游戏感，这一部感觉更加游戏质感。看起来……怎么还有点英剧调调，脑袋里不时窜场到英剧《军情五处》。配乐能再配合点，也许会更燃一点，但说回来，李安跟商业片就像淡水跟海水，硬掺在一起，也完全没可能拍出爆米花的感觉。我知道帧数足啊，但这叙事节奏，怎么说呢，就像是吴宇森的鹆子，就是有一种慢镜抽帧的感觉。简直温水煮青蛙。就像煮了一锅没放调味料的冒菜，你就比如明明王可以搞笑担当，不但没有调剂气氛，还领了便当！？
jj73浅之,看过,较差,2019-09-29 08:46:33,169,我想我还是偏袒李安的，会不自觉地站在理解他的角度，即便如此这部依然一定要降低再降低预期去看，无法评分一言难尽。故事陈旧老套无聊，但技术野心实在很吓人。我认为李安做了一场大型实验：抛开故事，电影技术的革新到底意味着什么？这种技术体验完全无法言传，是流媒体观看完全无法取代的，猜想这是他为保留电影仪式感付出的可能最疯狂的努力。以及，看过60fps3d我突然领悟到，以前真的对3d误解好大，以为对镜头扔飞镖就是牛逼效果，但李安教育我们，好的技术一定是神不知鬼不觉察觉不出的，你全程以为自己站在威尔史密斯对面、能看到他毛孔的阴影的效果才是3d的意义
科林,看过,力荐,2019-10-11 20:58:00,467,"1、仍是部非常“李安”的作品，新瓶装旧酒的《绿巨人》。探讨的依旧是本我与超我的认同关系，恋父与弑父的俄狄浦斯情结；
2、首映看的60帧率版，已很惊艳：广角镜头下的高速快车、主观视角镜头、远景迅速拉近景、高速摄影机下机关枪扫射的慢镜头…Impressive；
3、特效超屌！高空中的飞机、暗光中的搏斗以及年轻版史皇的眼泪，真是登峰造极！"
木卫二,看过,较差,2019-10-20 21:10:24,62,就这个特工故事的电影，根本用不着李安来拍。遗憾的是，这部电影就是李安拍的。120帧之类的玩意，前作就聊过了。我不会因为枪花更美、火力更大、血丝淤伤、缺胳膊少腿的，才能进入那种所谓“真实的电影感”。恰好相反，我会纳闷，都这样了还打不中？同一个时刻，我依然在想看其他爆米花片总会想的事情：主角光环才是最强武器。
大聪看电影,看过,推荐,2019-10-11 21:13:11,377,没有国外评价得那么不堪，或许所谓的专业影评人都以李安又要造奥斯卡小人的预期去看《双子杀手》……虽然整体显得过于工整，但依然能看到李安导演试着在动作类型片中，捕捉细腻的角色内心世界，三场行云流水的动作大戏，还是很爽酷的。
寒枝雀静,看过,力荐,2019-10-14 21:55:24,276,A / 黑暗中枪与子弹的光影成为摄影机的化身，线条的扭曲突转与色彩的凝滞迸溅皆返照为“观看者”的心理角力。最终镜头在“真实”与“超真实”的身体之间失重。此时的类型元素“Shoot”已不再是创伤的起点，而成为联结“射击”与“拍摄”的中介点。120帧并不是一种窥探“更真实”表层的技术，而是一颗提挈着剪辑与运镜速度并给予影像更具张力致密感的浮标。相比前作，这或许已经称得上汪洋恣肆了。更重要的是，技术的内在层次被更进一步提炼了出来：只有将充盈的真实剥夺至虚空，方才创造出新的“真实”。
ParkerLI,看过,较差,2019-10-13 11:29:31,20,【YVR-Marine】4k，60fps。北美穷乡僻壤，看不到4k，120（羡慕下看得到的）。不过，在没有改变观看习惯之前，所谓技术进步都应该是秉持服务内容的。毕竟很多技术进步实际都是“贵”，而不是实打实的突破。游戏，风光记录等其他范畴也更适合这方面的先发田。即使如此，李安导演的推动之心和意义也不容抹杀。只是在第一次“失败”后，导演似乎忘记技术只是手段而不是目的了，本片呈现出的崩塌也不是几个由于技术壁垒只能拖慢点打斗所造成的，而是整部电影对自己到底要拍什么出现了把握失衡。所谓“父子”对话或者自我对话的表现之浅白，很难相信是出自父亲三部曲之手。而能不能产业倒逼影院升级，至少北美看，是失败的。
阿暖,看过,较差,2019-10-13 12:56:32,27,120帧这个技术真的太棒了，太亮了，给我感觉就跟看4d电影一样，纯感官刺激，太上头了。我真诚希望这样的电影，不要有拖拖拉拉的文戏，少讲废话、多点炫技。然而，这真的就是一个三流好莱坞动作片剧本啊，这么肤浅，这么苍白和平平无奇，甚至都不配、也根本无力成为技术的容器，更谈不上所谓形式服务于内容了。我太困惑了。 @AMC Del Amo 18
Rui,看过,很差,2019-10-17 10:05:07,49,"年度最大失望，没有之一。
事实证明李安确实拍不了动作片，无论是绿巨人还是双子杀手，完全可以用“一塌糊涂”这个词来形容。
李安你能不能好好拍剧情片，动作片真的不适合你。
ps:尬吹的大V们脸可疼乎？"
Paco,看过,较差,2019-10-18 17:30:31,24,2.5。李安三年前就说，“你可以不喜欢这个电影，但不要不喜欢这个技术”，心念昭然若揭。隔了三年终于看到了最高配，看的却还是李安的电影，你说我要不要喜欢这个技术？两部电影我都不喜欢，但足够让我确定喜不喜欢这个技术吗？这次对片子本身没有任何表达欲了。希望有更多高话语权的电影人参与进来吧，哪怕试错心态。李安的孤独是小悲哀，单一的技术呈现才是大悲哀。→10.20 二刷。60帧。
Cherry樱桃之远,看过,较差,2019-10-14 13:43:47,25,安叔，对不住了，真的不好看！倒不是高帧率的问题，我看的120fps/2K/3D，只有少数几个场景让我感觉到浸入式了，Will Smith变年轻的脸让我说不出的奇怪。烂还是剧本，白开水一样的剧情漏洞太多，转折生硬，人物都没有任何深入刻画，看完了就觉得是一个肉搏追车枪战等所有元素都有的二流的动作片。
西楼尘,看过,较差,2019-10-22 23:39:11,24,最好的杀手不需要做事细致，谨慎自律和顽强，而是不必饱受失眠的折磨，不会因思绪难以入睡。真正好受的时刻，不是俯卧在地扣动扳机的瞬间，而是坦然成为儿子和父亲的刹那。举着枪对克隆人说，我想你还是处男，始终害怕别人发现真实的你，其实每句话都在说自己。你明明是最好的杀手，却拥有最坏的人生。
左胸上的吸盘,看过,较差,2019-10-20 02:18:06,14,一部电影没有新东西，还是挺可怕的。剧情极度简单，51岁的质优杀手被上峰的人刺杀，发现来人是克隆版的年轻自己，两人相认并合作，捣毁了非法克隆势力——就这么寡淡如白水的一个动作片常见故事。要说有什么内在，第一是史密斯和年轻版的自己对话，有点针对父权的思考（但仅限于动作片的思辨水平），第二是常规的批判一下克隆技术的伦理困境，不知道50年后的人类看见今天的这套立场是否会觉得土爆了。技术和场面方面，CG做的还是比较假，人物的动作都发飘，一看就是主角跟动画片打架呢，飞车戏处理的又臭又长，如果动作场面只是光开枪却打不中主角，那还是别拍了。最糟的是作为动作片，全片节奏刻意放的很慢，这份缓慢应该主要是配合女主角那份大地之母的柔美，这姑娘被塑造的挺可爱的，但这个角色在叙事和拓宽主题的深度上到底起了什么作用？李安
🌵🌵,看过,较差,2019-10-18 23:20:52,13,两星半，最好的部分居然是动作戏，要是个年轻导演拍的能给及格。说炒冷饭都抬举李安了，前作或许还有基于特定文化的伦理讨论，现在这个就是一个架空的最初级的精神分析模板展示，再串连多个主题掩盖表达的陈腐（《碟中谍》→《喋血双雄》→《星球大战》→《银翼杀手》），别说“不是120帧等于没看”，这种论调最终暴露了这样的操作到底是技术加成艺术，还是技术绑架艺术，他妈的我作为影迷有什么义务花近十倍的票钱到全城唯一支持放映的影院看所谓的120帧，文本就摆在那里，差就是差！把机械还原物质现实作为电影本质的理念早在20年代就被现代主义艺术家否定了，为什么李安2019年了还在走这种弯路？
嘟嘟熊之父,看过,推荐,2019-10-19 14:52:27,24,纪录电影销毁表演，VR技术抛弃剪辑，120帧祛除摄影的迷惑性。于李安而言，电影的未来在于消灭“导”“演”，以创造实境取代引导视线，将观察摄取而非观看接收的权利交予观众。双子杀手这一后现代幻象式符号被一种极端朴素保守的方式呈现于银幕之上，在时间漩涡之中反复震荡。为什么李安的哲学未能贯彻到底？剪辑与表演被过度依赖，120帧的上限远不止于此。
Ada的B计划,看过,力荐,2019-10-18 14:53:58,45,也许是过去十年最重要的作品，让我们同时拥有了电影的过去、现在，与未来。强烈的自反，剧作是亨利，老、俗套、说教、真挚，他面向曾经那个单纯的、简单的、逝去的好莱坞作者动作片时代；技术是小克，在他面前，我们每个人都像站在镜子前，见证着属于未来的、影像生命力的青春洋溢。
寂地,看过,很差,2019-10-19 09:21:22,17,我心里有一个超爱导演名单，里面只有几个名字。我以为他们都是有强烈个人艺术追求的，有更大野心和理想的。看完这部电影李安的名字被从里面划去了。 其实我很佩服李安又一次尝试完全不同的电影，但做法太糟了。笑话尴尬，植入广告生硬。拍摄十分偷懒，内心冲突全靠闲聊。 作为商业片沉闷无聊，根本无法相信这是拍出少年派和色戒断臂山的李安。我一直耐心看到最后，期望有个意味深长的结局。结局俗气老套烂透了。
汽车大师,看过,较差,2019-10-19 22:46:00,14,我能看到的真实世界是没有快镜头的。CG脸终究见不得光。
獨孤島主,看过,还行,2019-10-19 12:43:17,12,火车过目、小巷追车、夜战二世祖三场精华，其余桥段编得像以前一些国产亲子情景剧似的
