用户,是否看过,评分,评论时间,有用数,评论
张咏轩Wayne®,看过,较差,2020-01-28 11:36:26,2,还是挺平庸的，没有一般韩国灾难片的荡气回肠，特效场面由于成本还是克制了一些，没有大规模的描写灾难场景，而且漏洞逻辑一抓一大把，架空事实，想象力太扯，镜头全部聚焦在两个男主角之间的斗智斗勇到最后患难与共，几场追车戏CG质感严重，惊险刺激的冒险感瞬间削弱许多，李秉宪与河正宇的双雄设定还有点意思，智商对立，相互捆绑，还略微耍了把基情，但很多有意搞笑的部分确实有点尴尬，相比《与神同行》的宏大命题，这部就是小人物的家国情怀，一切不过是为了家庭妻女，个人英雄主义突出，集体英雄主义稀释，安全回来，回归家庭，再把友情转化为亲情的延续，还是韩国电影一贯自认为的讨巧手法，但作为灾难片它并不合格，一股子民族教育式的刻板乖张，意淫式的理想化，冲散了类型片的所有看点和期待。★★
赵启辰,看过,推荐,2019-12-30 18:56:17,28,韓國編劇和演員還是厲害，多飛的任務都能給你安排明白，剛開始听到他們要去完成的這個事差點就喊退票了，這特麼瘋了，韓朝美中能干成一鍋漿糊，沒想到依靠幾大影帝的扎實表演給拉回來了，把一個打死也不相信的故事愣演到你信，厲不厲害？
又又,看过,较差,2020-01-24 22:37:24,2,说好的灾难片，为什么变成了谍战片这个我最讨厌的genre？？？
珷uuuu,看过,推荐,2020-01-06 00:27:27,21,秀智演得真好（只是说秀智自己的part，拍mv把哭戏练到位了，但是跟河叔也是的确没有cp感，看着就像是国家分配的孩子爹（原来是河正宇自己挑的秀智演老婆啊哈哈哈哈
更高,看过,推荐,2020-01-14 13:47:55,15,一开始很酸的糖最后只剩下甜了
谋杀游戏机,看过,推荐,2020-02-26 01:41:16,1,白头山火山爆发只是个大背景，实际讲的是河正宇带领的拆弹小队潜入朝鲜解救间谍，然后带着核弹前往白头山附近矿坑的行动。河正宇憨憨的，李秉宪饰演的三国间谍能力值满分，两人共同身份是父亲，逐渐信任对方到最后的兄弟情很感人。两位主角都不想当英雄，都想逃离现实，人物弧光可信。灾难动作元素很足，黑了美中军事力量夹击，最终走向韩朝重建大团结哈哈，另一种战狼。全度妍客串了一个连演员表都没有的角色...
直胖,看过,推荐,2019-12-21 23:49:43,11,打卡第一次在韩国看电影。说是灾难片，但其实不太像传统意义上的灾难片，是典型的类型片，河正宇李秉宪绝对主角，主线就是他们俩组织白头山的爆发，支线其实是以秀智生孩子为主，双线并进。这部电影卡司太强大了，这样的剧情下又要考虑到各大咖的戏份，所以剪辑上会被人诟病，但仔细想想也不知道怎么样拍会更好。作为年末压轴，笑点泪点都有，还有那么多明星看，是合格的商业片啦
火龙果不耐受者,看过,还行,2020-01-30 06:22:36,0,主角间化学反应很不错，剧情一般般
Hubble,看过,还行,2020-01-18 23:04:22,3,这个电影剧情真的合理吗？韩国的民族自豪感真的比中国还夸张…OMG！🤦🏻‍♂️
Jack Bauer,看过,推荐,2020-02-18 17:20:43,1,最爱李秉宪！再加河正宇，马东锡，稳了！
老罗Lazzaro,看过,还行,2020-02-14 16:24:07,0,中美一起黑，韩朝一家情，表面灾难套路，内在透出愿景。河正宇和李秉宪对戏也太喜剧了吧。
与碟私奔,看过,还行,2020-01-26 22:22:26,1,形式大于内容，全明星，大卡司，大制作，视觉特效，未必能拍出好看的电影🎦，只是特定时期，特殊观看，看罢即删。
国产凌凌期,看过,还行,2020-01-27 23:19:36,0,韩影工业水平标准作业。印象深刻的反倒是三位男主角，在这部戏里基本都把以前的常有人设颠覆了，一言不合撒娇河正宇，流氓糙汉李秉宪，银幕揍人无数的马东锡也演了次科学家。不过我还是更想看他们仨在同一个镜头里揍人过瘾些。
大罗,看过,推荐,2020-02-14 22:56:55,0,最专业的团队在哪里，最好的装备在哪里，最大的需求在哪里，最多的资源在哪里，最迅速决断的管理者在哪里……马东锡这种性格的人，做科研也会很出色吧
我真的吃不下了,看过,很差,2019-12-24 22:12:50,61,李秉宪明明是个杀人洗钱的叛国贼莫名其妙的就被说服了，河振宇明明是个胆小怕事的性格突然就决定为国捐躯了。总统旁边的女角色莫名其妙的非常多特写镜头，有？必？要？裴秀智明明老公快死了，也看不出来有多难过，情绪跟丢了个钱包差不多吧。特效非常差，一切都卡在刚刚好，刚逃出来炸了，刚过桥塌了，没有紧张刺激感，带不起观众的情绪。其他灾难特效一看也没舍得花钱。整个电影就是？？？？？？
榜上有名猫,看过,较差,2020-01-27 23:47:54,1,与岛国常年被天然灾害折磨相比，南韩拍这部《白头山》是别扭的被害妄想；虽以地震+火山爆发灾害为故事背景，却纯粹用菜鸟退役兵靠Max运气值孤军奋战，影片重点落在炫耀视觉特效，然而忽略基本的逻辑，开车跑赢地陷，楼塌完全回避，火山灰不需要面罩，角色们婆婆妈妈拖后腿，硬伤非常多。但最大问题是意识形态有毒：想象胖子垮台，抬举总统伟大，暗讽美帝自私，实名天朝流氓。
kylegun,看过,推荐,2020-02-01 13:57:57,0,首尔天崩地裂，汉江巨浪冲桥，飞车肉搏热成像狙击，空降韩国技术兵携朝鲜007穿越三八线灾区废城战美军，看来朝鲜统一只能靠长白山爆发了；剧情扯上天，CG挺磕碜，不过演员都可爱，还是那套南北兄弟情；肌肉男马东锡演个教授全程敲电脑搞数字模拟啥的，感觉好像拿错剧本了，是想转型吗？
十个斗的眼窝浅,看过,推荐,2020-02-15 11:59:40,0,韩式好莱坞大片！特效不错！一如既往地喜欢河正宇！最后还是被李秉宪整哭了！舍己为人的好同志啊！片尾一家四口，李秉宪的女儿叫河正宇爸爸，太治愈了！
潜意识,看过,还行,2020-02-04 22:15:52,1,糟糕的剧情，尚可的场面，高人气的三大男星，那么秀智我承包咯。
河狸,看过,还行,2020-01-30 02:13:42,5,长白山火山喷发，500公里外的首尔大楼倒塌，这个范围的地震，不是整个东北都完犊子啦。
獨孤島主,看过,还行,2020-02-05 10:13:04,0,面面俱到的半岛博弈缩影，本质上是李海准最擅长的类型内核。世界末日前半个小时韩国医院还在坚持运作，宇宙级别效率。从这电影对西部老大哥的态度来看，显然南北两个国家都特别不想（但也特别不能不）把他当回事。
kingkongofkhan,看过,还行,2020-01-27 20:47:21,3,这次很好，中美一起黑，雨露均沾。就是我朝特工的画风不太对，基本都是好莱坞影视里出现的华人黑帮look。。。
谢谢你们的鱼,看过,推荐,2020-01-25 20:21:17,1,真的只有韩国人敢这么写商业大片吧，为了南北大融合，一部电影把中美全得罪。你以为《铁雨》已经够魔幻了吗？那这个南韩部队解救北韩间谍并且一起偷北韩的核武器试图化解长白山爆发危机的故事一定能让你看到目瞪口呆，中国人搅局，美国人把自己的生命凌驾于韩国人之上。你很少可以在一部电影中看到这么多元素的结合，灾难、谍战、动作、政治，娱乐指数非常高，就是河正宇演的角色是不是太憨憨了？
爬行隧道,看过,推荐,2020-01-01 15:13:41,5,意思就是：中美你们都闭嘴靠边站！半岛问题我们朝韩自己可以解决！当然！必要时候！我们可以牺牲朝鲜……
坏牧羊人,看过,推荐,2020-03-04 23:09:18,0,这就很恶意差评了吧 至少7分吧 为什么不能让李秉宪活着呢！！！看大神们飙演技实在是太幸福了！！没啥创新的但是看神仙打架还相爱相杀啊，小可爱河正宇河李秉宪很有CP感啊！哈！震惊了...1.8亿人民币拍的...这特效好良心...别踩人家了 中国五年内拍不出这么好看的灾难片啊
昭和惊弓鸟,看过,较差,2020-01-28 08:22:49,0,韩国大片的一贯低劣水平，先做两场地陷山崩的特效大场面当噱头，但最后还是要用腿脚解决问题的小格局，紧张感全被两个男主的基情互动冲淡，真的韩国人这类片子拍多了，可以单独列一个类型叫“南北韩政治剥削片”了，还有马大叔怎么可能像科学家？（韩片里的国语总是那么随便呐～（新世界）除外）
殇潮|Enigma,看过,还行,2020-01-27 19:30:59,2,小河也太可爱了！
荒林,看过,还行,2020-01-25 22:24:41,1,类型杂糅过多，导致各方面都呈现地非常寡淡平庸，这样的卡司和制作出来的效果算是失望了
梵目,看过,推荐,2020-01-25 04:53:23,0,又是阿河，阿东，和常见的汽车性能广告。
huyouyou,看过,还行,2020-02-21 20:05:23,0,这么多明星，绿色出租车，酸甜糖，缺根筋的家伙，小可爱。#20200221
zhang 2nd,看过,较差,2020-01-25 20:27:24,0,一点张力都没，浪费了这么好的卡司和题材
Chris  一切由无聊开始,看过,较差,2020-02-05 11:53:36,0,可够差的，导演有点混乱，没有把握住这样一个电影应该有什么状态或者氛围。其他缺点就不说了，有点像儿戏，功课并没有做足。
克拉許crash,看过,还行,2020-01-06 02:21:41,0,少许的期望过高。男主演了太多类似的作品。这部的故事线和人物设计与之前的Take Point太相似了，没太多惊喜。好几个人物感觉可有可无，夫妻的关系也不足够传达出能这么伟大的去完成一项不可能的任务。感觉把人物抬得太高，把爱家的精神，爱国的情操放得太大，太过崇高了。经常有人会问，如果世界末日（虽然这不是末日），你最后想跟谁在一起，难道不是陪在亲（爱）人身边吗？
牛油果沙拉,看过,还行,2020-03-08 00:31:49,0,糙哥最近的作品总是少点惊喜感，虽然他已经很努力演得不同。
Puff,看过,还行,2019-12-26 21:43:54,3,3.5/5 超多槽點可以吐槽的災難搞笑片🤣，頭一次看到災難片這麼不正經🤣，不過這部片也證明了韓國是可以拍媲美好萊塢的災難場面的，唯獨中間的逃脫場面有點不連戲，估計是省經費的關係，但扣除中間的小小不連戲，整部片的場面還真不是開玩笑的逼真，看巨幕廳有加分，臨場感很足，但我實在不太喜歡這個不正經的劇本，特種部隊嫩的跟什麼一樣，河正宇的角色有夠娘🤣，跟李炳憲基情滿滿，不過對於政治的描寫，把中美韓關係寫的相當直白，韓國就是個一直被夾在中美之間的夾心餅乾，完全合乎當今局勢，我想也只有在其他國家拍的災難片裡，才能看到美國當反派了。
超cute侠,看过,还行,2020-01-27 00:56:45,0,纯娱乐片儿，脑洞开得无边无际，用核弹来阻止火山爆发这种情节也亏编剧能想出来，主线不靠谱其余细节也就不必认真了，男主开场的驾车戏颇有点儿《2012》末日将近的意思，就是主角光环太重一路毫发无伤稍微科幻了点儿，当然这戏的重点还是要看双男主，南北朝鲜义兄弟那一套是必不可少，河正宇和李秉宪的角色有互补，尤其前者一开始表现得六神无主的样子还蛮反英雄的，其余配角就比较功能性了，更可惜的是群像场景比较少，灾难感没大出来。
小王同学,看过,很差,2019-12-02 14:39:10,38,沉船捞起来了吗
老珂,看过,还行,2020-03-01 23:27:20,0,两大大牌，观赏性还是很强，特效做的好，无奈逻辑硬伤太多。
一峰,看过,较差,2020-01-11 15:46:44,7,纠正一下，那座山的名字叫长白山
张劳动,看过,推荐,2020-02-04 11:29:42,0,典型的爽片，感觉有点暗合《流浪地球》，男主临危受命，最会结尾特别像点燃火石。希望国产商业类型片能够有所借鉴。主角光环从头至尾，男一男二的CP感太“硬核”，不过也能稀释一些灾难片的紧张感还是蛮不错的。最大的惊喜就是中美韩在朝鲜的枪战，浮想联翩。
梦行30,看过,还行,2020-01-26 09:06:42,0,这三个男人！！也没能拯救这部电影，2.5分吧，这三个男人留着下次吧。可以拍喜剧。
Erik Li,看过,推荐,2019-12-26 00:19:50,5,"跟《与神同行》一样脑洞有点大。清奇无比。跟《流浪地球》一样有家庭的小温馨作为执行“舍小家、为大家”任务的支柱力。

韩国片胆量比较大。黑一波各国政府是没问题的。"
m89,看过,推荐,2020-02-12 19:37:33,0,以为这次要黑美帝了，结果突然来了一车古惑仔，前功尽弃，感觉豆瓣条目存活不了多久…《长白山》好评。灾难片版的《绝地巷战》，极尽夸张过火反转地球之能事，但足够好笑（马老师都演起教授来了）。此类影片反映出的韩半岛民族主义价值观很值得研究，中美其实都是假想敌，区别只是威胁程度和方式的不同，这与日本人的地缘政治观呈现出迥然不同的面貌。
五色全味,看过,还行,2020-01-29 22:53:00,2,怎麼能讓全度妍出場那麼少，過糞！
叶酱,看过,还行,2020-01-28 22:45:05,0,要不是李秉宪跟河正宇，真的是连下都不会下载
王星眸,看过,还行,2020-02-10 14:17:42,1,刚开始几分钟，火山第一次爆发引起的地震，效果气氛超级棒，还纳闷这么高效率的投入怎么只有6分，慢慢进入剧情之后，故事就由灾难片变成了谍战片、警匪片，后续两次火山引发的海啸和大桥崩塌很棒，除此之外，演员的力气在这个剧情之下完全无法发挥，中间文戏让人昏昏欲睡，强行感人的剧情在昏睡之后并没有感动到人，比较失望吧。
Avalon,看过,还行,2020-02-07 15:56:58,0,你们俩男主这么玩CP。让小马哥情何以堪。
Devlali Number,看过,还行,2020-01-30 10:55:22,0,对不起期待值的及格作品，全明星阵容摆在那儿换来的是毫无惊喜的出品，想多看看火山的观众估计不乐意了（我多少也有点儿），主线依旧是“中美有野心，朝韩一家亲”，两位男神顶着半岛危机搁这儿卖萌是吧？？？不过话说回来，都是火山题材，比某靠着天王出新歌来拉热度的片子强多了~我看有人评论枪战戏就是韩国版《红海行动》，您也不瞅瞅红海那网大级别的垃圾后期，比完我更喜欢《白头山》了。。。
看着时,看过,很差,2019-12-26 21:09:29,15,评价: 1星 (很差) (灾难 剧情) (有老套 很表面 没灵魂 还无聊) (特效特假) (茶母) (别回头看)
种瓜得瓜,看过,推荐,2020-02-27 23:19:08,2,特效加一星，剧情么就不要纠结了，半岛兄弟情，美中一起黑。剧情烂，演员表演不烂。
세넓또많,看过,很差,2019-12-27 18:27:44,8,充分体现导演审美有多糟的一部片，我们河演员就这样迷失在一部部滥竽充数的商业片里，比铁雨大概差一百部pmc…
多多洛,看过,还行,2020-02-19 19:55:59,0,"一部李秉宪、河正宇卖腐的灾难片，一部装甲车、公交车、出租车处处飙车开挂的灾难片、一部脱离美、朝、韩、中干涉控制由个人亲情和正义感主导深具牺牲精神舍身忘我成就大我的灾难片、一部马东锡没有露肉的灾难片，一部所有情节玩笑一般戏剧化的灾难片。
爱情、父女情、同盟情、战友情、爱国情，唯亲情诀别处微微触人感慨，整体很一般呀。"
安宕宕,看过,推荐,2020-02-03 19:16:43,0,阻止火山爆发用核武器有没有科学依据？竟是个灾难喜剧啊，黑了美国黑中国，纯超级英雄片，啊，俩老男人组CP可真够逗的。社会主义可乐真好喝。
夏季的天空,看过,推荐,2020-02-09 18:09:01,0,"家国情怀主旋律+一线明星阵容+灾难动作大片+鹰酱与大赵国齐扑街+李秉宪、河正宇双星飙演技+马东锡转戏路打酱油+唔哩秀智棒棒的+现代汽车、福特汽车秀硬广+民族教育宣传片。拍摄工整、元素齐全、视觉特效很不错的商业电影，整体娱乐性稍逊同类型的《铁雨》。
在地球1号与2号的角力夹缝中生存的郭嘉，习惯性染上了“总有刁民想害朕”。"
Raphael雷,看过,还行,2020-02-11 12:25:18,0,"此片对比国产《天火》 没有对比就没有伤害
不过泡菜国电影不遗余力黑中国还是没改
只能在电影里YY打霉国惹"
A.M.,看过,推荐,2020-02-23 19:22:15,0,开头抓李秉宪笑死我。原来是喜剧，哈哈哈笑死我了。
十月,看过,还行,2020-02-05 16:14:20,0,这个题材，长白山火山爆发，我还能说什么，况且还是突发。由韩国人拯救。还是孤胆英雄。单纯是为了拍爽片么。
hsihsia,看过,推荐,2020-02-18 23:13:57,0,大韩民国，一个“大”字，背后有多少“小”
正在,看过,较差,2020-01-30 11:35:34,0,即便放在韩式灾难片，或者扩大到南北题材影片里，本片也乏善可陈
Ellie,看过,推荐,2019-12-27 02:01:56,2,特效真的很不错，我河叔这个角色蛮可爱的就（为河叔多加一星）...可是秀智跟他实在不是一个画风啊摔！！！韩国人拍的片子意淫自己拯救世界也是理所当然，可是几时才能学会独立不带中国？
颖沂,看过,很差,2020-01-05 14:41:56,5,棒子意淫片
文森特九六,看过,很差,2020-01-24 13:00:44,0,无聊到连骂它都是件无聊的事儿
