用户,是否看过,评分,评论时间,有用数,评论
小老弟说什么呢,看过,力荐,2019-10-18 17:15:49,53,"其实比第一部剧情格局要宏大，但是立意差的不止一星半点

玛琳菲森很美，王后很美，奥罗拉也很美，但公主王子很傻又恋爱脑。奥罗拉可谓迪士尼公主中的坑队友高手，无非仗着“玛琳菲森爱我”各种实力坑，傻白甜王子连自己亲妈都不了解白送我都不要，两人啥都没干就坐拥江山还美其名曰维护了爱与和平，王后倒是认真做反派，她妈打他妈倒是看点，可她妈和她妈又没真正干架，第一部中的剧情反转和true  love都是亮点，而且也有玛琳菲森的自我救赎，本来指望奥罗拉在第二部中会有成长，可没成想还是傻白甜，结尾还让公主女巫卖卖腐之后再回归最套俗最无聊的结局

四星给玛琳菲森一星给认真搞事的王后，迪士尼想开倒车也不是这么开的"
yuna的男票,看过,较差,2019-10-18 23:03:50,83,公主被变成黑凤凰的朱莉舍命救下醒来后第一件事竟然是挣脱着去拥抱王子了？你妈为了你都快被弄死了好吗？那么多精灵都死了然后你大喊着今天要举办婚礼？编剧到底什么脑子？？？
K,看过,较差,2019-10-17 02:53:38,49,大写的花仙子。一点新意都没有，光舔颜还是可以的。坏人就是傻坏，好人就是蠢蠢的。世界可以通过魔法就和平了？迪士尼停留在这不行啊.....
艺仔不明白,看过,较差,2019-10-20 17:20:22,30,"“Aurora, you can come out” “well...can you come in?” → lesbians,  never fall for a straight girl."
幸运+++,看过,较差,2019-10-20 09:18:46,36,真的要被剧本气死，公主又bitch又蠢，完全不能理解，王后从一开始就把我是坏人写在脸上，鸟人啥也没带感觉也没啥战斗力就去打仗了……也就安吉丽娜朱莉够惊艳，小乌鸦还是很可爱，总感觉王子长的有点像小11。（200102，我又开始四倍速过字幕了，再看还是气的要死。真的是越发不喜欢艾丽范宁。）
SELVEN,看过,推荐,2019-10-18 22:39:19,40,72/100 ”一个最好的统治者就是给国民灌输恐惧，然后用恐惧来对付敌人。”
康报虹,看过,较差,2019-10-18 15:39:32,38,编导们在情节设置上所作出的一个个老套、生硬、令人不快的决定，几乎耗光了观众的热情和对整个故事的期待，童话式、乌托邦式的结尾也多有媚俗之嫌，好在服化设计和美学风格依然保持了较高水准。无论是以墨黑和祖母绿为主色调、搭配骨骼和金属材料的教母服饰，还是泼洒印象派色彩、加入森林元素的公主裙，都成为了两位角色不可或缺的一部分。我敢说，如果没有如此精致自然的裙子和超凡空灵的妆容，银幕上闪耀、迷人、夺人眼球的艾丽·范宁便会少几分光彩。
好大一个饼,看过,很差,2019-10-18 14:50:00,43,本片又名《愚蠢女儿怎样帮助敌人残害自己母亲》，烂！！！烂片！！！巨烂！！！
胸口碎大石,看过,还行,2019-10-19 11:13:16,43,7，什么丈母娘的反对，明明是婆婆在作妖！另外，还没结婚的姑娘小伙子们，如果你对象的父母无缘无故的不尊重你的父母，那他们也不会尊重你，望周知。
法兰西胶片,看过,较差,2019-10-19 22:41:32,24,竟然是那种最无聊的人妖种族大战，每个族群智商都很堪忧，最后就连女权的讨论都没有了。归根结底，这部戏最大的意义就是让我想起安吉丽娜·朱莉其实是个黑人混血！
