用户,是否看过,评分,评论时间,有用数,评论
七海,看过,较差,2019-09-28 22:23:32,111,扑克脸张涵予是来拍画报的，欧豪是来耍宝扮酷的，杜江莫名其妙勾靓妹，张天爱李沁走了一趟T台，保守来算，袁泉贡献了本片唯一演技值，另 导演是把新闻联播的台本直接拿过来念了嘛?
翌嘉,看过,还行,2019-09-30 23:09:11,107,本片再一次证明了一个普通的剧本多好的演员都拯救不了，真是浪费题材。电影还有一众献礼片的通病，大大小小的配角都有叫的上名的明星出演，然后就一个一个完成任务似的给镜头，刷脸，真的很多余。没看以前我以为最多余的是杨颖，看了之后才知道关晓彤才是最多余，直到现在我也没想明白她那一部分故事和其他人物有什么关系，个人觉得她大概代表吃瓜观众。ps：我要为袁泉老师打call，她站在那里就告诉观众——我是毕男，一名乘务长。
dj,看过,还行,2019-09-29 06:50:10,96,为真实事件致敬。电影一般般啦
昭和惊弓鸟,看过,较差,2019-09-28 22:15:38,82,后半小时管弦乐一奏，眼光凝重心系祖国，然后再往观众脸上抹一脸的意识形态，这也就成了。核心的机长形象扁平而工具性，为了凑片长塞了太多无趣而廉价的群像冲突，裹着事件的皮下面却也没有什么细节。
爱尔兰的天空,看过,推荐,2019-09-28 21:36:34,106,想说的都写在影评里了，我想多说一句，虽然影片仍有瑕疵，但一个新的分类——中国灾难片，仍让我们激动不已。
what'swilliam,看过,还行,2019-09-30 00:15:39,74,意外水准之上的商业片，国庆要逆袭。3.7星。1.全程节奏流畅，废章屈指可数，喜剧成分点到为止，欧豪油腻得刚好。2.配乐出彩耐听。3.成为杜江路人粉，演技工整自带憨厚真诚，好感度up。4.泪点：看战友的爷爷说“他们比你还小呢”。4.给本片拖后腿的两人：AB大宝贝和关晓彤，尤其后者，大宝贝不要哭，关晓彤请不要开口，这个角色存在的意义是什么？没有。5.某些段落刻意追求煽情，多了会拖节奏。比如袁泉后半段对乘客的大段演说。6.有陈情令的温情？李现一露脸影厅响起花痴声。杜江亲AB观众笑嘻嘻。7.如果硬要和萨利机长比，输在深度余味，赢在惊险节奏。
晚不安,看过,还行,2019-09-28 21:06:21,69,18年的新闻不到一年半以后上映，电影界也终于「中国速度」了一回。剧本从早到晚把一整天复盘一遍，外加各部门、社会各界反应，没有任何惊喜，也没有什么重大失误，除了那些肉眼可见的照顾普通观众情绪的段落。立项之初就知道不可能有《萨利机长》的角度，就冲着树立英雄典型去的，写成扁平人物也在意料之中。当创作没有任何障碍的时候，最容易、最顺畅的那条路，往往也是最无趣、最危险的。你知道自己会被飞机的颠簸吓到，但绝不会留下任何心理阴影——这就是本片的失败之处。朱亚文的压轴亮相最是精彩，领导装扮、复杂神情，厚黑学呼之欲出。我还找到几秒钟《攀登者》彩蛋。
Wisteria,看过,还行,2019-09-30 19:09:16,67,情节很好，激动人心很感人... 但是有一些side story的安排不仅不能丰富主线，反而尴尬的要死... 比如关晓彤的那一队航空爱好者，我的妈呀... 救命
Young,看过,力荐,2019-09-28 21:11:19,92,看完点映，必须要打五颗星。整个片子动静节奏把握相当好，除了关格格那段感觉有点累赘，不过戏份少也不影响。可以说是全程高能，小人物的刻画不多，但很真实，回家的藏族母子，看望战友的老兵，打工带娃夫妻，在面临死亡时表白带娃小年轻……哎，我大川航真的牛啊
张大水,看过,还行,2019-10-02 21:59:43,43,关晓彤一把把路人推倒时，我还以为她要开始唱你XX了！
