用户,是否看过,评分,评论时间,有用数,评论
张咏轩Wayne®,看过,还行,2020-02-20 20:11:37,4,对韩国的政治历史毫无涉猎，所以前半段看的云里雾里，节奏一度昏沉，不过韩国人真是敢拍，各种政治角力和思想争斗都能戏化呈现，政治身份和相互关系构成一张大网，并在人与人之间嗅出秘密隐情，因此各种冲突层出不穷，所以结尾的刺杀高潮，是政治立场和个人偏颇的集中爆发，那场三分钟的长镜头，内里都是情绪的症结和毁灭，与当下复杂的事件和人物关系构成一场错综复杂的紧张时局，整部电影更像是大背景下的悲剧英雄主义的传记，一个革命家最后的抉择，以为结束了一个时代的黑暗，殊不知迎来了另一个更高压的独裁社会，城头变化的大旗，你方唱罢我登场，现实寓言贯彻古今。★★★☆
王二,看过,力荐,2020-02-21 16:00:32,23,"你身边不是有我吗？按你想的做。
如果我亲自下令开火，谁能判我死刑？
(隔壁的题材/表述尺度看着让人怕)"
蒙奇D,看过,推荐,2020-02-21 16:23:53,23,朴槿惠他爸被刺杀的故事，近期最喜欢的一部电影，政治惊悚爽片。中央情报部部长金规泙对总统朴正熙的做法越来越不认同，从逐渐失望到绝望，从规劝总统到下定决心杀了他，金规泙一直在挣扎，甚至最后还在给朴正熙机会。金规泙可能是一个理想主义者，为了他心中的理想不惜牺牲好友和曾经的战友。但由于他最后的决定太过仓促，很多事情没有计划周全，也导致了他刺杀成功后被军队抓捕。朴正熙虽然让韩国经济腾飞了，其他功劳也不少，可是电影还是反映了他执政最后时期的问题。前面是长达100分钟的情绪累积，最后几分钟的刺杀戏将这种情绪一下释放了，非常紧张、精彩。我几乎是不自主地屏住呼吸看的。演员的演技、气氛的烘托、情绪的调动、戏剧化的桥段设计，以及那段快三分钟的长镜头，都让人拍手称快、意犹未尽。
专家话,看过,还行,2020-02-23 21:42:57,9,李秉宪虽然很克制但还是很在乎发型诶
宝珠,看过,还行,2020-02-23 22:00:38,3,2020.02.23 一个很简单的故事又被拍得故弄玄虚的案例。隔壁固然可以拍出大尺度政治片，但也别忘记这也是现在青瓦台的政治需要。
Z星驰007,看过,力荐,2020-02-22 22:13:59,25,牛逼牛逼！！！我靠！！牛逼！！牛逼！！！卧槽！！活该韩国电影称霸世界！！活该韩国人爱国！！活该韩国发展越来越好！！！活该！！另外，请给李秉宪的眼镜颁发最佳道具奖！！！
m89,看过,力荐,2020-02-22 21:30:05,11,沉稳、大气，调色、布景、配乐、灯光、镜头设计已经隐隐有HBO顶流的风范，可以预定2020最佳韩影了。世界会变吗？换个名号而已，走了朴正熙，来了全斗焕-浪漫主义革命者的终极悲哀。其实算是金载圭的传记片吧（饼哥演技再创新高峰），记录其刺杀朴正熙前的四十天的心路历程。但最出彩的还是阁下，挑动东厂和西厂互相比狠争宠，自己再暗中安排一波贴身锦衣卫，翻手为云覆手为雨，独裁者的手腕总是特别高明，只可惜人算不如天算啊。
寄它,看过,还行,2020-03-01 17:47:08,2,前半程零碎沉闷，后半程才有政治惊悚剧的样子，或许前边可以精简。精致的暗色调非常合适。对于一个中国观众，本片最大的价值似乎又是电影创作环境，这一点我们的确不行。(1)2020-03-01
瓦力,看过,力荐,2020-02-25 07:59:52,9,政治惊悚佳作。有些刻意拔高金载圭，但片中“金圭平”的转变铺陈得比较有说服力，加上李秉宪的牛X演绎简直太精彩深刻，相比之下那位重要的配角“朴总统”倒挺脸谱化，更像是把韩国人更加痛恨的全斗焕投射到这位以朴正熙为原型的“朴总统”身上了...也让最后的处决就有了泄愤的味道。9/10
安蓝·怪伯爵𓆝𓆟𓆜,看过,还行,2020-02-25 19:43:49,3,其实看多了会发现这类电影只要观众愿意看，韩国可以一直再拍五十一百年，除了不遗余力表现得更深刻一点，博得一些羡慕嫉妒（如果那时我们还在羡慕那就是共同的悲哀），也没有别的了。那说明了啥呢，说明即便电影审查制度再宽松，电影工作者的政治倾向再鲜明，电影也还是电影，一种商业化了的艺术形式——它改变不了什么根本问题。指望电影改变生活，推进社会进步，太理想主义了（虽然不能绝对否定它的舆论作用）。真实事件永远源源不断提供素材，敢黑能黑可以一直黑，这是一个无休无尽的死循环，就像片尾的字幕，南山被推翻，继而被接手。说白了，对韩国这类片审美疲劳了…并且产生了一种他们政府已经被黑成二皮脸不太在乎了的感觉（希望是错觉，瞎操心
Sabrina,看过,推荐,2020-02-23 19:56:48,17,独裁政权是要从内部瓦解的，麻烦的是独裁过程也是消灭制衡力量的过程，到达巅峰的时候，虽然独裁者会被内部势力干掉，但可能国家会陷入新的独裁者手中。
绿脚趾,看过,力荐,2020-02-22 00:40:02,11,把权力关进笼子，否则它会成为吃人的猛兽，革命的殉道者深深地明白这一点。
黑狗成,看过,2020-02-22 15:54:50, ,4,韩国最近五年很多同题材的电影，美术设计基本都像是一个人做的，更可怕的是撇去故事看技法，我也分不清哪部片是哪个导演导的。
无耻不混蛋,看过,推荐,2020-02-24 21:05:17,3,简单来说，就是狗急跳墙的故事。但是政治惊悚的氛围，营造的实在是好。几位演员，李秉宪、李星民、郭度沅的演技，堪称神级。
