用户,是否看过,评分,评论时间,有用数,评论
Aquarius,看过,还行,2020-03-01 19:11:02,0,导演很神奇的做到两个小时的电影什么都没讲清......男主对男二的刻板映像来得莫名其妙，去得也莫名其妙。PS:全篇颜值巅峰应该是女一的第一个炮友
鲨鱼仔,看过,还行,2020-02-28 17:12:52,0,什么几把玩意儿
Djoko,看过,还行,2020-02-28 19:33:50,0,虽然片子不怎么样 但是谁不想要甜甜的恋爱呢！
Premult,看过,很差,2020-03-01 13:46:29,0,美式垃圾片…吃屁吧
嗝嘚歌的哥,看过,还行,2020-03-02 11:50:19,0,搞了乱七八糟一堆有的没的还来个he结局，呕，当轻喜剧看看可，男2我真的🉑，咯咯咯。
playellow,看过,推荐,2020-03-02 00:08:42,0,妈的，看得我又想谈恋爱。
白烁海,看过,较差,2020-02-29 00:20:05,0,谁写的剧本，俗套又油腻，头一次这么讨厌主角，sam口是心非绿茶婊，一会撕逼一会肉麻，哈利长的像吴磊和二乔合体，好帅~就是肤色有点土，一星给他一星给电影里所有的歌~
郡君,看过,还行,2020-02-28 20:16:09,0,两人在情人节那天一起开车前往朋友的订婚派对，当山姆得知哈利已经出柜了，两人又被迫在路边的汽车旅馆过夜，这是否会激起火花？
momo,看过,还行,2020-02-24 22:11:39,0,需要一些小甜饼
Puzke,看过,较差,2020-02-25 22:34:39,0,我真的好烦这种绕来绕去的故事，如果我掉了几滴眼泪那也一定是被里面的人气的。
流川枫表示拒绝,看过,还行,2020-03-04 00:34:27,1,看完之后就很想谈恋爱。另外，我非常能理解哈利跟sam女闺蜜搞在一起等渣男般的行为，毕竟 我也是这样专一的渣男(嗯认真脸)
才哲,看过,还行,2020-02-28 22:01:19,0,说实话放在异性身上这种剧情最多一星，同性给加点但是还是很狗血。。。
三皮虎,看过,较差,2020-03-09 16:02:12,0,好吧 这种男欢女爱戏码真的挺前卫的 不过男主那口烤瓷牙真的让我出戏 真是自恋到不行✋
可不就晚了嘛,看过,力荐,2020-02-29 22:41:48,0,"五星好评
被甜到，全程姨母笑加尖叫
受不鸟"
张英俊,看过,还行,2020-02-27 22:45:46,0,开始以为是公路片，最后直接抱着小孩出来吓人了，fine，反正是小甜饼，开心最重要。
林洛,看过,还行,2020-02-28 09:28:55,0,emmmm基本都在快进⏩ 最喜欢的是Stacia...cool girl
闭嘴偶像,看过,推荐,2020-03-02 16:54:47,1,剧本再弱智，那也是甜炸了，无法冷静地给出评分。
恩泽君,看过,很差,2020-03-09 22:38:23,0,哈哈哈，都好作
Aubrey,看过,还行,2020-03-07 03:08:38,0,3/5，挺好的，是有血有肉鲜活的角色，闺蜜女好好看呀！导演音品很好！
yayayayuyuyuyoy,看过,较差,2020-02-28 23:56:56,0,什么呀，到底想表达什么，浪费演员颜值。
杰米I糖糖,看过,还行,2020-03-02 15:14:12,1,小松鼠，里面有几首插曲还不错
猪短可可柴,看过,还行,2020-02-26 21:04:13,0,我就知道前面虐都是为了给后面happyending做铺垫的。
David,看过,力荐,2020-03-10 18:44:49,0,很多人都喜欢Harry吧，但是我却喜欢Sam，好想和Sam谈恋爱，可惜像Sam这样的男生可能看不上我，摊手。Sam就像是我以前念书时遇到过的白人男同学，毕竟不是一个世界的人。
Adonis,看过,还行,2020-02-28 22:31:49,0,完全就是情人节特稿，甜甜的爱情就够了，其他不多说了
头孢吡肟,看过,还行,2020-03-01 12:38:07,0,挺无聊的，可以看但不值得看
yep,看过,还行,2020-02-28 20:35:31,0,浓艳一点的粉色
David,看过,较差,2020-02-24 12:28:25,0,电视剧的节奏
斜给给,看过,2020-03-01 22:08:40, ,0,有时候就是需要点糖水片
Zoid,看过,力荐,2020-02-26 20:47:37,0,编剧是借鉴了《当哈利遇到莎莉》了吧
小蠍,看过,较差,2020-02-28 19:50:54,0,说实话两个人相爱相杀有点太过刻意…相比之下更喜欢配乐
brochureblack,看过,较差,2020-03-05 13:07:27,0,2.5
Adrian,看过,推荐,2020-02-29 22:10:00,0,到最后总会遇到那个命中注定的人    我也想要Happy Ending
Z_,看过,还行,2020-02-25 22:42:41,0,花栗鼠很可爱，只不过这部肥皂剧的剧情有点烂，但当做喜剧片看就够了
慢先生,看过,还行,2020-02-28 22:26:27,0,没营养，但是甜就对了。
FilipKsu,看过,还行,2020-03-01 21:26:37,0,一个巨大的粉色泡泡，然后，“啪”。
kusch,看过,推荐,2020-02-29 17:29:04,0,4- -。大城市小青年打破旧思维谈了一场欲言又止、一波三折的恋爱。颇有一些彰显智慧的台词和逗趣的点。赫然发现房东一角竟然是Emmet！老师已经剃了光头多了皱纹但依旧很精干，再一看还自编自导，必须给四星支持！喜欢男二酷帅的痞样，外加满分身材。/D0228
没听到知了叫,看过,较差,2020-02-28 15:36:59,0,好烂的剧情
bboobb,看过,还行,2020-02-27 16:45:27,0,"so fucking cheesy, 彼得派格从QAF的Emmett之后就没有塑造过什么多好的形象和电影电视剧了，而且直到最后那首歌我才知道这部电影的灵感居然是来自一部超烂的无聊短片——美少年之吻 The Curse of the Un-Kissable Kid（as known as the thing about harry）看在我花栗鼠和Niko的份上就不多计较了，导演你好自为之吧"
Enkakakaka,看过,还行,2020-02-29 18:04:12,0,周末能看上一部没有太多深仇大恨，苦逼小小狗血的LGBT电影挺好的，轻松。
啦啦啦德玛西亚,看过,还行,2020-03-01 19:33:41,0,太浮夸了
林森,看过,力荐,2020-03-05 23:51:42,0,我居然能看哭了，那种要刻意避开最好的朋友和最喜欢的人那种努力，我可太明白了
Qyao,看过,较差,2020-03-06 07:59:36,0,妈的怎么这么难看
橙,看过,力荐,2020-03-03 16:57:24,1,"Everything just felt so right! 
不是完美，但能看到属于lgbtq的真正的主流商业片已经没有太多苛责，何况拍的也很棒！"
请勿回望,看过,较差,2020-03-01 14:06:43,0,LGBT电影中的爆米花
Lemon,看过,还行,2020-03-08 00:28:51,0,boring
博大男科鲁大夫,看过,较差,2020-02-29 21:23:03,0,男二好看，女一也好看…
红了樱桃,看过,较差,2020-02-29 12:13:03,0,剧情实在毫无诚意，宛如流水账，关键是即使这样感情线还是一团糟，感觉全是编剧瞎凑的。且不说两男主CP感弱，两人的演技也让人磕不动。#86分钟
泱泱酱,看过,力荐,2020-02-25 20:36:26,0,只要遇到对的人一切都会好的，也就是哈利的勇敢，以及身子好，俘虏了萨利的芳心。片子展现的多元的生活方式包容性太强了。温暖的片子
王yuansl,看过,还行,2020-03-02 00:04:13,0,三星半吧。没有上来就炮加半星。我觉得作为网络电影，这个质量没问题，打发时间可以一看，不会觉得浪费了休息时间
Ava,看过,还行,2020-03-04 21:13:30,0,俗套爱情片，但有时候看看傻白甜电影也挺好，看看帅哥呗
EEdwardd,看过,还行,2020-02-29 04:44:16,0,我倒是不介意对方曾经的经历，不过真的是自己喜欢的就要努力去争取吧。结果本片男主即不争取也不说清楚，男二由着自己的感情随性而发兜兜转转最后还是回到男主身边... 就有点可惜了。电影开头蛮甜的，于是乎后面能听到男主心碎的声音，but its part of your problem
