用户,是否看过,评分,评论时间,有用数,评论
云起,看过,很差,2020-03-01 15:44:50,0,剧情服化道摄制全都一言难尽。温宁像是突然偷了魏无羡的脑子，同样的两个演员，在陈情令里都演的挺好的，尤其是于斌，仿佛就是温宁本宁，可是在这部电影里演技尴尬台词生硬，思追更是完全就是来打酱油的，对温宁小天使八倍滤镜都没办法让我忍受这部电影，真真浪费了时间。
艽萳,看过,推荐,2019-11-11 02:12:30,23,现在反派都这么帅的嘛 思追和温宁俩小可爱啊化身小侦探了 本以为这种网络电影不会多好看 虽然几个地方挺尬 打戏的bgm有些违和 但是 就冲1:08:07羡羡的背影和无羁的bgm我多给一星！！！鬼知道为了这背影反复看了多少遍
明石学姐,看过,很差,2019-11-23 20:57:01,1,给思追小可爱留一星
harvey少校,看过,很差,2019-12-11 18:24:32,0,白衣服没存在感，景假的一塌糊涂
童熙,看过,较差,2019-12-15 18:02:40,0,跟风之作…为了看温宁小可爱。
骆驼样子,看过,很差,2019-11-11 13:47:53,2,这拍的个啥啊。。。xp打算一个ip致富世界五百强？
YLS,看过,还行,2020-02-24 15:43:56,1,剧情烂了点，有金光瑶和聂导在前，很容易猜出剧情了。重要的女主烧三遍。温宁小可爱成长了，思追小可爱还是傻愣愣。羡羡一个背影，还是路大配音，是温宁心里的羡羡。想看其他番外，不想从陈情坑里出去
Hollisin,看过,还行,2019-12-29 12:05:11,1,撇去番外的头衔，但就电影而言，开头的画面、音效、动画都很好，越往后越粗糙，打戏还是那么……不能看。“胆小鬼”这一句出，整个色调就不恐怖了，加上“魏公子说：叔叔，显老”，这也太可爱了。温宁、思追，从正剧到这里，都是一贯的好看，算是交代了温宁的去往。于斌唱的片尾蛮 OK。一个魏婴的背影，徒增了多少情怀。
蘑界智障大白田,看过,很差,2019-12-15 21:14:45,1,哈哈哈哈哈哈哈哈 给这部于斌个人单曲宣传片送一星吧 我可不是苛刻 我作为一个颜狗 我都可以忽视演技这种东西了 看陈情令我连那种三毛特效都自然而然视而不见了 但是 点开这个片吧 就还是感觉 大家都挺闲的
司宇珩蓦,看过,很差,2020-03-02 17:02:22,0,"可以他以腐出道，不许他人同？？？？XZ双标不能忍，装无辜不能忍"
laiyu,看过,推荐,2019-11-10 22:08:28,17,"温宁对战时搭配的电音，很有违和感呀😂
阴深深的氛围不错，有小说那种描绘的夜猎打怪的感觉"
中年少女王小虎,看过,很差,2019-11-15 17:14:59,2,看了20分钟实在看不下去了，魏前辈魏前辈的强行跟原作扯在一起着实尴尬。没有陈情还是陈情令吗？叫温宁令吧！
胡阿忧,看过,还行,2019-11-17 15:30:03,1,故事还算完整，有几个反转来的太快反而没有了推理的乐趣。鬼城很吓人，那知识小时候的事情。这个世界上只有一种鬼，那就是胆小鬼。看完就记住了这一句话，其他的还行吧，有一些剧情和故事，演绎的一般般。打发时间的话也可以看看。
做你的爸爸真好,看过,很差,2020-03-06 10:54:35,0,我就知道部分中国导演就喜欢炒一下热度
挽香,看过,推荐,2019-11-11 08:07:40,19,全剧由憨憨的温宁变聪明了和依旧可爱的思追搭档共同主导。另外花灯很漂亮，萧情在回忆里被火烧了三次，她在火里的舞蹈也看得尴尬症犯了笑了三次。最后对赵忆的处罚简直就是温宁腹黑的报复啊。哈哈
你不知道的事,看过,还行,2019-11-26 20:17:49,3,刚开始看到鬼将军的时候觉得有点怪怪的，后来才发现，原来刚开始的鬼将军是有意识，这是多么奇怪。直到识破赵忆的谎言，黑瞳鬼将军重新出现。这部应该叫做福尔摩斯温宁。这次居然是他和追思挑大梁组cp。后来反转的还不错。对了，赵忆练邪功，其实就是个养蜂人啊。这部剧就是吃陈情令的红利，居然还出现了魏无羡的背影……并不是谁都是阿羡好吗！！！
taka,看过,很差,2019-11-09 14:06:10,1,看我的！星云锁链！
权宁,看过,很差,2019-11-22 01:54:15,1,我滴天 求求国产网大了 放弃古装 妖怪 卖脸 假装有事儿的开头 假装大决战的拖沓特效 叨叨就认为自己推动了的剧情 特写就认为自己有悬疑了的氛围 嘛
septenary,看过,还行,2019-11-19 16:49:54,2,剧情是比较白痴，但是好多熟悉面孔呀，激动！
帝台之浆,看过,很差,2019-11-10 18:32:35,0,"果然是败好感。
制片人居然是一个人。"
重玖.,看过,2019-11-16 15:39:35, ,1,我看的是陈情令么……我是谁，为什么我要看䒑这个
西湖小丸子,看过,还行,2019-11-07 21:34:50,5,剧情简单了一些，是去看温宁和思追两个小天使的，温宁最终战胜了自己，以后的路要自己好好走
poo,看过,较差,2019-12-06 12:34:43,0,这么大部的电影，看着就像电影版番外篇一样，场景少，剧情简单潦草，结尾虽有个反转，大概也不过是完成任务走过场一样。总觉得演得还是不太走心，随便看看就完了记不住，至于姐弟恋这个梗也很无语，你不是仆人么？肖想当小公子还行，肖想了还是当个庶子，还想和大小姐来一段，还不如直接把自己带入周公子不是更好么？从心理上就逻辑不洽，总之脑洞不是一般偏，可能只是编剧为了猎奇或是为了和原著套关系所以这么设定吧。。。另外，大家会去因陈情令这个前缀去看，难道不是为了看魏婴蓝湛么？就像当年港版白发魔女2练霓裳卓一航结尾出来晃个3分钟大家也甘心，然后这次只能看到一只手？还有，最开始杀小孩那个场景真是挺无良恐怖的，小女孩明明这么可爱。。。所以要是当是个网剧看，那美工特效似乎还不错，不过上映的话就有点MMP了。。。
夏天快乐,看过,较差,2020-01-27 00:44:44,0,陈情令同人电影，温宁和思追；没啥亮点，想磕博君一肖的糖没有磕到啊。但是也蛮喜欢思追
甘木,看过,较差,2019-11-13 10:50:30,0,鬼将军与思追于小不夜天擒破小薛洋 #义城篇重写，不带这么偷懒的
大巧若拙,看过,较差,2020-01-15 10:49:10,0,拍番外也稍微诚意一点 只有思追和温宁 起码少年组凑全吧  景仪和金陵去哪了
msazhou,看过,较差,2019-12-26 21:30:06,1,还好没花钱，骗钱的。
aluuuuuuuuuuuu,看过,较差,2020-01-09 02:44:34,0,场景特效不错，其他的挺无趣
良家女子,看过,较差,2019-11-10 11:35:11,1,说实话，没有正剧好看，陈情令当初虽然因为粉丝骂人观感不太好，但本身质量挺好，四星妥的，这个电影。。。。。明目张胆割韭菜来的吧
小鲁胖子呀,看过,还行,2019-11-17 23:26:57,1,因为是陈情令，所以想看呀，但是并没有想象中那么好吧，觉得整体缺少重点，反转得也很生硬，没什么新奇的点，但是看到思追和温宁那一刻，还是觉得十分的舍不得，好想陈情令啊，以至于我看到那个背景和他们口中说着的魏公子、含光君都那么令人怀念。
༄馬ཽ࿆先࿆྇森࿆྇࿐,看过,还行,2019-11-12 23:06:16,1,冲着陈情和小天使来的，剧情有点Low，小天使的感觉也变了，思追还是那个思追。哈哈
夏河马,看过,较差,2020-02-04 11:24:45,0,就当这是思追和温宁小可爱两人的撒糖番外吧
十二,看过,较差,2019-11-15 11:28:29,1,嫌陈情令太火了给退粉的么
双城记,看过,还行,2019-11-24 20:43:17,2,抛开偏见，其实还可以，比很多网络电影都好。
猪晴天,看过,较差,2019-11-08 23:00:56,1,提问小青来来回回被烧了几次.我们是亲姐弟铺梗铺的不要太明显.冥顽不灵受死吧电吉他音乐出场在古装仙侠剧?变身食尸鬼
無鴉,看过,较差,2019-11-27 00:33:39,2,"害我真的很无聊了给温宁和思追个星星吧"
Neptune,看过,还行,2019-11-07 21:24:11,3,呃……怎么说呢，情怀是有的吧，不论人物关系还是情节，就是情节有些简单，而且人物性格变了好多，这部电影应该挺省钱的吧，就五名演员，景取得也不算太多，反正时间不长，看这部片子也是阿令属于情怀了吧
ikebukuro,看过,较差,2019-11-09 21:01:51,2,ooc
梦中吟,看过,较差,2019-12-28 18:52:03,0,"哈哈正如海报所示 五个人的电影好惨 开头的小女孩好可爱呀 
感觉就是小薛洋的故事 义城和常氏灭门的结合版"
平安喜乐,看过,较差,2019-11-17 16:58:27,0,"剧情不够，全靠回忆来凑，同一个人被回忆烧了三次也是醉醉哒哈哈哈哈哈

“”再有45天，20后就要出生了，20后看90后，就像90后看60后”，比如我看这部电影的时候，看到最后也没看出来肖战到底是谁，陈宁和思追又是什么鬼🙃"
kouskah,看过,较差,2019-11-10 16:51:36,1,就……背影与路老师的声音出来时有点感动。温宁还是不错的其实
蓝栗城,看过,力荐,2019-11-08 06:16:30,18,为了思追而来的！我想说的是为啥温宁个性变了，还有剧情是虾米鬼？温宁变鬼将军时候我以为我在看《火影忍者》叻。
蓝雨,看过,较差,2019-12-07 16:08:47,0,垃圾圈钱片。。。翻版薛洋。。。看恐怖场景的能力经此片又提高不少
今晚吃鸡,看过,较差,2019-11-07 22:33:58,1,smg
杨大玉,看过,力荐,2020-02-16 20:24:19,1,分数这么低～来个五星，至少又看到了温宁和思追。
彼岸,看过,较差,2019-11-07 23:41:59,0,故事有点简单了，应该可以更好的。
无水月零,看过,较差,2019-11-16 18:51:58,0,特效满分，但是对不起我笑死在了弹幕里。如同数码宝贝进化一样的电音摇滚配乐，加上温宁使用了从圣斗士借来的星云锁链……整个电影除了群演，大概差不多就四个人。剧情也比较弱。
viennawong,看过,还行,2019-11-24 22:23:57,0,故事站不住脚，拍得不错
Jolizz,看过,还行,2019-11-23 17:39:09,0,没有两博君一肖客串的正脸，差评！
shenqingiris,看过,很差,2020-02-11 05:20:50,0,宣传片已是电影全部精华，挂名而已，和电视剧无关联。
