用户,是否看过,评分,评论时间,有用数,评论
匡匡,看过,推荐,2019-12-08 19:25:20,59,哪怕外八+驼背，甜茶依旧太美。雨中的 New York City 太美。大都会博物馆的灯光和雷诺阿太美。虽仍是一贯的小布尔乔亚知道分子自作聪明的碎碎念+没事找事的身份认同的自我纠结+顺便怼天怼地怼世界的辛辣讥讽，一贯的摆活小聪明小趣味，却拍出了一丝清甜的味道怎么回事？个人第21部伍迪艾伦打卡。小老头今年84了。咱们且看且珍惜。
水泥,看过,推荐,2019-08-24 16:34:53,51,怪异文青甜茶、才华耗尽的Liev、老婆出轨头快秃光了的裘花和国际巨星Diego Luna，我当然是选Diego了。别说选了，在他的片场保姆车那儿我就该睡到他了。Latino谁能拒绝呢？2019.08.24  SummerIFF
嘟嘟熊之父,看过,推荐,2019-12-19 23:39:56,48,这不就是人生的缩影吗？晴天有雨雨中发光，虚伪易破诚心难识，雨露均沾人财两空，吻不求自来，瓜从天而降，酒精让人心安理得的放荡，金钱让人肆无忌惮的装逼。电影中艾丽范宁的渣女形象难道不是对Me Too运动的最佳讽刺？怪不得要被好莱坞封杀，无敌老头你这不是顶风作案吗？
深夜声噎,看过,力荐,2019-10-14 20:23:47,10,情迷纽约下雨天20191014@HK K11影院跟着一个人跑还是迟到一点点。太美了甜茶。
AshtrayGem,看过,很差,2019-12-14 21:46:17,33,"一个20岁的美国dude，去fancy bar喝马提尼，号称自己爱好收藏黑胶，号称自己傲慢与偏见最后还是睡了ex的妹妹，发愁的时候need a drink, a cigar, and Berlin Ballad？？？这个逼，装得也太83岁犹太油腻了吧？？？"
文森特九六,看过,力荐,2019-10-16 20:04:52,9,小老头儿近年来影像形体最为活跃的一部，却因众所周知的愚蠢原因成为远走欧洲前的好莱坞结局，甜茶角色的人物弧光冥冥之中化作预言，而电影中让老人迷恋的一切，皆可在新天地中追根溯源，为其庆幸，一个带有新鼠帮气息的悬疑小说的架构，“案件”的“侦破”，现实比虚构更让人欣慰。
有心打扰,看过,还行,2019-12-08 23:49:45,25,《奇葩说》辩题：喜欢的事物和性格全然不同的两个人，还要在一起吗？
恶猫的步调,看过,推荐,2019-12-19 23:16:20,61,比较钟意的一个点是，这是一部没有一丁点儿荷尔蒙气息的青春片。
胤祥,看过,还行,2019-12-20 00:59:29,12,啊老头这部戏也真是……勉强及格吧。基本是又把费里尼的[白酋长]拍了一遍（[爱在罗马]里面已经拍过一次了老头是多爱费里尼……），不过甜茶这条线有几处处理还是蛮有趣的。以及老头对当代美国年轻人真的是有误解吗……甜茶和范宁跟老头真的不来电，不过好在也没有下次了。
Stiles,看过,推荐,2019-12-07 16:42:46,51,我笑得比里头那个女的还夸张。
