用户,是否看过,评分,评论时间,有用数,评论
橙楼枯月,看过,推荐,2020-03-01 15:34:41,0,哈哈哈小成本就是可爱 虽然开头就猜到结尾 但最后gang bang一下还是很好笑！巴里沃德叔现在在英伦cult片里简直大煞四方人见人爱啊 就是女主演的太敷衍了 这角色交给奥利维娅·科尔曼肯定更有火花 可惜人家已经是女王和影后了。btw叔说他叫马丁马丁 我差点唱出来。
戴圣诞帽的楼主,看过,推荐,2020-02-29 22:03:19,0,结尾…太搞了吧……
四娘生猛,看过,推荐,2019-12-17 20:44:59,0,富川遗珠，太可爱一故事。鬼不鬼怪的不重要，爱你我就想先烫个头。
等待戈多,看过,还行,2020-02-28 13:34:13,0,这是一个很难完成的组合，在黑暗和血腥的背景下带来了巨大的笑声。电影所有角色通片沙雕，满嘴无厘头的荤段子，无数经典恐怖片段落杂糅其中，最后的boss也是骚的不行，呆萌的一逼！
诸葛钢铁,看过,还行,2020-02-29 21:16:42,0,英国佬的奇葩幽默感，真是骨子里的。
早就想叫白玉狐,看过,力荐,2020-03-06 23:13:51,0,可爱得要死，秃头反派哈哈哈！
西北化为乌有,看过,还行,2020-03-06 00:56:41,0,恶趣味太多辽
Leop,看过,还行,2020-03-03 17:26:01,0,很有梗。如果可以翻拍女主强推郭老师，绝对给力。
荒原困兔,看过,较差,2020-02-28 14:13:46,0,过誉了。。。
hasenbao,看过,较差,2020-02-24 20:57:02,0,2.5
烧遍宇宙泼冷水,看过,还行,2020-03-08 02:51:21,0,在捉鬼题材中做喜剧，在喜剧里中用了又冷又丧的表达。是很有趣的作品，特别是最后大决战的部分，几处包袱意料之中，喜出望外。
阿汪和小萝贝儿,看过,推荐,2020-03-10 04:41:10,0,一本正经的胡说八道哈哈哈哈哈哈哈。小而精致的电影，优秀。
小李嘛批,看过,还行,2020-03-07 17:23:57,0,最后virgin那个梗玩的很棒。
姜不停,看过,推荐,2020-02-25 18:48:17,0,好好玩hhh
金利是个省油灯,看过,还行,2020-02-25 20:31:16,0,污一点，才够味！英国的恐怖和喜剧，骨子里透着独特的诡异和欢乐感。这次用喜剧去恶搞通灵，欢乐的同时破除迷信，价值观正确了，喜感没有燃起来。
6991fumi,看过,推荐,2020-02-29 20:14:15,0,真的挺不错。开头那段各种不同形态的幽灵就很好玩。
Tadashi,看过,还行,2020-02-25 19:59:42,0,恶趣味哈哈
西西里的朗读者,看过,还行,2020-02-29 17:43:52,0,140
西瓜囍大茜,看过,还行,2020-03-01 18:04:22,0,老梗新玩吧，小成本也不容易，当喜剧康康海星
跃,看过,还行,2020-02-24 12:32:55,0,没想到居然是这样幽默的恐怖片，里面的元素非常多，玩梗就更多了，但是都是以另一种方式展现，特别是女主这个中年肥胖的驾校教练，你完全想不到她还有驱魔的本事。而且还是个老处女
文白,看过,还行,2020-02-23 23:14:39,0,还是有点意思的，当然，是就喜剧效果而言的。
andredao,看过,还行,2020-03-06 00:39:57,0,虽然设定惊悚，但并不吓人，更像是有点奇幻的生活喜剧。鬼是什么？他们曾经和我们一样。
谷啥啥,看过,还行,2020-03-05 22:50:04,0,三星半
江湖骗子,看过,推荐,2020-02-29 16:23:47,0,很好玩的复古恐怖电影，爱尔兰口音自带萌点，可可爱爱的。英文名字是我经常犯的拼写错误哈哈哈哈哈哈哈哈，不+寻常=超凡绝伦哈哈哈哈哈哈哈。
Miho,看过,还行,2020-03-06 15:01:08,0,"本来只想给两星，就是最后的""三人行""倒是挺有趣的~~"
momo在上幼儿园,看过,推荐,2020-03-05 16:04:42,0,非常扎实的电影，到影片最后的求婚都是不正经的，用很温和的口吻讲着冷笑话一般的恐怖故事，而且无论喜剧还是恐怖（？）的桥段都有不落俗套的一些节奏，结尾处临时破处好评，但是女主实在是讨喜不起来，虽然符合影片基调，真的爱不动……
路人甲先生,看过,推荐,2020-02-23 22:42:18,0,应该有受A Ghost Story启发吧，剧情就真的跟胡闹一样漂浮不定哈哈哈，Barry叔是真的好辣！
大债仔,看过,还行,2020-03-03 04:23:03,1,松散但好笑~新时代的恶魔不能有处女情结了哦
倒带,看过,还行,2020-03-06 10:39:26,0,恐怖喜剧更偏喜剧，英式幽默梗多且笑点清奇，有不少致敬经典的影子，也免不了下半身那些事，还算欢乐吧。
ogre,看过,还行,2020-03-02 23:40:20,0,1 演技呆呆，喜剧效果很满，不像个恐怖片；2 人物设定极其讨喜，特别是反派的妻子，讨厌到极点，也好玩到极点。有特别的邪恶味道且很搞笑的片子，值得看看。
zorro628,看过,较差,2020-03-10 12:31:16,0,具有通灵超能力的胖妹，一次意外把父亲害死了，然后就当汽车教练谋生。男主女儿被邪恶音乐家用巫术下咒，情急找到胖妹求助，最后胖妹携手男主阻止了音乐家的处女献祭，救了其女儿也赢得了爱情。巫术加轻喜剧。还行吧
晴天下冰雹,看过,推荐,2020-03-07 03:16:07,0,从头笑到尾，幽灵缓慢移动后面龟速的两辆车，邦尼参与的3p，里面人用的手机，看电视的习惯都让人感觉到这里是过去，好奇拍摄时到底怎么移动的女儿，是现在特效已经这么发达了吗？
乌鸦巢里的人,看过,还行,2020-03-01 00:11:10,0,不错哦
离垢,看过,推荐,2020-03-04 23:19:00,0,搞笑
alty,看过,力荐,2020-02-24 16:33:17,0,沙雕英式恐怖喜剧（啊想念我的血与冰激凌🍦
