用户,是否看过,评分,评论时间,有用数,评论
变形的文科生,看过,较差,2019-12-22 23:02:18,592,1、杨子姗一出场真的吓到我了，咋垮/整成这样了 。2、钟汉良脸上打了多少针？上半张脸僵硬到让人感觉不适。3、我记得钟楚曦好像广州那边的？咋一口土到爆炸的京片子？为啥要走大飒蜜风？走骚浪贱本色自我风就很适合，无人能及。4、陈伟霆本人很洋气大男孩儿，可惜接不到好角色，扼腕。综上，本片实际上无情节，全程硬煽尬催泪，两星不能更多。
土,看过,很差,2019-12-23 18:42:33,746,剧本是毕志飞写的吗？超多线当代年轻人毁灭级恋爱观一览，还掺合上那么多动物，猫片狗片猪片。不过，所有动物的表演都比人出彩，所有人物的逻辑都不如猪。
贱者,看过,很差,2019-12-22 17:55:53,457,走温情，有点奔着票房去了，但处处露着假和刻意。徐峥是不错的导演，但是糟糕的监制。（这个创意本来可以做到很好，可惜。）
魏佳鑫,看过,较差,2019-12-24 12:27:54,333,本质上跟《后来的我们》这类电影一样，浮皮潦草的故事里置入普世泪点，用各种低级手段强行煽情，“强暴”目标受众泪点，制造好评幻想。六条故事线平行交叉剪辑，试图打破拼盘电影的套路形式，其结果就是把情绪割裂得七零八碎，仿佛在出戏入戏的边缘尴尬徘徊。片尾彩蛋冗余繁杂，满足商务需求与捆绑营销，对电影本身不起任何加分效用。这片要是能卖好，宠物题材可能将成为继青春类、歌曲改编类之后，又一大圈钱烂片的重灾区。呵呵。
华盛顿樱桃树,看过,还行,2019-12-23 00:54:48,153,温暖的感人的轻松的愉快的养眼的也有莫名其妙的。喜欢宠物的明星脑残粉真正的群星荟萃。元素众多，总有一款适合你。陈伟霆于和伟这两段最佳。
飞侠式拼搏,看过,很差,2019-12-31 13:55:54,332,"1.于和伟＆李兰迪：震惊！好莱坞巨星，惊奇队长的噬元兽，因迫于生活的压力，也无奈来华工作挣钱了。
2.张子枫＆吴磊：“像保护眼睛一样保护我”，你自己眼睛都瞎了你说你保护的啥。
3.阚清子＆檀健次：小猫咪只不过是我用来取悦女孩芳心的工具罢了。
4.钟楚曦＆陈伟霆：开车一时爽，一直开车一直爽。大银幕前的我快吐了…
5.杨子姗＆钟汉良：猪的智商真的很高。不信？那你就去看这部电影，看完你就会信了。
6.郭麒麟：我做错了什么，凭什么让我一个人单着。
7.你能预见的俗套桥段最后都一一发生了，你能想象6个故事最后全部都使劲儿煽情给你带来的冲击吗！！！简直就是对观众内心进行轮番轰炸！
8.电影《宠爱》堪称年度烂俗煽情大作！！！在2019年最后一天，《宠爱》为今年的国产烂俗电影画上了一个完美的句号。"
杜小德,看过,推荐,2019-12-29 20:18:02,418,别被电影名和丑丑的海报欺骗了，电影本身很有意思，每个动物都拍得超有灵性！每个主演人设和几个小动物一样讨喜，剧情有笑有泪，没有尬的感觉～好看！
茶余饭后,看过,很差,2019-12-31 10:46:22,361,烂到无以复加
（N+1）的n次方,看过,还行,2019-12-22 19:59:20,113,还行吧。跨年特供的爆米花片不能高要求。有的故事还不错，有的故事像硬凑出来的。跟《我和我的祖国》类似，几个故事质量参差不齐。最喜欢的是郭麒麟那个故事。子枫妹妹和吴磊那部分也挺有趣的，虽然是友情，但是很有cp感。子枫在戏里真的超级好看，真的太好看了。如果我还是个中学生的话，子枫妹妹一定是我暗恋的心动女生。今天在路演现场，妹妹一身粉色小裙裙，真的超仙女！不喜欢的剧情比如陈伟霆钟楚曦那个故事，三番五次玩儿性感，调情，每次都是以被狗狗“捉奸”而失败，每次都是这个套路就太腻而无聊，让人感觉有拼凑之嫌……整个故事笑点很多，电影院笑声此起彼伏，也有很多少女心砰砰地跳。故事还是很温馨的。
乒乓乒乓乒,看过,推荐,2019-12-31 09:03:11,239,别人的宠物都是猫猫狗狗，钟汉良的宠物是猪，真是为难帅哥了，不过对着猪都能深情款款，钟汉良也是厉害啊！
乔木南枝,看过,推荐,2019-12-31 00:12:49,157,看了点映 可能是我期待太低吧一看阵容就觉得一锅乱炖但其实整合得还好 笑点泪点都不少但没什么真正能戳中的 就记得钟汉良和那个猪看起来皮肤都好好（单纯夸赞没别的意思
