用户,是否看过,评分,评论时间,有用数,评论
记不住密码,看过,很差,2019-11-28 20:22:59,5,适合观影群众：电视剧粉丝，一定要是粉丝，普通追剧观众经受不起这么难看的一部电影。
JoeyLu陆柏宇,看过,推荐,2019-12-15 02:26:39,0,就喜欢这样的氛围
艾小柯,看过,还行,2020-02-05 19:40:48,1,给剧粉的一道告别甜点，各种迪斯尼童话式的小段落，精致华丽的布景，照顾周到的幸福欢乐大派送。除了Daisy有点可爱的棱角，老太太继续金句飞舞之外，其他人物均平稳而圆满地完成了一次美好的摆拍。
赱馬觀♣,看过,还行,2019-12-12 19:50:41,1,皇家突然告知要来暂住，随行某宠臣与主人家有旧怨，接驾礼仪诸事如有不慎便可能面临剥夺藩权的巨大风险……英伦欢讽智斗巧取版的忠臣藏。
机智的SAM,看过,较差,2019-09-30 10:06:12,3,不适合非粉丝
四道风,看过,力荐,2019-11-27 20:14:25,5,每一个人物都是HE，再见了，我追的第一部英剧（看新闻续集已经安排上了）
Moding,看过,较差,2019-09-21 07:05:09,4,软粘甜圆到无聊。喜欢不起来。
Nova,看过,推荐,2019-10-20 18:43:54,5,大电影无非是正式谢幕前对IP的最后挖掘。只是Violet说道自己时日无多的时候，居然情不自禁留下眼泪来，热爱这个角色是一方面，另一方面我才想到，从童年时大盒子电视机上的sister act一直到今天，Maggie Smith 几乎陪伴了我整个人生，她85岁，她若有一天真的走了，我想那一天，有那么几分钟，我的世界会下沉至地表之下
岬,看过,推荐,2020-01-01 18:43:25,0,不完美的完美。fiction尚且如此，生活you cant ask for more。（就算my lady身材美丽但你们也不能让她露那么长时间吧 QAQ ...美！QAQ）
在你身体里冲刺,看过,力荐,2019-09-27 02:16:50,7,爱丁堡一场大雨让我临时决定去看唐顿，本来没有太大的期待，结果超出预期的好看。这部电影像一场完美又圆满的落幕，又像一场告别的开场。看完的心情很复杂，满足又伤感。电影结束之后坐在我邻座的苏格兰老太太问我看得开心吗，我说很开心。但是说完我又觉得我并不开心……
Ο βασιλιάς,看过,推荐,2019-12-28 16:59:04,1,作为一部英国电影，居然没有黑绿也能上映，实在牛掰。不过导演拿皇家骑炮队冒充约克轻骑兵实在太扯了
每日备份,看过,推荐,2019-11-28 21:33:33,1,嗷！It’s all so fluffy! In a proper way! ❤️
邓安庆,看过,推荐,2019-12-15 22:25:12,2,音乐一响起，我就不行了。没看之前基本上知道是抚慰粉丝的贺岁片，不会拿曲折的剧情“折磨”观众的，果不其然，每个人都有微小的烦恼，最后都完美地解决。舒心就好啊。
vivi,看过,推荐,2019-12-02 23:28:03,2,曲终人散应了今日的景，结尾的时候想，应该为那些曾经的成员们拍一部，而不是这些留下来的。
NanSLi,看过,推荐,2019-12-01 11:51:02,4,3.5作为一个没有看过剧集的人，觉得电影发挥得比较稳，没有过度贩卖IP情怀，对普通观众比较友好，主线清晰的情况下主线丰富哦，镜头运用恢弘大气，正如电影中那扑面而来的英伦风情，优雅的配乐着实让人惊叹....
Lonely,看过,推荐,2019-12-12 14:53:17,0,8.0/10 分。初看，蓝光。还是熟悉的地方，熟悉的老朋友，熟悉的音乐。
Jessy.Sedgwick,看过,2019-11-28 06:10:19, ,1,我好像完全忘记了英语的魅力
鎮長,看过,推荐,2020-01-01 22:50:21,2,布蘭森你這個共和黨的救駕又勸和王室還勾搭貴族千金，壞壞。
Columbo,看过,推荐,2019-12-16 08:56:58,1,与电视剧一脉相承。
初尘,看过,推荐,2019-09-18 05:12:22,1,看完心里暖暖的。好想念。曾经我也去过啊。连托马斯都给自己找了个这么帅的小男友啊！当然马修古迪终于，终于，终于出场了以后的十分钟我都没有心思再看剧情了，直到老奶奶拉着大表姐聊天。“你承载了我身上最好的部分”。爱你们。
gwei,看过,力荐,2019-12-15 10:19:10,2,8.5人物众多，多条故事线，都围绕着主线国王的到来：有忙于筹备的，有争夺家产的，有奇妙邂逅的，有勾心斗角的，有齐心协力的，有忙中出乱的，有着手未来大计的……叙事上脉络清晰，自然而然的舒服，犹如行云流水般顺畅，大家不论阶层都各司其职，互爱互助，高层并没有冷峻无情，反倒是更可爱，底层人民也有着自己的追求与生活，都那么的和谐，英伦气息浓厚，唐顿中心会继续，这样的规则制度会延续完善……片子虽没有波澜不惊的大场面，但是很温情！摄影做的太到位了，为影片锦上添花。X驾车归来，一跃而下，奔向至爱倾情一吻，在上楼梯时摄影360度的旋转移动侧拍，绝对的完美，带动气氛，那种久别胜新婚的感觉从画面中就能犹然而生，扑面而来！生活就是这么自然流露，两个小时片长根本感觉不到，一气呵成的就演完，看完了！很好👍🏿
fire,看过,还行,2019-12-01 23:31:24,0,故事太完美，节奏太紧凑，丧失了厚重感
天空下着沙,看过,推荐,2019-12-10 06:05:08,1,久闻大名，缺没看过一集剧。比想象中好入戏，看到最后基本把角色关系猜个差不多，但确实群像太多，到最后还是有个别角色稍稍模糊。此系列的ip感觉是给人显示传统与现代的矛盾，在此过程中试图探讨人性，顺便满足一下对英伦贵族生活的yy。很像红楼梦。
Die Katze,看过,还行,2019-12-23 08:47:51,2,摄影水平很高。骠骑兵其实是RHA礼炮连客串的。
叽叽,看过,推荐,2019-12-14 18:11:46,3,托马湿终于有男朋友了，可喜可贺。我记得预告里有亲亲来着？
chrissy,看过,推荐,2019-12-14 18:02:33,1,非常周到的剧本，对剧粉很友好
白亦桃,看过,力荐,2019-12-28 10:54:37,2,节奏略快，习惯了电视剧的节奏，觉得电影略有匆匆，两个小时仍旧意犹未尽。最后看到古迪飞奔向Mary，奶奶对着Mary说的一番话，真的热泪盈眶，将永远爱这群人。（呜呜）
神仙鱼,看过,还行,2020-01-19 19:27:01,0,-I do love our adventures. -But isn't it fun when they're over?
明天再努力吧,看过,较差,2019-12-17 21:49:38,1,不说matthew goode四舍五入不存在吧，但是这叽哩呱啦逼逼个不停的玩意也配叫唐顿庄园吗？
Pan小月,看过,力荐,2019-12-16 23:09:03,6,我只看过两季剧版，看影版时人物关系都已经忘光了，但不妨碍快速入戏。太喜欢了！太好看了！乍一看全是日常，那么多条分支故事线，那么多人物，琐碎繁杂却不乱，真是精彩！我觉得非要在唐顿庄园前扯什么主仆地位抨击贵族生活封建落后是有点抬杠的，唐顿庄园表达出来的远远超出这些，而是一种普世的荣誉、正直、归属感，和传承。大小姐和奶奶最后的那段对话，太升华主题了！一下子从一个家族的琐碎日常，看到了历史和国家的厚重。很多人拿唐顿庄园跟红楼梦比，我冒死说一句，个人觉得红楼从某些角度看不如它。因为红楼是当下的人写同时代的故事，唐顿庄园的编剧是站在现在回望过去，这就给故事赋予了更多隐喻。每一个人都会死去，我们都知道后来世界格局变了，生活方式变了，但有些精神是值得延续下去的。
Rocinante,看过,力荐,2019-09-25 16:11:44,1,甜，甜到倒地打滚流泪，为Barrow开心。
[Deleted],看过,还行,2019-09-13 13:25:36,3,没有看过原版，且还错过了开场前20分钟本应预告片时间的片前人物关系介绍….因此片中无法在简略的人物关系中得到更多，更像是粉丝电影，旁观者只能就庄园一日而言，看贵族与仆人不同身份但同样关乎礼仪平行线的时代群画像；
影子的影子,看过,推荐,2019-12-09 03:08:05,2,本唐家屯粉丝看得还是挺满足的，所有人都各得其所欢欢乐乐。Tom的命也太好了！又来一个大小姐爱他！
郡主酱,看过,力荐,2019-12-18 17:10:12,1,呜呜呜呜太好哭了！BGM和城堡一出来我就热泪盈眶了。超级圆满的大团圆结局，十年老粉感恩唐家屯给我们造一个优雅的梦境。
小能七九西,看过,较差,2019-12-13 16:50:31,2,連上帝也是保皇黨這種話都說的出來，個麼我也沒什麼好講了。對thomas從無感到厭惡，結局成功接受改造，成了安居上層食物鏈低端，任由貴族擺佈，為一點點垂青感激涕零，對貴族的善良永遠保持感恩的心的忠犬。其實這種硬拗出來毫不真實只讓人尷尬的人設正反映主創的虛偽，又要當bz又要立牌坊。抗爭從愛爾蘭黨變成了下人爭奪伺候國王的機會，這退步也太大了。
小重山,看过,推荐,2020-01-11 03:30:30,1,还行。君主国民众的奴颜婢膝入骨，和共和国真是完全不一样啊。我们曾经比他们奴化百倍，幸好有了一次次打碎王冠和枷锁的革命。
DoRight,看过,推荐,2019-12-10 22:09:33,0,虽然最后几季烂七八糟很气愤，但是看了预告还是要“真香”，期待。本来想去影院好好看，不过高清资源出的那么早，放硬盘里跃跃欲试好几次，终于藏不住看完了。效果还是很满意的，既然能坚持看那么多季，只要不乱来，都会是我的菜。和看剧区别也不大，剧本也算是有打磨，笑点密集度大。楼下集体要求要服务国王，也是第一季开始的服务业是他们的事业这种价值观，还有评论看不惯这是第一次看唐顿吗
UrthónaD'Mors,看过,2020-02-18 10:03:49, ,0,没看过之前的我也就只能看看服装了
Panda的阴影,看过,推荐,2019-11-30 23:28:21,0,不如你们把中文译名改成《撒糖庄园》吧？2015圣诞特别篇如童话一般幸福美满的结局就看得我舒心顺心窝心暖心开心！不曾想几年过后的这部电影版又找回了那种愉悦不已的观影感受：看着曾经熟悉如今有点陌生的老角色们逐一亮相登场而后齐聚一堂的景象颇有种会见故人的亲切感。在淡忘了过去那些恩怨纠葛后，看大家和谐美好地生活在一起的感觉真棒。编导在给汤姆安排新欢时，也给托马斯设计暧昧对象，算得上是腐国福利了，再加上那些成双成对的新老情侣夫妻不时秀下恩爱来点喜讯，这电影想不甜到我都难。……仆人之争蛮搞笑，奶奶之言略伤感……最后的【唐顿庄园】全景让我突然冒出想去观光一下的念头。
iriselite,看过,推荐,2019-12-15 13:50:08,0,一开始的镜头就叙事流畅，将潜在的梗埋在里面，随着一封信，一列火车进入了主心骨的贵族庄园。贵族就是贵族，我们普通人无法实现的生活通过看电影来be part of it~皇室仆人也非平民，拽拽的，这个故事编的很赞。里面演lucy的就是sense 8里演冰岛女dj的妹子。
小熊QQ,看过,还行,2019-11-28 20:23:54,0,熟悉的味道，Downton Abbey
私~川流,看过,推荐,2019-12-14 16:42:14,0,后面的很多季电视剧都没有看。在大荧幕上再见到老夫人老管家，还是亲切的。
鲸鱼君,看过,还行,2019-12-13 21:59:40,0,《唐顿庄园》：英国女王要到唐家屯串门，原本是很能够延展开的由头，可故事软趴趴的，人人都想上回镜，似乎镜头都不太够用了，以至于女王大人的存在感极低，也缺乏核心矛盾和高潮点，更像是剧集的一个超长版集锦。无法展开、流于表面的群戏，就算服化道精致，演员表演很生动，仍然让人如饮冷水。★★☆
手攻酱,看过,还行,2019-12-19 17:56:51,1,唐顿庄园之家养小精灵的快乐生活
候温小,看过,推荐,2019-09-22 09:17:25,1,非常和谐温馨 粉丝向电影 麦格教授和乌姆里奇教授贴面礼的时候我笑了
小山生桂枝,看过,还行,2019-12-13 21:15:36,2,感觉好压抑，以前看那么多中国宫廷剧没有感觉，反而是英国的贵族家庭剧让我感受到了阶级差异。当然是人家把这点刻意表现出来，我决定再也不看古装宫廷剧了，不想再看主子奴才君慈奴忠了。马修真帅，但就出来了一下。
巴基斯很愿意,看过,还行,2019-09-25 11:37:18,3,画面很美 剧情温馨。生老病死 时代兴衰。（皇室来访的剧情是借鉴了fall of giants？app上买票的时候看到只有一个座位已售出 以为没人看呢 进了电影院发现满场老太太…全程老太太们笑得很开心…
Salvatore,看过,推荐,2020-01-10 16:43:07,0,剧版只看了三季，片头曲响起来就想起高中追剧的日子，在电影版下档以前看完了。也算一个大团圆结局吧
叉叉,看过,推荐,2019-12-16 17:16:20,2,唐顿庄园之麦格教授大战乌姆里奇。Watching old ladies bickering is sooooo much fun! 请给我来一百集old Lady Grantham的日常毒舌！国内剪掉的两分钟是不是Barrow的同性之吻？？？
nikki,看过,还行,2019-12-11 21:46:26,0,19148#两个小时内强行塞了几次糖真的有点腻了，大概是要带着情怀才会看得投入。可惜这东东我还真的没有，剧我当初就没看到最后一季，而且这么久剧情都不太记得了（dbp）。MatthewGoode有这么忙吗，这点戏份还不如不出场，换成日本就是特别出演（名正言顺打酱油）。
肥老醜·殘🐰,看过,推荐,2019-12-15 14:50:23,2,故事能把人與人之間的關係演繹得如此嚴絲合縫緊鑼密鼓行雲流水真的是非常棒了，也把英國人正話反說真話假說有話就是不會直說的彆扭勁兒流露得淋漓盡致。希望這樣的古典美學還會延續下去⋯⋯at WandaBB with@x-coltish
张博,看过,还行,2020-01-01 00:08:19,1,不是老粉，get不到。
彼得潘耶夫斯基,看过,推荐,2019-12-18 00:25:09,1,这部电影以1927年为背景，描绘了国王和王后参观克劳莱一家位于约克郡农村的英国乡间别墅的情景。唐顿庄园提炼出了许多让该剧经久不衰的最爱的成分，欢迎粉丝们回来参加一场恰到好处的华丽回归。与其说是因为它令人惊讶，不如说是因为它让所有演员都能做到我们对他们的期望。这部电影缺乏的是真正的危机感。情节主线是这样的:国王和王后要来吃晚餐，唐顿必须完美！但这个简单的故事被延伸到整整两个小时的极其低风险、可预测的戏剧中，其中有过多的子情节。在电视上，随着电视剧的进行，有时间去探索不同的线索，突出特定的角色；但这部电影给了我们一整系列的故事情节，覆盖在一个平淡无奇的主要情节上。
向井杭德,看过,还行,2019-12-21 19:43:18,2,没说的那么神，英国人民对皇室的痴迷已经到这个程度了吗？以及乌姆里奇和麦格教授在这部电影里达成了和解，果然哈利波特是英国演员大聚会。
少年面条,看过,推荐,2019-12-12 23:56:08,1,作为老粉一点也不舍得看完。唐顿里每一个人的尽心尽力维持都让人感动，这个精神是我最感动的。可惜的是，现实里，自私过头的人还是这么多，为己的人天经地义没错，但如果像唐顿一样辉煌，一定需要像这里的人一样。唐顿永远不会离开我们，反而是深深的烙了个印。
阿朽,看过,推荐,2019-11-30 13:48:14,2,每次看唐顿都不想离开。
Enjoy🌈Rachel,看过,还行,2019-12-23 22:49:13,0,有些平庸，拍剧的话故事和人物都足够饱满，拍电影却感觉所有故事都匆匆带过，群戏让人觉得一个故事都说不完整。当然依旧怀念我唐家屯～
逢澶Ty,看过,力荐,2019-09-21 15:27:03,3,这“第七季”也太好看了吧，真的是“上上下下”的享受，从主题曲上来那一刹那全身鸡皮疙瘩惊起就知道大事不妙。还是熟悉的配方，只不过这次制作变得宏大，连配乐都都恢弘一个度。二个小时片长完全不够看啊，演员们为了走个过场，很多角都没法细细展开真的很可惜了。全程带着姨母笑看完，看完沦为自来水，好想把当初没看完的补完啊！
梵目,看过,推荐,2019-12-02 23:54:12,0,华丽丽
鹿鹿鱼鱼,看过,推荐,2019-12-14 22:29:58,1,一天看两部电影明显第二部开始我就电量不足了
Johny,看过,推荐,2019-12-15 17:46:23,0,看到史密斯那段就有点感动了
soul,看过,推荐,2020-01-02 11:52:33,1,“感觉回到家乡一般”，只是这次我带上了爱人。二小姐身材真酥哇。
SELVEN,看过,还行,2019-12-20 10:51:06,0,68/100 我没有看过唐顿庄园的剧集，所以这个右派的故事让我很惊喜。人们对上流社会的好奇心算是半个刚需吧，而且非要选一个当你的“人上人”，还是有道德感的比较好。
Choux,看过,推荐,2020-01-04 19:18:45,1,唐顿庄园是2010s电视史的一座殿堂
Black Tulip,看过,还行,2019-12-13 17:23:07,1,华丽丽的堆叠。
Vi,看过,还行,2019-12-14 19:19:23,0,李宗盛说写一首皆大欢喜的歌是越来越难，Julian Fellowes做到了。唐顿会永远在那，尽管每代都过着不一样的生活，但唐顿永远是他们生活的一部分。老Lady Grantham逝去后，Lady Mary Talbot会继续守护着这旧秩序旧体面，这就是英国老贵族精神的生生不息吧。PS，老Lady Grantham是宇宙吐槽第一天后，超爱看她吐槽和斗嘴，错了，她不斗嘴，她只是explain。
陸灯3396815,看过,还行,2019-12-15 22:40:36,1,影版拖的太久，都不记得人物关系了。至始至终为老夫人的幽默睿智折服，当别人嘲讽自己的时候，你们从容的面对，还总有自黑➕自夸的话，那么得体。
Jin Unrated,看过,还行,2019-12-31 18:47:53,1,从此唐顿庄园的下人们继续幸福地当下人
周府真,看过,力荐,2019-12-02 23:53:05,3,这么多年来终于又有一部像《欲望都市》一样从小银幕走上大银幕拍续集，大规模上映票房大收的作品了，明显专为剧集粉打造的，每个角色戏份安排均匀得体到位，台词也对各方立场照料周到，和而不同与时代变迁，一直都是这剧的核心，电影版中也延续得很好
JanC,看过,力荐,2019-12-10 23:02:30,1,音乐响起的一刻简直泪目，所有熟悉的面孔和腔调，即便再鸡毛蒜皮的琐碎也会看得津津有味，更何况是这么热血的一出！唐家囤素来表面讲贵族，实则讲小人物和暗潮汹涌的变革、思潮，同时又尊重贵族文化的根基，铺就了正统又不腐朽的高雅意趣。
X教授的傻儿子,看过,推荐,2019-12-10 22:05:37,3,好久没看到台词这么精致的电影了，玛吉阿姨永远都是那么充满智慧和幽默，人若能活到她的那个境界，老也不是什么可怕的事情了。
白小邪,看过,力荐,2020-01-15 17:35:29,0,不百度一下每个角色根本看不懂。
随便侃侃,看过,还行,2019-12-02 22:24:32,0,这不就是圣诞篇吗，毫无冲突，连茶杯里的风波都没有，全剧除了说“我们好有钱”啥也没有
饭夫斯基,看过,还行,2019-12-02 17:38:02,0,没有反面角色，喜剧型温情家庭吃好喝好穿好的其乐融融圣诞片儿
朱熠,看过,较差,2020-01-29 20:35:33,0,就如同第三季之后的电视剧一样，满满都是琐碎的陈腔滥调。
壹多,看过,推荐,2019-12-13 19:13:52,4,细节太戳了！太到位了！锁了好几对CP，像一场美好的下午茶，给我几年以来的唐顿马拉松一个完美结局。
猪头妖怪,看过,还行,2019-12-15 20:45:48,1,这个剧本最大的问题在于，为了给所有人物都不偏不倚地安排上足够的戏份，故事线显得太满太臃肿了。这般雨露均沾的群戏，其结果就是错失重心和节奏。到头来，针对英王的未遂刺杀，居然沦为了一条一闪而过、无足轻重的支线，这是对于观众的现实感的最鲁莽无礼的冒犯。
ziqian,看过,力荐,2019-11-29 22:37:36,2,"熟悉的BMG音乐响起，勾起了暖暖的回忆

马上看到了各种印象深刻的角色们，奶奶和她的万年斗嘴couple斗嘴依旧，巴罗同志担当大任但临时被换但也虚惊一场，黛西被厨娘大婶催婚小哥痴情醋坛，一惊一乍的莫斯利先生果然坏事，伊迪丝展现福利身材，大表姐的波波头倒是有点违和，奶奶真的要离开了泪奔

  英国上流社会的仪式感十足的生活方式，既精致又好笑，但是大家都做得很认真，贵族气质就是一种雍容大度，看破一切的达观，像TOM那样吧"
眠歌,看过,还行,2019-12-11 21:52:58,0,健康和谐友爱
夏菲拉,看过,推荐,2019-12-28 13:49:36,2,感谢编剧给所有人发糖。距离第一部已经十年过去了，尽管lady marry眼角的皱纹已经依稀可见，但唐家屯还在那里。
阿烟,看过,推荐,2019-12-22 18:32:17,1,人都老啦～谢幕～ 有一种过年的气氛，这就是所谓的贺岁片。
Crazy Ivan,看过,推荐,2019-12-13 16:31:53,0,GTS  最后的贵族
与影牵手,看过,还行,2020-01-07 14:07:06,0,★★★大家都各自安好，挺好的。
夏季的天空,看过,还行,2020-01-31 22:56:26,0,“每个人都应该拥有一次真正的爱情。”
小柚子×旅行家,看过,2019-12-20 14:36:40, ,0,也太家长里短了吧，但是9012年了还能在大银幕上看到热热闹闹的一家人，本身就非常的X'mas！以及我必须承认生肉的唐家屯听起来略吃力
腻歪,看过,力荐,2019-11-26 23:26:10,2,实在太好看了！感动哭！这个故事的完美终章。看到奶奶和Mary告别时，我一方面出戏地想这大概是Maggie不想再演的决心太大了😜（万一再拍呢），同时又对奶奶不舍，她说Mary就是她的继承人，是将来的frightening old lady时，真是累积了9年的感动一起涌出啊！😭
幻觉的黎明,看过,力荐,2020-01-01 13:23:39,0,2020影院看的第一部电影！
螃蟹,看过,还行,2019-12-14 19:39:50,0,虽然每个端倪立马就能让人猜出，唐屯的那点家长理短，但我们要的不就是这个熟悉的味道么。。。没有一个真正的电影的完整架构，更像一个加长版电视剧，意犹未尽，但，比如Barrow的困境，可能百年之后才能解决，所以，这个意犹未尽也就不是那么大问题了。。。
。,看过,力荐,2019-12-18 10:10:49,0,故事落幕，皆大欢喜
无非,看过,2019-10-19 16:15:46, ,1,今晚豆瓣会恢复吗？
GGYY,看过,还行,2020-02-11 21:35:06,0,有点无聊至极啊……
明风,看过,推荐,2019-12-24 13:42:29,0,还了唐顿电影票~
ParkerLI,看过,推荐,2019-09-25 10:05:42,3,【YVR-5th】三星半。一部典型的粉丝电影，如果没有看过剧集会一头雾水，看过则会对各种小幽默小细节感到欣喜。布景，演技都在线，没什么可抱怨的。故事的确简单，但结尾的皆大欢喜显得水到渠成。再考虑到本片的受众（第一次看到满场电影90%+中老观众），本片可谓十分良心了。稍微遗憾的是所有人都在向前走，而那些“离世”的人物们真的是一点笔墨也没沾，稍显可惜（毕竟，只看过一两季的观众也很多的，大表哥的角色还是可以刷下存在感的
下饭菜,看过,推荐,2019-12-07 15:00:28,0,以前的剧情基本全忘记了，但是看着看着竟然又能拾起来。
七,看过,还行,2020-01-03 09:04:04,0,庚子2。老太太最后一场戏是动了真情了。
唐小万,看过,还行,2019-12-14 11:16:20,1,怎么也是三集剧的容量吧，有些地方太赶时间了。
yfxlavender,看过,力荐,2019-12-28 14:44:47,0,这回是真的说再见了。
恶隐息烙,看过,推荐,2019-12-02 22:19:30,2,又名《昔日贵族的日常》。和他们的生活一样，华丽、精致、一丝不苟，但有点无聊，tbh。但有什么关系呢？这个故事的存在本身就是那段时光仍未远去、那日不落帝国的余威仍在的力证。看起来老古董又可笑的「服侍他人的荣耀」，却让生活在2020s的观众可以深切地共情，一起感念那时如梦的黄金时代。作为电影，送走国王、卡森老管家关门的那一刻就该结束了，剩下的舞会多余而且破坏质感，让影片降格回电视剧的档位了。但看的过程中我简直嫉妒得要滴血，我的国家曾经的历史和辉煌相比起来毫不逊色，为什么我们只能拍出一堆华丽的一群女人围着一个男人打转争宠的破狗屎？
忘记,看过,还行,2019-12-13 22:21:05,0,轻松的日常剧，看着不费劲，基调和原剧高度一致。世道太平的时候，日子就是这样一天天的累积。
