用户,是否看过,评分,评论时间,有用数,评论
YAN,看过,较差,2019-12-31 12:27:55,22,"看了路演，导演是个傻逼，浪费了白姐，白姐值得更好的
让我想起两只老虎，
两只老虎是葛优都救不了的喜剧，这部电影就是白百何都救不了的小妞片
子枫妹妹还是在学校好好学习吧，魏大勋居然是整部片子最温暖的地方"
mOco,看过,较差,2020-02-11 23:24:15,0,虽然自称为女性题材，但看片时一直让我思考，这是否能通过贝克德尔测试。反正全片都是靠吼，全靠鸡汤网络金句在撑。
犯怵中的嫌疑喵,看过,推荐,2019-12-27 16:51:54,17,如何给白百何发红包，求也给我笑一个- -（既然最后精分三分钟，张子枫妹妹也可以叭- -
王小叶儿,看过,还行,2019-12-31 11:51:19,4,2星半。话题切入角度、情感和情绪表达很勇敢，但遗憾的是细节打了柔光一般，不够真实落地。兴许是那段记忆对每个北漂的人都有些“不堪回首”，而我们还没有足够成功与强大到能若无其事地揭开自己的伤疤，所以没办法彻底狠下心吧。所以30岁的部分做得不错，但20岁的处理就全面漂浮。的确小女孩的出现只是“幻想”，是曾经的自己的投射再现，并非真实存在，但作品想要借此表达的不就是这30岁的她成长的历程和这背后的真实吗，所以小女孩的衣食住行不是恰恰不应该虚化而是更事无巨细逻辑清晰经得住推敲吗，那样不是会更有力量吗。
战灰太狼,看过,较差,2019-12-31 11:33:32,15,太难看了吧，白百合怎么沦落到拍这种电影了，太可惜了，还不如改行唱歌呢
架构师,看过,力荐,2020-02-21 14:17:22,0,白百何全程飙演技，代入感极强。邻国胡编乱造的《寄生虫》能拿奥斯卡，而我们的国产电影付出了诚意，关注我们自己的平民（穷人）阶层的生活，关注那些从小县城来到一线城市打拼的单身女青年们。不要说奥斯卡，我们自己国家的观众什么时候给过这种电影好脸色看？中国不缺好的题材，好的演员，好的作者，而是缺少像我这样一双双会发现、会欣赏国产电影的眼睛。
谢谢你们的鱼,看过,很差,2020-02-08 20:37:37,4,我的天，这是啥？张嘉佳回魂了吗？二傻大闹大北京吗？都这个年头了，写北漂能不能写点真玩意儿、写点真情实感呀，这些意淫出来的狗屁到底想拿来骗谁呀？
soul迪尔,看过,较差,2020-01-05 13:22:11,4,无头无尾，温水一般，开头艾薇，结尾百合
zhang 2nd,看过,还行,2020-02-08 13:04:05,0,国产卡罗尔
秩秩斯干,看过,还行,2020-01-08 14:15:13,1,给许娣老师点个赞！泪点长在她身上了。在2019-12-31日看一部讲述2019-12-31日这一天的故事的影片，感觉很奇妙。故事太单薄了，这种精神分裂似的手法并不新鲜；如果要反应北漂这个群体，这个切入点和人物远远不够，一个人不足以代表一群人，这也就是看完觉得没有说服力，让人觉得很丧的原因吧。
沉迷睡觉,看过,推荐,2020-02-09 13:16:07,1,我感情比较充沛，经常感动，尤其是和妈妈那里。不过就是这电影太废嗓子了，也太折腾我耳朵。子枫的小女孩其实就是十年前的白树槿。陪伴你走出低谷的人最终是你自己。
雪,看过,推荐,2020-02-08 12:47:19,0,以前老觉得，只要没看见我妈，她就像没生病一样……
tijbdthv,看过,较差,2020-01-01 17:25:20,6,白百何的指甲油扣一星
drifter,看过,很差,2020-01-01 17:15:34,5,主角每一次对着太空大海高喊口号我就尴尬得头皮发麻，影片结束时我已经麻得瘫痪在椅子上动弹不能，很难想象2020还有这么用力又苍白的电影了。我收回对于白百合会演戏的刻板印象，这里面每个人都烂得很彻底
王强尼乐百事,看过,很差,2020-01-02 16:39:37,2,也太烂了吧，从头尬到尾
颜落寒,看过,还行,2020-02-07 21:50:15,3,子枫妹妹超可爱的，和小白姐好甜~
鲸鱼君,看过,还行,2019-12-31 19:28:20,2,《亲爱的新年好》：电影从“大城床小城房”的选择题里，提炼出一味可以通用的鸡汤。若想治愈，必先沉重，北漂们感情不顺工作不顺急需宣泄，在跟现实妥协后，对梦想的不懈坚持最能打动和温暖人心。起初觉得姐妹情跟电影主旨没有太大关系，但到了结尾才会恍然其用意。许娣表演太真实了，令人动容。★★★
坏牧羊人,看过,还行,2020-02-28 21:06:06,0,可以三星的啊 最后张子枫和白百何的的概念很棒👍🏻能坚持的不多，只是剧本设置还是有点薄，换个风格完全能是文艺片，估计最拔高也是二次曝光，摄影师是黎耀辉啊
