用户,是否看过,评分,评论时间,有用数,评论
不羁的風,看过,力荐,2020-02-28 21:02:28,0,"5-
可以hold住百变发型的海哥太帅了，
两位女主演上一次令我印象深刻的合作还是2001年的《源氏物语》，
神仙卡司，
海哥仙的不要不要的，
结局太悲。
还是要有钱，才能有实力完成遗愿清单。"
心宽体胖美人张,看过,推荐,2020-02-29 22:46:56,0,天海佑希！
二师兄,看过,还行,2020-02-28 00:02:26,0,翻拍美版《遗愿清单》，在剧本上做了些改动，讲述两个将死之人去完成别人的“遗愿清单”，感动和泪点还在那里。
蓝隐,看过,还行,2020-03-05 22:27:20,0,女王这次有些用力过猛了，整部戏不太能共情。其实很理解女儿不愿意去照顾爸爸和弟弟，要我我也不接受。还是为自己活比较好，但每个人有每个人的活法吧，满岛光小姐姐还是很有灵气啊
Adolescent,看过,还行,2020-03-08 16:32:15,0,拍得有点不伦不类，为卡司加一颗星。两个女主角的人设都比较背离实际，天海佑希壕无人性，不过她的行为还是颇为符合现代价值观。吉永小百合女士年过70依然很美很优雅，但是角色不太能让人信服，迫使天海与父亲和解、以及自己和丈夫实在过于隐忍和圣母。儿子的线也有点莫名其妙，竟然因为几句话就走出房门。
麦小其,看过,还行,2020-02-26 16:27:24,0,很温情的翻拍，但是有些细节处理得有些绵软，所以还不够触动。
/name-?P=0/,看过,较差,2020-03-01 00:29:24,0,不得不说几个男性角色还是挺一言难尽的，也接受不了洗白，难怪天海女王也要吐槽“找的什么垃圾老公”。不过最后那个小反转设计的挺妙的，其他就太普通了，也没感觉到壕和爽。看的时候一直在想，室毅的演技是不是被严重低估啦？
斯坦利•赵,看过,推荐,2020-02-23 10:57:01,0,翻拍的质量很高，同样被感动到。
lindahjx,看过,还行,2020-02-25 09:02:40,0,18
杨世子,看过,推荐,2020-03-04 15:25:50,0,日版
小Q,看过,推荐,2020-02-28 19:37:12,0,简单的故事，但这批演员真是好
大大大白菜,看过,还行,2020-02-24 23:46:41,1,事实证明再尴尬的片子有女王就能看
三秒,看过,还行,2020-03-03 07:59:02,0,老套但还算有惊喜吧
Miss Bobo,看过,还行,2020-02-24 02:42:36,0,实名羡慕两位女神真人秀向的壕旅拍
吃盼君,看过,还行,2020-03-03 22:33:52,0,卡司很赞 但我更喜欢原版
张大水,看过,还行,2020-02-25 21:07:47,0,光妹的白领扮相还挺美的
江村旧年,看过,还行,2020-03-08 18:36:44,0,寡淡。
あかね,看过,推荐,2020-03-03 16:49:15,1,反正觉得比美版好看得太多了。三十代的光妹，五十代的海锅，七十代的小百合，多么美好的三个时代三个人啊。室毅的角色太好了，最后的打call又好笑又感动。
麦秆||早睡早起,看过,还行,2020-02-27 23:40:42,0,3.5星吧。剧情有点普通。
Greensleeves,看过,还行,2020-02-24 18:38:48,0,基本是针对家庭主妇的爽片。遇到了男友力十足又多金的病友，才能做到平常敢想不敢做的事情。人物模版化，转变也突兀，看得出电影本身就没想借着生死的话题带来深入的讨论。演员演技讨喜，室毅还是适合这种角色，摄影也令人舒服。
刨花,看过,还行,2020-02-23 02:32:02,0,理想化的玛丽苏，还是能感觉到好莱坞style在里面，铃木梨央小时候就不好看，长大胖了就算了毕竟青春期，但面部走向好丧而且演技更捉急了无理无理无理
陈陈,看过,还行,2020-02-28 17:30:18,0,是觉得格外的戳心，再一看，是犬童大人的作品。。。一直对小百合阿姨不感冒，可穿婚纱的时候真的美到我了。。。
花渡紫陌,看过,还行,2020-02-26 23:52:02,0,虽然能够理解绝大部分人类所列出的遗愿清单无论是项目还是情感都是共通的，但还是无法认同完成她人清单的决定。幸枝和刚田在医院的患难共处太少，在公司夺权下却选择结伴「赴死」太无说服力。抛家弃女的家庭背景比起原版赶走殴打女儿的丈夫更容易让人对擅自插手别人家庭的举动心生厌恶啊。即便日版魔改的地方如此令人皱眉，但好在最终的落脚依旧是温暖的家庭和解，喜欢五十年沉默坚守丈夫悔悟后的黎明破晓与雾绕群山，以及弥留人间向儿子磕求时的颤抖拇指。PS.看到成年男子沉迷应援文化情不自禁的噗嗤一笑啊，下一次改编请多照顾照顾那位完美秘书吧。
Pius,看过,还行,2020-02-25 00:56:22,0,塞满了昭和女性特有的细腻、隐忍。
Nr.,看过,还行,2020-03-05 14:31:21,0,演员和剧本都具备，再搭配上日式风格和景色，按道理不该难看，可确实是太难看了，两个人之间没有直击心灵的沟通，人物的刻画也单薄，虽说是遗愿清单，可最重要的还是人啊。
tonma,看过,2020-02-29 20:30:43, ,0,人生终末旅行，如果在生命的终点能这么不管不顾地放肆一场，不也挺好吗？
so what,看过,还行,2020-03-03 17:08:46,0,剧情的起承（两女主相识）还好，但其间的直角转弯款转折（原谅父亲，婚礼安排）很尴尬。而且用一个人的死亡解决家人的一切疑难杂症（丈夫不懒了，儿子不宅了，女儿结婚了），是不是想的太美了？两女主来说，小百合用瞪大眼睛弹出眼珠来演吃惊焦急感动等等，用力过猛。反而天海表演自然，大爱助理高田，加肥版沈腾既视感，泪点不高的我全程平静看完，看到高田奋力打call差点泪目。。。还是有钱好，有钱总错不了，即使临死前。。。长崎的海湾很美
法外之徒,看过,还行,2020-02-28 15:20:21,2,烹得一手日式好鸡汤 看到家庭主妇为丈夫孩子操劳了一辈子 得知自己患癌之后还要忍着身体不适做家务 不由想到了之前看的张文宏传染病公开课 新冠病毒男性患者一般感染妻子 女性患者一般感染母亲 社科院一月发布的心里研究调查也显示 民众婚姻满意度存在显著性别差异 总体表现为男性高于女性 不知道那些自我催眠 说结婚是为了相互照顾、共同抵御风险的女性听到这样的结果是否还会继续对自己的女儿催婚催生 电影结局的处理还是太理想化了：丈夫平时好吃懒做 一听妻子时日无多马上良心发现开始学做饭 做得还挺好吃？ 而现实往往是丈夫嘻嘻哈哈把家务搞得一团糟 妻子实在看不过去还得自己接过去做/看到编剧是写Nana和Last Friends的浅野妙子瞬间明白了 沉浸在少女的恋爱和友谊中如何能明白家庭生活虱子咬啮般的烦恼？
12贞,看过,推荐,2020-03-10 01:09:46,0,天海女王真漂亮啊～ 吉永故事线我以为会更加舒缓 节奏太突兀了
Blassegg,看过,较差,2020-02-24 15:11:42,1,片子太难看了。废物老公和儿子还能洗白，恶心得像光妹怀孕似的吐了。要不是为了看海锅，唉。。。
仰止峰散人,看过,还行,2020-02-29 18:01:06,0,本土化的改编，完成度中规中矩。冲着天海女王点进来的，结果被室毅吸引了，这个长得与沈腾有几分相像的演员演这种受气包真的毫无违和感啊
夢醬_竹下觀蓮,看过,推荐,2020-02-23 13:04:56,0,"几个演员都是非常喜欢的，从吉永奶奶到天海女神，到室毅，到贺来贤人。故事不错。女神就是女神。
室毅简直人才！演员对角色的把握次次都准确绝非一般人可以达到的。果然好演员。"
Sushi,看过,推荐,2020-02-25 19:34:00,0,把生命的每一天都当做最后一天，我的每一天都在完成自己的“遗愿”清单，这样的话，我不会再有遗憾。
C.reeP,看过,推荐,2020-02-23 13:04:22,0,还行
柒柒吖,看过,还行,2020-02-24 23:15:01,0,挺不错的，治愈系。
栗琪琪,看过,还行,2020-02-23 00:10:12,0,本来看在女王的面子上要给四星，实在是太难看了。欣赏不来吉永小百合的演技
Mathilda,看过,2020-03-09 20:11:57, ,0,尴尬
朴树的那些花儿,看过,还行,2020-03-01 15:52:05,0,两位女主演技赞，惊鸿一瞥天海佑希光头，还是气场强大。剧情上有点日式温情喜剧感，尤其结尾。哪怕是极平常的生活，也是值得热爱的，因为不知道什么时候也许平静就会被打破。
C-A-D,看过,还行,2020-03-06 09:25:47,0,這是一個淚點從頭到尾的百合故事。另也想去吃一下那個parfait，得叫上十個人才行，果然無理。奶奶成吉永小百合，也算是清單一項吧。女王大人攻氣太強了，說不自信啥的，毫無說服力。
Triffin0411,看过,还行,2020-03-06 17:02:24,0,这个改编很一般……
flora,看过,推荐,2020-03-05 14:46:46,0,剧情很一般，女王演技略浮夸，可是我们有粉丝滤镜啊～
王咪咪,看过,推荐,2020-03-09 14:39:44,0,开开心心去死
easeful,看过,还行,2020-02-29 17:42:29,0,感觉完成度一般。不过吉永小百合70岁了还这么美啊，真厉害！前面的部分还不错，后面煽情太勉强了，还不如从头到尾拍成一个温馨快乐的温情片。
旅行者的妻子,看过,推荐,2020-02-23 14:42:37,0,最后真的很感人，虽然中间有些牵强的地方。
海鸥食堂,看过,推荐,2020-02-25 20:10:51,0,七分的剧本，仍然用十二分真挚的心，倾尽全力去演。这是吉永小百合教会我的事。
星小兔,看过,还行,2020-02-29 19:38:19,0,没看过原版，觉得很喜欢，尤其是演员们。谁不想有个土豪朋友，跟着她到处玩呀。
段文文文,看过,还行,2020-03-06 15:01:55,0,两人之间的相互治愈感觉没擦出什么火花，倒是结尾的信很能煽动情绪，但立马又被室毅的加油舞搞出一身鸡皮疙瘩。女主典型付出型的母亲形象，一点点点点的回报就会把自己感动到此生无憾。在我看来那场婚礼新郎的自白，和不如没有的群演们，根本就扭曲了婚礼的意义。ps，我也想碰到这样有钱的朋友啊喂，还会比这玩的更精彩，相信我哈哈哈哈。
露露奇,看过,推荐,2020-02-27 23:27:44,0,表达过于日式含蓄，就觉得差点什么，还是有那么几个哭点的……三星半，还有半颗星给ムロツヨシ吧……
觉悟吧 胖子,看过,推荐,2020-02-29 12:12:04,0,复刻的挺好，不生硬，有些画面有一丢丢是枝裕和山田洋次那种日影的感觉，缓缓的很舒服；感觉无形中又安利了职业教育的成分，医生救人啊，商人回馈社会啊，火箭探索人类未来的边疆啊，这点我们还是要好好学习，软植入，引导全民以创造价值的劳动为荣，而不是只认文凭，忽视技能教育(岔题了)
阿ki,看过,还行,2020-02-23 11:14:10,0,节奏和原版比还是差些，不过后半段以后的日式的温柔叙事，总体还可以。
coriolanus,看过,还行,2020-03-03 23:45:42,0,深度不够啊
summersand,看过,推荐,2020-02-27 17:17:55,0,小百合真是美啊！
May,看过,还行,2020-03-07 23:59:33,0,吉永小百合演家庭主妇太合适 光妹的妆太好看了！
charlie,看过,较差,2020-02-26 21:49:25,0,好浮夸的电影。是冲着吉永小百合和天海佑希的组合来看的，这个时间真是浪费了。
蒼雷,看过,较差,2020-03-07 21:43:50,0,哦我的天好可怕一碗鸡汤强灌的那种………………把自认为正确的价值观强加于别人真的看得我恶心…………………………
惯性失眠,看过,推荐,2020-02-29 23:38:37,0,在保留故事核的基础上，本土化改编做的十分出色，要说缺陷便是铺垫的篇幅太长，日影的治愈气质额外加半颗星。p.s.如今一看到贤人的脸跟电影院看到沈腾的脸一个效果，自带笑场。
Lain,看过,较差,2020-01-13 00:44:39,0,有点落入俗套和流水账的日本政治正确电影。
开心小脚丫,看过,较差,2020-03-08 21:52:30,0,后面的情节就不好看了
yuki,看过,力荐,2020-02-23 20:31:12,0,5555太好哭了
梁颂华,看过,较差,2020-03-06 23:57:13,0,没有新意的翻拍，却也是意料之中，只是日式温情太泛滥会让人不舒服，而各方面都特别乏味，是一次不好的观影体验。两星。
飞风,看过,还行,2020-03-01 11:58:22,0,风格很好，遗愿实现。吉永小百合当年神颜啊。2个大龄大美女合作的故事还挺好。认识个有钱人是多么重要！！
琢臻,看过,2020-03-01 17:31:18, ,0,太理想化了 想要实现愿望没有钱能行吗 死宅岂能说一句话就不再自闭洗心革面重新做人了
吮指原味鸡,看过,推荐,2020-02-26 22:42:08,0,我的眼泪不值钱 5555
hiro,看过,推荐,2020-03-08 16:34:45,0,从中间哭到最后。。。。
🍊🍇🍋🍒🍑🥭🥑,看过,还行,2020-02-29 16:24:37,0,选取的角度很保守，无论是雷厉风行的女社长还是温婉贤淑的家庭主妇，都没有自己的愿望似的，被一个小姑娘的愿望清单强行绑在一起推着往前走，生命的乐趣我不知道她们体会到了没有，但花钱如流水的乐趣她们一定体会到了，不管在没在生命的尽头，有钱才是最重要的，有钱就算死了也能上天空哦！
月半宵夜去,看过,还行,2020-02-28 14:03:52,0,改编得非常日本，因此剧情也清新了起来。但不喜欢对于70岁主妇那条线的描画，丈夫和死宅儿子的改变，未免也太轻易了。
赵金鍂,看过,力荐,2020-03-05 04:00:15,0,Enjoy your life enjoy your time.
