用户,是否看过,评分,评论时间,有用数,评论
秀才Bui出门,看过,还行,2020-02-26 22:32:41,2,男主绝对算得上冠希哥的鼻祖了，毕竟那时相机诞生也才40余年，相对于影片所展现女主的颜值和形体美，剧情并不复杂却是真实改编，不得不佩服法国人的自由奔放。爱好摄影的男主和诗词爱好者好友同时爱上女主，但家境衰落的女主只能嫁给男主好友。外出闯荡了几年归来的男主随身还携带了一名模特，而在此期间他和多名异性有过关系还特意做了一本私密摄影集。本身有爱意加上羡慕嫉妒恨的女主频繁私会男主并担当模特，挤兑走了原来搭档。很明显男二成了绿帽男还给男主养孩子，但他只能眼睁睁看着对他没有爱意的妻子和男主发情。关键是渣男男主在女主把妹妹介绍给他时他说自己就没有结婚的想法。好吧，一女二男你们继续。。。
李小白撕裂了,看过,推荐,2020-03-07 23:15:04,0,浪漫生活 油画作品
海马,看过,还行,2020-03-02 09:08:44,0,一开始看到三姐妹我还以为是傲慢与偏见系列，结果画风突变变成了私房照摄影师和玛丽的故事，然后又变成了和好朋友的老婆做情人是一种什么样的体验。卖点是新鲜肉体～
切哲,看过,2020-03-01 22:45:44, ,0,NTR？
吃盆折耳根,看过,较差,2020-03-10 10:08:48,0,1、真实事件改编；2、肉体是真好看
红姨,看过,还行,2020-02-25 22:00:12,2,到处都是肉体，虽然美但是并不觉得性感，我八成是个石头吧
cc不再,看过,很差,2020-03-04 08:00:14,0,拍了个啥？
不覺,看过,较差,2020-02-27 17:13:03,1,诺米梅兰特愛不起來....就算是身體很美 也實在是....看不下去 以後她的片就不浪費時間了
狮子青铜,看过,力荐,2020-03-04 18:17:41,0,美是生活的目标本身。
BullshitArtist,看过,推荐,2020-03-01 08:03:41,0,Noémie這身材 真的就是人間尤物了 故事本身很普通 一如所有藝術家的故事各種騷浪 讓人感慨的是電影背後 法國人的藝術真的是大膽而純粹 當下很多好萊塢女星還在掙扎全裸演出的時候 法國女星卻像從來就沒有這層思想負擔似的 差別在於 法國人再怎麼脫 也會讓觀眾覺得是藝術 北美脫的一個不小心就是豔俗的por～n  北歐再怎麼脫的小心都像是赤裸的勾引和無盡的s暗示和亂搞
不留痕迹,看过,还行,2020-03-02 23:15:15,0,19世纪法国私拍摄影师和模特间不可描述的故事
Polaris.J,看过,还行,2020-03-03 17:51:25,0,尺度不大，没有情色感，只是欣赏糯米的裸体罢了。这个真实的故事也比较无聊，唯有亨利偷听自己老婆和好友做爱，两个人隔着墙仿佛合起来的手那段比较好。
逆折尘客,看过,还行,2020-03-03 15:23:09,1,看太多人世间的美好是会瞎的。
amaranthiner,看过,还行,2020-02-29 06:28:57,1,音乐不错，电子乐跟古典美碰撞出不一样的火花，颇得巴黎时装周的真传。
黑芝永不衰,看过,还行,2020-03-08 18:52:27,0,我去。。。这个女主太漂亮了吧。。。。
温文暖,看过,较差,2020-02-29 07:43:41,0,"美好的肉体又美又好。
女人想要爱情和欢愉，男人想要快乐和收集。
对爱情的不谙世事，俏皮，到后面的期待，偷笑，得到的快乐无法掩盖，最后悲伤，心机，真的很女人了。还有点恋爱脑。
女主很喜欢那件卡其色的套装嘛？？？发量又开始羡慕了。
两个pg照片在水里晃，这个设计挺灵的。"
行所在,看过,还行,2020-02-27 11:41:16,0,画面的影调差强人意
陈大树,看过,较差,2020-02-24 20:27:07,0,除了摄影和身体，真的没什么好看
扶桑de弓,看过,较差,2020-02-28 09:02:06,0,除了女主美好的肉体，还有什么……
尤里卡,看过,推荐,2020-02-29 12:52:52,0,"这片完全长在我审美上.   皮埃尔教科书式的渣男,喜欢他不奇怪"
Yummy的喵,看过,还行,2020-03-02 02:32:23,0,情欲，是人类本性。见惯了这么多美好的肉体，在生活里如何接受那些肥头大耳呢？我反正是不可以。肉体的美好，灵魂的有趣，我都要。
薛定谔的毛,看过,力荐,2020-03-02 06:24:30,0,女主是燃烧女子画像的女主~美美美，还配电子乐，带来全方位感官刺激。
拾荒者,看过,较差,2020-03-01 13:25:43,0,剧情一般。人体真是艺术。
悟饭婆婆,看过,较差,2020-03-01 22:37:02,0,这是一部关于情色摄影的情色电影。
相逢何必不认识,看过,还行,2020-03-02 08:02:19,0,"还可以吧。
21:00－22:30 28:35－31:00 33:30－35:40 36:20－37:16 42:00－44:21 45:21－46:21 52:40－54:00 56:25－57:30感谢某热心市民。"
◆ hachi,看过,较差,2020-03-01 17:35:51,2,人和身材太美了，可惜剧情跟坨屎一样而且十分窒息。直接拍成AV可以给十星| ू•ૅω•́)ᵎᵎᵎ
滕小姐,看过,还行,2020-03-09 00:43:44,0,无感
𓅪 𓅭 𓅮,看过,还行,2020-02-28 23:29:09,0,居然是真实信件改编？看完最深刻倒不是糯米的胴体，而是她在心上人旁，腼腆的笑。
麦小其,看过,还行,2020-01-22 21:48:35,2,"很美的配色，不少特写镜头好棒！
也许是因为听着法语发音，看着英语字幕有点分散精力，感觉故事整体不是很吸引人。要不是有这么美的摄影，还有糯米主演，我真的坚持不下去看完全片。"
Baplo Capisso,看过,还行,2020-02-28 12:51:10,0,way too french...
徐伦,看过,较差,2020-03-07 18:37:54,0,她们爸爸嫁每个女儿都收一大笔钱。女主把笔名改成男人名字出书。街边的卖花女还要兼职卖笑。
Cy钰,看过,较差,2020-02-28 13:16:49,2,诺米确实美
1w.,看过,较差,2020-02-27 20:24:06,1,2.5 这关系也太复杂了 她绿他 他绿她 她和她 她绿他 除了肉体剧情没什么可看的 很多时候都是一笔带过。不过说起来亨利真是够兄弟啊。   总结：羡慕啊！
明光暗影,看过,推荐,2020-02-27 16:13:33,5,"“未出嫁的女子，就像不能出租的房子，只能等待买家的到来”，法国人真是浪漫奔放到有点浪。NM，拍人体照方面，终于发现有人超过

了冠希同学！无论是数量还是质量上都完胜。估计法国一年的艺术片裸露镜头的额度都被这片用完了。
别跟我说这是辩证地探讨“灵与肉”“爱与欲”“伦理与人性”的艺术，也别说是诗人多才易招蜂引蝶，这就是“欲求不得”的畸形变态，就是上流社会的下流情欲故事，就是资本主义的毒草，我们要批判它！ps:同一女主，相比之下，《燃烧女子的肖像》就是一碗清汤挂面。。。"
不语,看过,推荐,2020-02-28 23:03:59,0,女主简直美呆了。
Tannin大象姐姐,看过,较差,2020-02-27 15:48:54,1,"5.8

快频闪现的肉体，没有丝毫的情绪，

就算隔着墙壁听着娇喘，也感觉不到你的呼吸。

只有姐妹们穿着开裆裤似的衣服相互摩擦才略有撩起情欲。"
四悔斋,看过,还行,2020-03-02 06:00:49,0,爱是一道光我草……
你好。,看过,较差,2020-03-07 12:49:36,0,。。肉体再美好也拯救不了这部片子。
傲莉薇娅,看过,还行,2020-02-27 00:06:47,1,眼神好看～身材真好～下巴太尖～嘴太薄～鼻子不好看～拍的照片太美了～但还是同情皮特…帽子好绿
琅小轩,看过,推荐,2020-03-08 22:18:28,0,高级AV
理性の诗,看过,还行,2020-03-08 15:01:21,0,美好肉体鉴赏之旅，《燃烧女子的肖像》里没有满足观众的这一部都满足了，但本质上只是部男性导演拍出来的情色剥削电影，满足人们的窥探欲。
芝麻糊糊大尾巴,看过,还行,2020-03-02 22:11:38,0,姑娘也太好看了吧
山芋芒果味儿的,看过,还行,2020-03-04 12:41:14,0,诺米太好看了！！！（结尾突如其来的女性意识令人问号
不改色,看过,推荐,2020-03-07 22:19:51,0,情色片里相当不错的爱情故事。
红岩大魔王,看过,较差,2020-02-29 22:48:47,0,也就露点露的多了点，没有想看的激情演绎，剧情太水，没什么意思。
劈柴少年,看过,还行,2020-03-01 21:44:57,0,法国人真宽容，我就馋人家身体~
milancoffee,看过,还行,2020-03-02 10:07:46,0,网站推荐的，奔着大屁屁犹豫了一阵儿。下完，没看，直接删。
Estrella,看过,还行,2020-03-03 00:33:23,0,为了肉体想打五星（不是
阿格达斯,看过,推荐,2020-03-06 23:51:49,0,"亲吻她们共同的嘴巴，体味她们些微的滋味，银盐洗照，即使穿行在上千的森林，还是会迷倒在你忧郁，神秘的黑发里。作为情色片，挺可的。有点o娘的感觉。

大概很少人会想起那个阿尔及利亚女子，她是片中唯一一个为爱情献身到极致的人，为他放荡，被他驱逐，她与玛丽的那一次，带着那样玩味又心碎的笑去开启她…"
孬爷爷,看过,2020-02-29 17:19:50, ,0,美。但开头五分钟就来一段现代电子舞曲配乐mv是怎么回事？搞得我当场走神儿。
Siddddddd,看过,还行,2020-02-29 21:12:06,0,浪漫主义者最终还是妥协给了爱情🤷🏻‍♀️ 配乐也太有毒了（看在糯米面上给了三颗
王小七,看过,较差,2020-03-03 20:31:42,0,美好肉体展览。
浅显,看过,较差,2020-03-02 19:04:57,0,到底是什么神仙爱情观…
Hallie Jin,看过,推荐,2020-03-02 16:08:11,0,模糊性别的尤物，太前卫了！
Maria,看过,还行,2020-03-05 17:11:49,0,拍的很美，性包容能促成和谐，只要你心够大。
Summer,看过,很差,2020-03-04 14:35:39,0,跟风看。。。无聊。。
FerraZun,看过,较差,2020-02-29 01:04:48,1,音乐太吓人 女主美貌支撑我跳着看完
艾玛•沃森,看过,推荐,2020-02-29 16:00:39,1,"如果说《燃烧女子的肖像》是由画像延伸到两个女子的爱情，那《珍品》则是通过摄影把姐妹与好友的爱恋联系到一起。
皮埃尔：他信奉恋爱自由和感官上的满足。“当我无法作为你的丈夫，就让我当你的情人吧”
亨利：“爱玛丽”超越所有界限，加之与皮埃尔的友谊和自己的体面，促使自己的容忍和懦弱，心胸宽广到变态。
玛丽：爱皮埃尔爱到足够分享他。
感情有时候被某种利益牵绊，甚至妥协。但法国人看待爱情和婚姻，就是要够直白勇敢，敢于为爱大胆张扬。
能突破道德绑架，不失为一种凡人的成功。能突破道德绑架的电影，更不失为一部佳片。人生短暂，也许就如玛丽最后说的：“生命的纯粹快乐，与时间一样短暂，珍惜现在，珍惜愛情，珍惜《珍品》 ……”唯美画面，美丽酮体，视觉盛宴，糯米的身体就是一件无法复刻的珍品啊…"
布卤,看过,还行,2020-02-27 16:18:54,1,美好肉体没人可以不爱吧，剧情也就那么回事，当AV看又嫌慢。唯一好处是，身体确实比AV里的美太多。
薄暮秋风起,看过,还行,2020-03-06 02:00:26,0,糯米真的绝了 故事还是很平庸
西北化为乌有,看过,还行,2020-02-28 00:32:50,2,温润而不色情，影像上耍了许多花招。最大的问题还是，情感太过扁平。诺米美哭了。
Miss Miracle,看过,推荐,2020-03-02 06:49:04,0,"〈三星半〉
流动的摄影盛宴，法兰西味浓得很。
我倒觉得三观很正，因为唯一一段戛然而止的性戏是女主丈夫想要强，女主喊停停了；其他都基于双方/多方自愿。
女主的颜好奇怪，有些角度神好看，有些角度奇难看。"
朴灿烈,看过,还行,2020-03-04 21:41:28,0,配乐真前卫
Aubrey,看过,还行,2020-03-01 22:48:39,0,烧女图前没有神情的戏作，只是来看美好肉体，看完也只剩肉体......果然糯米的珍品让人一边爱一边嫉妒到发疯。丈夫哭着听妻子和情人干柴烈火的重逢，妹妹嫁给情人用以“比较我们的乳房，我们的生z器，我们的呻吟和泪水。”
Mussel,看过,还行,2020-02-29 11:37:37,0,其实我挺喜欢古典法国，法语听起来就是比英语稍有些许贵族气息。感谢女主在《燃烧女子的肖像》中的“不露之恩”，让我在此片领略到她美好的肉体，也让我忽略了故事本身的缺憾。另外，大光圈在此片很突出，很具观赏性。
Air,看过,力荐,2020-03-02 15:46:23,0,五星给米，还能再几星多可以给美术组和摄影组嘛
范沛水,看过,较差,2020-03-03 14:37:01,0,法国人真猛，说露就露！摄影师这个行业有意思。
说给青鸟,看过,推荐,2020-02-27 23:28:48,1,2020.2.27 我是真的看傻了 看得出来导演是按着文艺片来拍的 全篇也确实充满着艺术的气息 画面很美 配乐也很好听 最美的还是全片4个裸女 这片的尺度大到让人窒息 但是里面人物的爱情观世界观属实让我无法苟同 而且一部19年的片子为啥突然这几天开始火了也是挺让人疑惑的。最恐怖的是这部片居然还是根据真人相片改编而成！震惊死了我 皮埃尔和亨利都爱上了女主 但是女主和亨利出去旅行后和他结婚了 可女主心里还一直是皮这个死渣男 他也出去旅游带回一个外国姑娘给他当模特特别开放 皮同时玩弄这两个女的 还非常喜欢给她们拍私照 后来被亨利发现 亨利很生气却又不想离婚 就一直被绿着 后来皮随着外女去了外国 而女主也怀了皮的孩子 亨利居然还欣然帮他养.还把自己妹妹介绍给皮结婚 女主和妹妹给皮拍照最后女主写书畅销
小蛮,看过,力荐,2020-02-29 23:32:15,0,神仙颜值，我爱法国女人
栅栏间隙偷窥你,看过,推荐,2020-02-27 20:23:22,2,法女姐姐绝世美颜和玉体，一万遍我死了，这样的糯米谁不可以。尼尔斯.施内德也好看，《幻想之爱》后最好看的一次。配乐是《每分钟120击》同款。本来以为看了这么多他法的情色片已经完全脱敏了，这次还真领教到了什么是《珍品》，糯米就是法兰西珍品😭
晨曦,看过,很差,2020-03-04 14:38:58,0,法国版冠希哥。。然而电影除了感慨下女主漂亮身材好，再感慨下自己的法语退步太多，就没别的感想了。。太烂了
kelenrobin,看过,还行,2020-03-06 22:50:07,0,对于自己不能理解并且据说是艺术的艺术通通表示中立。
___李小白。,看过,还行,2020-03-01 21:45:37,0,这个故事告诉我们，老看黄图容易瞎。
相见,看过,较差,2020-02-28 19:59:13,0,空有一副皮囊的电影
