用户,是否看过,评分,评论时间,有用数,评论
Dail,看过,还行,2020-03-08 11:45:45,0,没啥特色 看完也没啥印象
徐徐森森,看过,较差,2020-03-06 15:46:42,0,........？？？
晨晨,看过,还行,2020-03-04 07:54:04,0,名字像港片，剧情比较沙雕
Cy钰,看过,推荐,2020-03-04 15:59:35,0,什么粑粑译名啊哈哈。前几分钟差点被劝退，后面都很轻松～bug不bug的不重要，重点是轻松。
东湖废人,看过,还行,2020-02-29 22:53:14,0,无厘头喜剧片，笑点很足，在疫情的阴影下看真不错。
coolplay,看过,很差,2020-03-08 01:11:29,1,权相宇老了。拖沓，无聊！
JUSTIN剑,看过,推荐,2020-03-08 09:29:23,0,还蛮好笑的。
了了,看过,较差,2020-03-02 23:32:50,0,太二了...
十四哟,看过,推荐,2020-03-01 19:57:26,0,3.5，香港电影延续下来的一种可能
人民北路45号,看过,还行,2020-02-29 17:53:36,0,沙雕动作喜剧 包袱很足 段子很多 动作不讲究 情节不深究 次长的荧光棒棒就棒在又硬 又长 震动强 声音大 还方便携带呢
渔小笛,看过,还行,2020-03-02 02:09:52,0,工工整整。有动作有搞笑，人物境遇有些意思。没有任何余味。权相佑戏路这是越来越成龙化了？
发呆的DODO,看过,较差,2020-03-08 18:31:44,0,预告比正片吸引人，拍的太差了，剧情弱智，没有亮点……
冬天点都不冷,看过,很差,2020-03-07 21:02:14,0,垃圾
abruzzi,看过,推荐,2020-02-29 01:07:16,0,这名字翻译的像是港台垃圾片
玉面小飞龙,看过,很差,2020-03-08 02:08:42,1,垃圾电影，拍的很脑残，还乱煽情！
那个啥名字忘了,看过,较差,2020-03-03 14:31:00,0,我的天呐，我居然在2020年看80年代的老港片。
勤奋小人辛西娅,看过,推荐,2020-02-29 13:10:27,1,有几个瞬间笑到失声哈哈哈哈哈哈
oxmxo,看过,较差,2020-03-07 16:18:13,0,不是很好看 剧情演技都太过了 打发下时间还是可以的 女主角胸好大哦
离岛空晴,看过,推荐,2020-02-28 21:13:59,1,虽然我是1.25倍看的片子，但是搞笑的地方真的好多啊。这片子看个乐呵就行。
官藤宮九郎,看过,还行,2020-03-07 14:57:50,0,喜剧和动作分开看是挺有趣，但结合失败，反而成了互扯后腿的存在，节奏和调度乱成了一锅粥
Combeferre,看过,较差,2020-03-08 20:10:59,0,非常无厘头...后半段还挺搞笑的。李伊庚啊哈哈哈哈我一看到他就想笑。
呵呵,看过,推荐,2020-03-02 16:37:16,0,挺搞笑的
有卡乘客请刷卡,看过,较差,2020-03-01 10:34:16,0,挺一般的 不如类似题材的《隐秘而伟大》
想回精神病院了,看过,较差,2020-03-09 03:47:00,1,上个世纪香港玩烂的“搞笑”特工电影，最后那段估计导演也像女主一样喝嗨了拍的有些不管不顾了，两星给小姑娘写的那首歌。
豪豬拉麵一番,看过,还行,2020-03-07 00:18:26,0,不用考慮邏輯問題合不合理的爆米花喜劇~挺好笑的~女兒眼睛要矯正一下~
猫主席,看过,还行,2020-03-06 23:04:20,0,开始挺好玩 ，男主总有些星爷的影子似的，可惜后面有些蛇尾了
溟虫之公丶.,看过,还行,2020-03-02 22:58:12,0,6.5
梅雅莉,看过,很差,2020-03-06 21:51:19,0,太闹腾了
木木 木木,看过,还行,2020-03-07 16:37:56,0,好些年没见过郑俊浩了。还挺搞笑的
Pesce morto 🐡,看过,还行,2020-03-01 23:03:04,0,权相宇还是如此帅
随心飞翔,看过,推荐,2020-02-28 15:52:45,0,轻松搞笑
ᶘ ͡°ᴥ͡°ᶅ,看过,还行,2020-03-06 18:50:25,0,爆米花
hwf254,看过,还行,2020-03-02 20:58:37,0,沒想到是個無厘頭喜劇 有些橋段還真的很好笑
涡轮增压阿拉蕾,看过,较差,2020-03-01 15:04:12,0,二星都勉强，权相宇老了…剧情太俗套了！
别问我是谁,看过,还行,2020-03-05 22:27:26,0,权相佑更适合悲情电影。
无殇,看过,还行,2020-03-07 14:25:27,0,作为爆米花电影，是及格的，其他的不用深究。
此木为柴,看过,还行,2020-03-02 00:20:22,1,如果前四十分钟四星的话，后面就是一星
幻游诗人,看过,还行,2020-03-01 10:01:21,0,漫画家和特工的身份来回切换还挺搞笑的
Louis,看过,还行,2020-03-01 09:42:59,0,剧情很沙雕，动作爽，个别情节有笑点。
Raccoon,看过,还行,2020-03-07 16:28:29,0,再厉害的特工，遇到了生活也被打的无处还手，清醒时因为爱好画的漫画被读者喷成狗，而酒醉+女儿的日记，有了想要赚钱的冲动，上传自己的以往经历，却得到了一致好评，好在结局全家欢，漫画也完结了，相信一家人的生活能够有个好的开始吧。不得不提的是，把特工的话题戏剧化，这是之前好莱坞很喜欢拍的，近些年来韩国的电影形式各异，也能轻车熟路了。
丙十二耗叔,看过,很差,2020-03-08 17:47:52,0,弱智得可以~
花与爱丽丝,看过,较差,2020-03-08 13:47:37,0,。。。
馒头加肉,看过,很差,2020-03-08 14:22:41,0,这是什么中二电影…
木皆,看过,推荐,2020-03-02 02:38:51,0,好久没看到这么好笑的电影了，开心。
爱电影,看过,很差,2020-02-25 21:21:43,0,别看了！浪费时间！妈的别看！
遥遥,看过,还行,2020-03-03 00:18:10,0,题材蛮好，本可以拍成动作悬疑，结果却是喜剧烂片。
贤贤不吃瓜,看过,很差,2020-03-04 13:56:09,0,？一星 对我来说感觉有点漫画威龙的跟凤作
独立荣光,看过,推荐,2020-03-01 03:56:23,0,除了结尾有些崩盘，真的是最近娱乐性满分的新片了
大白菜,看过,还行,2020-03-07 17:20:41,0,前半小时不错
一只羊日天,看过,还行,2020-03-05 17:37:51,0,权欧巴年纪大了也是帅大叔！
WUSHGARY,看过,较差,2020-03-09 01:54:07,1,巴拉巴拉吧拉
Georgewen,看过,推荐,2020-03-02 23:49:22,0,意外的好看啊
喜六灵妖,看过,较差,2020-03-07 11:59:57,0,合格的爆米花片，披着动作片外衣的搞笑片
刺客,看过,推荐,2020-02-29 17:31:27,1,同样都是打发时间的作品，甩《肥龙过江》两条长安街
资深的文盲丶,看过,力荐,2020-03-02 10:38:11,0,韩国电影是好看。		有喜剧搞笑，有亲情爱情感人，有兄弟情谊感动，有动作好看，还不忘黑一下高层哈哈哈		去找绑匪的时候为什么要带上女儿？？		反派为什么要这么丑啊		人能有这么一个特殊的经历一辈子也是难忘的回忆，和财富，以及吹牛逼的资本。。
天上人间,看过,较差,2020-03-04 13:22:10,0,太无厘头了
丶Show,看过,还行,2020-03-02 14:49:21,0,196
不惊,看过,力荐,2020-03-08 15:15:09,0,情节虽有些夸张不合理，尤其是最后的部分，但笑料不错，整体还是挺有娱乐观赏性的🉑️。
uns0u,看过,还行,2020-03-02 22:06:08,0,人物设定和故事背景挺有新意的，铺垫和过度不行。后面剧情乱成一锅粥，坏人不像坏人，魔鬼教官也就是说台词的家伙。Groups action scene有问题，底下一群人竟然都呆呆的站在那等着敌人阻击手射击？
云上的人,看过,推荐,2020-03-06 21:46:11,0,相当不错的动作喜剧。
FLAZA,看过,较差,2020-03-05 10:08:16,0,有点笑点 但整体观感平平
Τrøn,看过,较差,2020-03-05 23:22:52,0,过家家的感觉
catz,看过,还行,2020-03-08 17:31:29,0,3.5。好久没看到让我笑得肚子痛的电影了，看来笑点已经固定在90年代套路里。权相宇大叔身材还是这么好，有点可惜了。剧情和演技这些就算了，得啖笑已经唔容易。
西洋芋,看过,推荐,2020-03-01 07:01:57,0,韩国成龙～！
二胖皮子,看过,还行,2020-03-02 22:20:02,0,就当是好玩吧
EricKing,看过,还行,2020-03-02 19:05:33,0,3.5分。不用动脑的喜剧动作片
rainyyy,看过,推荐,2020-03-02 01:03:53,0,老了也很可爱～
坚强的土豆,看过,较差,2020-03-05 18:14:53,0,2020了还能拍出这样的烂片，也是人才
郡君,看过,还行,2020-03-03 20:51:25,0,无心之举掀起网民空前轰动，更引来情报局和恐怖份子的大追杀…
三皮虎,看过,还行,2020-03-10 20:58:21,0,很适合某个下午时段看的电影 权相宇摸下体的梗看来是过不去了
影子,看过,推荐,2020-03-06 23:14:43,0,能图个乐就已经很了不起了，其它无所谓。
小佟,看过,还行,2020-03-02 18:35:26,0,胡乱乐一下，效果还可以，过程有些扯淡。
穿超人服的小妞,看过,还行,2020-03-04 19:23:15,0,？？？
miraesung313_,看过,很差,2020-03-07 14:35:16,0,闹太套～权最近接的都是些没劲的电影，天空之城父母二人组，ㅇㅇㄱ不想下班
树心台,看过,推荐,2020-02-29 09:27:07,0,好喜欢！有些无厘头但是不尴尬，给我的感受很有愧疚，因为即使是演生离死别这样的场景我也很想笑....不过豆瓣这个名字真的有些劝退我，啥玩意儿就“大话”。
SONG F,看过,很差,2020-02-29 17:56:01,0,浪费了我的时间  一星
见龙卸甲,看过,还行,2020-03-06 23:57:20,0,还是难免俗套
Clara,看过,还行,2020-02-27 16:25:04,0,开开心心下饭
夜曲,看过,推荐,2020-03-10 21:14:38,0,还算有趣
诸葛悟空,看过,还行,2020-03-09 22:42:20,0,不是爆笑那种，但有很多动作也很好笑。打着漫画的旗帜，就不要管剧情上的漏洞了。韩国中年男子，保持身材又能打的，也就剩权相宇和郑雨盛了，数年如一日保持身材锻炼身体，也实属不易。
大饼脸妮妮,看过,还行,2020-02-29 02:21:52,0,救老婆调车走笑抽2333
竹影花香,看过,还行,2020-03-09 00:10:18,0,媳妇儿搁黑道绑了姑娘叫政府抓了醒酒成全民公敌15年憋屈白瞎了😭
韩影记,看过,还行,2020-03-02 18:10:09,0,作为2月份唯一过损益的电影，确实比其他两部喜剧效果要好，几个人的嘴炮效果还不错，另外打斗设计很是犀利，权相宇的电影清一色老父亲形象，偶像男终于变成了家庭妇男
那谁家那小谁,看过,推荐,2020-03-01 22:21:16,0,为卡司加一星：权相佑 李伊庚 许成泰 黄雨瑟惠。另外 女儿的小演员演的也不错哦
苏晓,看过,还行,2020-02-28 22:16:51,0,真是一本正经的胡扯，不过有几段是真的搞笑。
coolll,看过,还行,2020-03-10 23:21:21,0,轻轻松松的动作片，有几处挺好笑，用来解闷挺好的。
Suri_不要平淡,看过,还行,2020-02-28 16:10:31,0,打架就打架嘛，戳菊花干嘛
刺客铁之陀,看过,力荐,2020-03-09 22:52:35,0,我还能看十部！
M的小笑江湖,看过,还行,2020-03-08 04:34:30,0,3分还是有的，热血漫画搞笑情节加上温情家庭元素，合格爆米花电影
v,看过,力荐,2020-03-08 21:11:39,0,笑得很开心，很浪漫，即使是大boss也很搞笑
Nightwish,看过,很差,2020-03-10 22:28:51,0,从头到尾的大喊大叫
椒盐菠萝,看过,还行,2020-02-29 08:15:26,0,男主老婆是爱的迫降里女主大嫂吧
runner,看过,还行,2020-03-09 20:41:43,0,还好吧，不是很烂
Gary,看过,还行,2020-03-07 21:55:42,0,很老套的故事，昔日男神老了啊……
爱睡懒觉Tango,看过,还行,2020-03-04 17:45:29,0,热热闹闹就完事儿了，合格的爆米花片
小杨努力了吗,看过,较差,2020-03-05 05:54:39,0,捏着鼻子看完
Ethan?,看过,2020-03-01 16:47:26, ,0,打发时间的电影
菜两包,看过,较差,2020-03-07 22:05:33,0,2020#77☞还是看看别的吧
虎步随风,看过,推荐,2020-03-03 01:33:13,0,"知道是开玩笑 却不怎么违和 
很轻松的电影 漫画结合特工题材很多 第一想起来是冒险王 
这个却立意深刻 做自己想做的事情 宁愿清贫 可是养老婆孩子是硬性要求 实在难为啊
老婆后面喝醉了幻想的镜头太搞笑了 郑俊浩的角色也很好玩 毕竟他也拍过黑道类喜剧 《头师傅一体》一晃也十多年了"
D.Young,看过,还行,2020-02-25 19:48:05,0,乱啊
lambcxhop99,看过,推荐,2020-02-23 03:02:57,0,7分吧。非常好笑。有些地方太煽情了减分。ins boss 也太废了吧。
bbiwang,看过,还行,2020-03-07 18:08:44,0,情节不合理，但是无脑轻松的搞笑电影
在路上,看过,力荐,2020-03-07 21:55:16,0,虽然没营养，但是很好笑啊！哈哈哈，中年男人的心酸。
Cici | 站在门口那么久,看过,较差,2020-03-10 22:45:05,0,这港名是致敬周星驰吗…也确实很像同时期流水线上的产物 可是这居然是2020的韩国电影 在佳篇云集的韩影里 权相宇多年不见 就挑了这种吗
兔兔猫斯拉,看过,还行,2020-03-01 18:19:22,0,搞笑斗b娱乐片。权相宇没以前帅了……老喽
加百利,看过,还行,2020-03-06 23:37:56,0,爆米花搞笑动作片，带着笑看就好了。
啦啦啦德玛西亚,看过,还行,2020-03-02 21:40:27,0,热热闹闹
pomelo,看过,推荐,2020-03-07 12:48:45,0,看了其他节目的介绍，觉得应该很有趣。看过后，果然笑点十足，从头笑到尾
奈特,看过,推荐,2020-03-03 00:58:29,0,前面看到一半有些类似隐秘而伟大，但是把原本比较严肃而沉重的题材喜剧化了一些，这部分又与炸鸡那个电影有些相似
宠物达人,看过,还行,2020-03-06 18:21:17,0,中规中矩，没有特别的惊喜
嘉嘉的身旁,看过,还行,2020-03-01 19:22:39,0,披着动作片外衣的韩式喜剧。
崔炯焙,看过,力荐,2020-03-01 19:00:33,1,互相吐口水跟拍脸那块太逗了哈哈哈哈哈哈
long,看过,较差,2020-03-05 21:55:46,0,笑就完事了，后面有个惊掉下巴的片段
连翘,看过,推荐,2020-03-10 18:31:57,0,动漫部分很不错。
ruanruan,看过,还行,2020-03-07 23:05:20,0,哈哈哈哈哈哈哈😂
紫心银翼,看过,较差,2020-03-10 12:18:27,0,欢乐得有点过头
剑辉,看过,推荐,2020-03-08 00:57:13,0,热闹，情节在搞笑和剧情之间平衡得不算好。
加诺,看过,推荐,2020-03-09 08:31:11,0,不错的爆米花电影
莉哥不是哥,看过,还行,2020-03-06 20:55:00,0,影片笑点蛮好的，有趣～
小闲,看过,推荐,2020-02-29 17:33:22,0,肯定有很多人觉得故事性不够但是这种爆米花电影拍成这样就很不错
天气好的话,看过,推荐,2020-03-05 21:27:00,0,女儿写的rap歌词挺好，哲快速说话时很像🐶
起床了,看过,还行,2020-02-29 13:27:46,0,只是喜剧片……不要抱太多希望，剧情设置有点像别惹佐汉
看电影,看过,还行,2020-03-03 22:57:48,0,还是稍微紧张一点好  这个太扯了
春桃,看过,还行,2020-03-08 17:35:12,0,3.5…剧情有些黑人问号……
