用户,是否看过,评分,评论时间,有用数,评论
应用层协议,看过,还行,2019-09-14 02:17:32,2,美女特工周旋铁幕两端的题材天然带着几分陈旧感，某种程度上你可以把影片看作女特务版的《穿普拉达的恶魔》——比如Anna踩着BGM换装杀人的那段混剪是不是似曾相识——超模女主的身段姿色才是影片的核心，这一点观众和导演都心知肚明，而在这一前提下，设定和细节经不经得住推敲、甚至动作戏是否松垮浮夸都不是最关键的，真正让人无法忽略的问题是翻转的生硬，完全是靠大段大段的闪回硬塞给观众，这种处理是非常简单粗暴欠缺技术含量的，而且《Anna》跟吕克贝松自己的《尼基塔》有太多雷同之处，第一次出考核任务上层故意使绊子的桥段基本就是复制粘贴，自我抄袭+粗暴贩卖超模姿色，吕克贝松如此交差实在是很难不让人想到江郎才尽四个字。最后的感想，自由不是可以穿越国界和政治的普世价值，美女才是。
Jemma-,看过,较差,2019-06-21 23:16:30,1,扯
WIKI魏,看过,还行,2020-01-15 14:29:26,0,如果安娜来中国做网红会不会比李子柒粉丝多？PS：预告片BGM比正片赞系列
荒林,看过,还行,2019-09-15 23:19:31,1,在快餐动作片里算强的
airpigcb,看过,较差,2019-07-05 23:35:34,1,法国猥琐大叔（大爷？）拍给自己的春梦，可能指导各色床戏选各种情趣内衣给女主穿的时候正在暗爽吧......而且动作戏的打击感很奇怪，明明预告片有那么些拳拳到肉的痛快感，电影里就成了花架子了，很失望
德卡的羊,看过,还行,2019-09-30 16:18:04,3,60/100，主演选的太对味了，题材也爱死，“套娃”这个概念蛮有意思。但其他方面从叙事完成度到动作场面到导演审美都差点意思。这片比起《极寒之城》大概差了一整个系列的《John Wick》吧。
Panda的阴影,看过,推荐,2020-01-13 06:11:53,1,我希望你们都像我喜欢你们一样喜欢我。I hope you're both as fond of me as I am of you. 隔壁口碑票房双丰收的《疾速备战》看得我无精打采，反而这部兴趣度有限导致迟迟才观影的《安娜》却看得我聚精会神。剧情利用时间回溯进行多次转折，又加入两男一女的爱情戏码，还贡献了好些开挂但帅气十足的动作戏，吕克·贝松时隔几年又拍了部让我看得挺爽的电影。
LORENZO 洛伦佐,看过,还行,2019-10-27 05:44:35,3,轻松怡情，Luke Lucas 口水。。。
Mr.mekey,看过,2019-09-14 00:39:10, ,0,女性杀手
ParkerLI,看过,较差,2019-06-22 09:30:56,4,【YVR-IV】吕克贝松带给人的失望随着一个又一个的糟糕作品而倍增。本以为会随着Lucy模板至少可以一看的本片也是灾难表现。各样的反转看似花哨，但anna这个名字就告诉了大家是玩反转梗的，片头还特意把N正反双写，生怕看不出故事设计。而那糟糕的时间线和愚蠢的智商以及下体动物们… 实际上，吕克贝松掌控下的电影长度撑不起这样的特工故事，拉成剧集会好多，不过谁会再对他抱有信心呢？
丁一,看过,2019-09-14 13:20:00, ,4,"纽扣被松说，电影不如阿司匹林。所以提纯做了麻黄碱。
还是巴黎宜居，哪怕你是个五面间谍。最后恭喜江青同志升官了"
小米=qdmimi,看过,推荐,2019-10-15 13:12:43,2,带着一股“腐朽味道”的爽片，然而看看腿就什么都过去了！老吕离了美女还是不办事儿啊，到底再拍几个十二道才正经隐退？
Love Scarlett,看过,还行,2019-09-21 04:36:06,4,一直到最后一秒，还在山路十八弯的反转。看累了都，差不多得了。吕克贝松用一部电影的时长，拍了好几季的美剧。
pillbug,看过,力荐,2019-10-04 00:17:02,1,一星个给女主炸裂的颜值、一星给女主女朋友炸裂的颜值、一星给女主所有的outfit、一星给女主开始新生活剃的光头、最后一星给海伦米伦最后出场的貂。有什么疑问么？
西北化为乌有,看过,还行,2019-09-14 18:45:08,3,反转扯什么蛋呢。枪战差强人意，超模换装满足，其他也没什么可夸的了。不过，还是比《红雀》好看一百倍。
Leop,看过,还行,2019-10-02 17:48:38,0,7.0。当爽片来放松地看还可以。少女很美丽，俄罗斯套娃结构很精致，完成度也还不错。缺点也很明显，结局猜出来了，伏笔的铺陈有点无聊，来回正叙倒叙玩到厌烦。
1624,看过,还行,2019-10-20 19:22:23,1,颜肉俱佳 视觉娱乐 没啥必要
巴斯光年,看过,推荐,2019-10-02 17:48:10,1,拍得足够好看的爽片，节奏和反转设置都很符合观众预期，为了欣赏女主美貌我愿意再看一次。
小张,看过,推荐,2019-10-13 11:09:23,0,安娜。
Sabrina,看过,推荐,2019-12-07 19:11:03,0,过瘾。两个痴情的男人，还有女老板都呵护了她。
glim,看过,还行,2019-10-11 20:58:27,0,最后脱逃那段贝松又飘了，不过找的老妹儿的确麻豆过美国大姐
本来老六,看过,力荐,2019-09-19 12:55:59,1,身材五星。没有但是。
大聪看电影,看过,推荐,2019-09-12 09:52:20,2,7分，对于商业动作谍战类型，影片是OK的，但对于导演出自卢克贝松，又觉得影片可以更好。影片开头乏善可陈，安娜执行第一任务后劲头才开始上来。安娜的故事是传统老套的，但经过叙事结构的变化，很多秘密做了很好的编排和设置，再加上动作戏的干净利落，还是能让人看得赏心悦目的。此外，饰演安娜的萨沙露丝演技让影片掉半星。
Lonely,看过,推荐,2019-11-18 17:44:31,1,7.0/10 分。重看，蓝光。极富娱乐性，剧情就像俄罗斯套娃一样，一层又一层。。。打斗虽然稍显夸张，但大多都借助了工具。。。妹子虽然演技差点，但比国内的各种面瘫小花旦还是强多了。。。整部片子，还是值得一看的。现在想找一部不是超级英雄类的观赏性强的片子也是难呀。。。妹子唯一的缺点，就是皮肤太差了。。。
飞侠式拼搏,看过,还行,2019-09-21 22:36:29,3,美女间谍将美国苏联两个超级大国的情报机构玩弄于股掌之间。螳螂捕蝉，黄雀在后，结果最后蝉居然飞走了。刚开始以为是部同性青春片，慢慢有了动作打戏，后面发现原来是部间谍片。闪回叙事，反转虽多，但到了最后明显感觉像是在强行反转了。整体上中规中矩，没什么大的惊喜，动作戏也不是特别够爽够刺激。生命诚可贵，爱情价更高；若为自由故，两者皆可抛。
沙加之伦,看过,力荐,2019-09-14 15:50:50,2,鹤蚌相争渔翁得利
土嗨八贤王,看过,较差,2019-07-03 05:11:55,7,吕克·贝松在《千星之城》尝试作者科幻片赔光家当之后，果断拍了一部爆米花爽片。美苏角力，暴力美学，金发碧眼，一女驭双男。吕克·贝松对于商业元素的理解，似乎还停留在新千年前，老掉牙的品味，简直比电影本身所重构的粗糙时代感还要复古。同时，本片的落伍也体现在叙事技巧上。导演通过不断的闪回，打乱时间线来强行建立反转。这种在叙事技巧都玩儿出花的今天，已经难以满足观众对逻辑和节奏的要求。作为特工片，以及双面间谍题材，影片都没能展现出任何真实的危机时刻，反倒是结尾将KGB与CIA在巴黎的对峙，浓缩与情敌身份的二者对立，三者间的身份关系，是全片为数不多有趣的点。
老罗Lazzaro,看过,还行,2019-09-15 22:03:29,1,双面间谍从未停止换取自由，也没换来CIA与KGB的握手。Luc的超模选角可以，女主负责美和动作开挂，两头爱后抛弃设定扯出娱乐性。频繁闪回重复看着累，最后反转还可以。
阿子儿,看过,推荐,2019-12-08 13:52:19,1,超模做爱也像跳舞一样
康报虹,看过,较差,2019-09-12 16:29:13,9,吕克·贝松再次摘掉自己的“作者”身份，将新作《安娜》变成了一件毫无感情的“流水线产品”，陷入了自我重复的漩涡，全片充斥着生搬硬套、陈旧老套的桥段，以及无法通过剧本结构（分段式的非线性叙事）来掩盖的糟糕故事。同时，包括《安娜》在内的一系列电影都显示出女权运动的余波对电影中女性角色的双面影响：更加“女性”（独立、自主），也更加僵化。
Beesuns,看过,力荐,2019-09-21 11:35:08,7,年度最佳赞语:Bitch
有心打扰,看过,较差,2019-10-08 10:47:18,1,不够high，尺度不够大。
好姑娘老妖,看过,推荐,2019-09-25 00:16:51,1,一个超爽的碟中谍又碟中谍的片子，全程看超模如何冷漠地杀人。最后俄罗斯间谍赢了美国间谍。
Dragmedown,看过,还行,2019-10-29 17:48:26,1,当爽片看一下还是可以的 sasha气质非凡 随便穿随便走走就是时尚大片啊 很美艳也很利落 配角们也都是角儿~算是小惊喜吧~毕竟看之前只记得有sasha  能在一部电影里睡到卢克伊万斯和墨菲 应该没有什么遗憾了吧~
看海无边,看过,还行,2019-09-20 23:45:03,3,其实片子拍的不错的，剧情也有各种反转，但说实话没什么新意。另外女主真的是好看，身材绝赞，但演技嘛。。。她那个女友的演技就更烂了。吕克贝松的拍摄手法很好，但剧情没新意，演员直接用的模特，也就给个及格分吧。
刘小流,看过,较差,2019-09-11 13:43:58,2,安娜你是在跳舞吗？
影毒肥佬,看过,还行,2019-09-12 11:48:26,1,"還是一輩子拍一部電影, 套路是無可厚非, 作為推理迷,  結局反轉料到正常,  已經多次給了海倫小姐曖昧的眼神......故事故意放在 1990年, 導演情意結地向菲林致敬,  拍照場面最精彩....."
29°,看过,较差,2019-09-15 00:20:15,3,"快进看完的。
果然人美，就有人爱呀，啧啧啧
看到安娜前后亲吻两国特工的镜头，我发出杠铃般的笑声，噗哈哈哈哈哈哈"
色烈芬_,看过,推荐,2019-10-08 17:19:23,1,大嘴小脸 宽眼距并且长腿瘦削 一开始看沙拉露丝并不好看 然而看到了餐厅那一段我就知道自己已经爱上她了 这就是高级脸的魅力吧。餐厅一段精彩绝伦 我也开始懂得为什么吕克贝松一辈子都在追求这种美女血腥的大反差 意境是真的美爆了。CIA和KGB下那种对谁都不信任的优秀特工 却因为男人的原始冲动就被耍的团团转 而这个周旋这那么多男人的美女却由始至终的念头只有【自由】 再者帮她实现了自由的是个女人 这样想想 是不是觉得挺有意思的呢？
Clyde,看过,推荐,2019-10-10 15:49:56,0,三星半。挺不错的一部爽片，较之《超体》的简单粗暴，这次叙事“兜路”玩得很流畅。
fire,看过,较差,2019-09-14 20:24:04,1,来看动作戏的会失望，来看超模的也会失望；来看超模动作戏的能够欣赏下大长腿
后自愈,看过,还行,2019-10-02 01:13:52,3,另一版《红雀》，看到女主和Luke Evans搞在一起让我春心荡漾。
生人回避,看过,还行,2019-10-02 01:12:54,0,反转反转反转反转反转反转……biXch……
Sean长安,看过,还行,2019-09-18 23:58:56,1,6.7分
WilliamOsborne,看过,还行,2019-09-21 21:29:29,1,整部电影都是女主的t台，很酷，爱上她的消声器。
谢之艾,看过,推荐,2020-01-08 20:13:47,0,剧情无新意，爆米花程度八分。特工片，几场激情戏比较刺激。
盔酱兮,看过,推荐,2019-09-30 18:41:16,1,超模的演技果然不太行，但是这又有什么关系呢？！！！
气急败坏女疯子,看过,2019-10-03 16:46:33, ,1,吕克贝松拍的烂片，最后是女人的胜利。安娜的假女友好可伶。女主短发有点儿rubyrose的感觉
阿朴,看过,还行,2019-09-21 01:47:23,2,三星半。不要纠结BUG，这大长腿太享受了~把两个老情人约在一起见面简直棒，没信男人的鬼话简直棒，女人们互相成就简直棒，还有法国女朋友太甜了超棒~吕克贝松的喜好如一，这妹子的侧脸和米拉太像了。
Die Katze,看过,推荐,2019-09-26 09:30:26,2,骗钱的类型片，能接受南非姐在东西柏林打俄国人，就能接受俄妹在巴黎打两强。给🇫🇷法国🇫🇷战术队多加一星。
塔拉胡,看过,还行,2019-10-06 20:36:23,0,享受超模，不要深究剧情。
深夜声噎,看过,推荐,2019-09-19 23:16:29,0,【中字熟种 度  /s/1Bm2snb9so6byd8s4mtyiBg  码  fg2w 】
申由己,看过,还行,2019-11-16 23:51:56,0,"虽然反转了N多次，但是我还是想说：oh,shit！就是一烂片。"
张苑希,看过,推荐,2019-10-05 14:23:41,0,这叙事结构和剧作技巧也太炫了，一波未平一波又起，环中环，套中套，计中计。太稀饭吕克•贝松电影里的这些英姿飒爽的女主角了，肤白貌美大长腿，坚韧独立智商高。有道是若为自由故，全部皆可抛。
bobobolao,看过,推荐,2019-09-11 15:27:00,0,动作戏不错，基础倒叙反转贝导的新尝试倒也不赖
醉舟,看过,还行,2019-09-20 16:20:05,2,女二挺好看的
给我个电话亭，我要拯救地球！,看过,推荐,2019-11-23 22:45:19,0,Cillian💗 扯淡娱乐片 看着开心
Eco,看过,2019-10-01 16:48:02, ,0,爽片系列
viennavirus,看过,推荐,2019-09-28 01:00:57,0,对于吕克贝松老师来说只能算是及格的行活，主要目的是再次展示自己对罗刹国模特的喜爱。
柴禾-ChaiHe,看过,较差,2019-09-13 00:22:19,2,就是个很普通的片...
持盾老人,看过,推荐,2019-09-12 16:36:31,2,7.5 黑寡妇的故事，双面间谍夹缝生存，最后美俄都成为追求自由的棋子。动作戏一般，剧情稍显平淡，KGB与CIA的对决很精彩，反转也错
有寂,看过,还行,2019-09-19 02:21:54,0,不愧是完美适合肝手游节奏的电影啊。。
ZeonGin Sou,看过,推荐,2019-09-24 00:51:37,1,吕克贝松×萨莎露丝，满足你对超模女杀手的一切想象！起于套娃，终于套娃！比《红雀》干脆，比《极寒之城》过瘾，比《John Wick》痛快！
超搞笑级的？？,看过,推荐,2019-09-28 23:00:03,1,俄罗斯套娃般的叙诡，电影在“帅就完事”和“剧情是什么”的道路上越走越远，但这种简单粗暴远胜于近几年愈发墨迹的不少特工片，以及，法国人又一次疯狂嘲讽了一波美国人和俄国人
潜意识,看过,还行,2019-09-23 21:47:22,0,吕克贝松一定爱看古龙的武侠小说。
阿尔法,看过,推荐,2019-10-05 15:12:36,0,炸！好吧，其实也没有那么炸。
浩子菌,看过,力荐,2019-09-25 21:13:12,0,爽片，全程无尿点，女主真的很耀眼了，果然，只也有法国人拍谍战片才能把美苏都黑一遍的。
nikki,看过,还行,2020-01-16 21:36:34,0,20_11。3.5。什么是超模，就是就算单看脸觉得有缺点加上那身高和长腿和气势就是相当迷人的生物（不需要靠头发加乘），最大的缺点大概就是那单薄的身子打起来实在是太不好看了（没事，大表姐这么壮实也没好看到哪里去）
cliosong,看过,还行,2019-09-14 22:46:12,1,（6.0/10）2019吕克·贝松电影。更多电影安排反转或是揭晓悬念的地方是在蓄积了一整部之后的片尾，那犹如一声巨响足够刺激，如若铺陈得当也有足够回味。这部里吕克·贝松将一次大的惊喜分解为若干小的涟漪，他期待的肯定是能形成类似共振的效果。分阶段地揭晓答案，逐步升级地接近套娃的中央，确实产生了某种新的美学价值。不过从观众角度来看，这种方式也包含着风险，愈加靠近结尾，观众对反转的期待也愈发变得习以为常，乏味就是从这里诞生的。另外那种近乎超级英雄般的战斗段落太浮夸了，怀疑吕克·贝松有一些奇怪的癖好。
爱睡觉,看过,还行,2019-10-11 12:54:11,1,秀啊
响指,看过,力荐,2019-09-24 23:40:57,0,好看🎉爽
BOSS米我要,看过,推荐,2020-02-02 00:13:39,0,好看的，过瘾的，这特么才是高级脸好吗！光丑那不算的！
Lacie,看过,较差,2019-06-23 10:46:39,5,女主女朋友像美版的曾轶可，看得好出戏，这个人物存在的唯一意义大概就是告诉观众女主万人迷，男女都爱她吧……如果我是那个老太婆，在公园的时候就会真枪实弹干掉女主。另，动作戏真的是弱爆了！女主打架软绵绵肌无力，但居然一群男的一起上都打不过，你敢信？？！！
逸宸,看过,还行,2019-09-16 14:19:11,0,总体并不是很精彩，甚至会显得乏味。剪辑把故事打乱但再给你解释一遍难免少了些意思，女主身材高挑造型好看身手不错，但打戏不够利落，演技及格。三位英国演员加盟还是能带来一些亮点。不过为自由这个点真的挺脆弱的，也很老套，全片更没让人感受到女主口中自由的重要和不可割舍在哪里。很多人说本片跟《红雀》像，其实我倒觉得更像是《红雀》+《特工绍特》的结合体。
Chain,看过,推荐,2019-10-01 16:19:45,0,有点好看，人物的身份塑造成俄罗斯套娃的同时，情节和拍摄手法亦是如此。
野蒜,看过,推荐,2019-09-14 21:28:00,0,到目前为止，今年观影惊喜基本是《疾速备战》和《安娜》这两部动作片给的。海伦米伦痛饮伏特加。
LoudCrazyHeart,看过,较差,2019-10-23 19:42:52,0,间谍动作片还是老一套。女主的身世和她接受不久的训练结果，一个谜一般没说清，另一个几乎就是奇迹。
Q·ian·Sivan,看过,还行,2019-09-17 08:25:02,0,"「I work for the KGB, baby.」「Adversity is a great teacher. Trouble never sends a warning.」「You're a dead woman. → I love you, too.」"
超级烧伤,看过,还行,2019-10-01 03:01:21,1,开始看的时候津津有味，中间开始摸清套路，猜到后半部全部反转剧情，看完就真的乏善可陈。原谅我没有注意到全部假发的梗，原谅我最后一幕没有想起Leon。当一位导演开始重复自己，致敬自己的时候，比如周星驰，那就真的是江郎才尽了。打斗段落太长反而暴露缺点。唯一亮点是超模。
塔伦提诺,看过,还行,2019-09-18 18:17:41,2,女版的谍中谍中谍，超模好看露得太少
probe,看过,还行,2019-09-24 16:23:12,0,吕克贝松是不是随着年龄的增长，心智越发返老还童了？与当初30年前《尼基塔》的紧张震慑对比，《安娜》不论故事还是拍法怎么退化到这么幼稚的地步，其情节屈从于情绪化的程度都让人误以为是女导演的作品，很多场面之意淫程度看的实在尴尬不已，连Bug都懒得提了，反正是霸道特工莫名爱上我，连那点理性的幽默感都到哪里去了。从安娜·帕里约，米拉·乔沃维奇，到如今的萨莎·露丝可以明显看到吕克贝松对五官线条棱角分明的悍女形脸庞是多么的迷恋
忘我洗澡,看过,力荐,2019-09-29 09:05:18,3,我太喜欢这种类型片了，主要讲述一个女特工（间谍/杀手），大杀四方，把所有阴谋一一破坏，为自己（亲友）复仇成功，最终过上幸福快乐的生活。爽就完事了，何况她的腿那么长，乳房那么美，眼睛那么好看，和女朋友或男朋友的床戏都令人面红耳赤。（特别喜欢有一段她一边接吻一边回头一把将茶几上的东西一扫而空躺下，卧槽。）动作戏也很舒服，几个翻转虽然预料之中但还是很可爱。这对我来说是治愈片。
jj73浅之,看过,推荐,2019-09-23 21:06:10,0,养眼爽片，超模米伦墨菲和超美女盆友，得说吕克贝松别整科幻片了，把这套路拍下去就好
傲龙,看过,还行,2019-10-02 23:00:09,0,剧情还不错，安娜的表演也很不错，至少非常养眼的，与尼基塔有些相似，看得出吕导比较喜欢这类的作品，尼基塔更精彩一些。
心之pipo师,看过,推荐,2019-09-15 23:50:41,1,爽，反转有趣。
梵目,看过,还行,2019-09-15 20:50:34,0,酷女孩哦
嗨呆客,看过,还行,2019-10-01 23:32:18,1,只能看美女杀人 其他剧情什么的 别说了
曼靑,看过,推荐,2019-12-15 00:33:38,1,吕克·贝松就是吕克·贝松！真的很好看哎！应该是今年看过最好的动作片之一。比起《碟中谍》的花式耍帅，我觉得安娜的超模式杀人手法连走路都美到带风。虽然一直在各种「两年前」、「六个月后」、「三个月前」的时间轴切换，但是一点都没有觉得混乱，反而有一种被安排得明明白白的反转，哈哈哈哈哈哈。一个法国导演来拍美国和俄国的间谍故事还是很合适的，毕竟可以拍得很中立。戏剧化的还原了90年代的美国和俄罗斯的互掐，安娜作为俄罗斯的间谍，之后又成为了美国中情局的无间道，最后靠着自己的智慧金蝉脱壳的全身而退。我不知道安娜最后有没有去到夏威夷，但我希望她至少能如愿去一个热一点的地方。
淋,看过,还行,2019-09-24 09:42:50,0,最后公园里摊牌，两位男士间接接吻，哦~这该死的禁忌暧昧！~
又又,看过,推荐,2019-09-29 17:42:10,2,最后把两个P友都叫到公园简直笑死我了，太爽了这片
tavico,看过,推荐,2019-09-29 20:39:16,2,爽是真的爽，超模当杀手，每一帧都像在看时装广告，不停的闪回有一点点烦人，但是无损这片的观赏性，这哪里是撩拨直男的痒点啊，明明是踩着gay的G点走的！
Angry River,看过,较差,2019-09-11 04:13:42,2,比红麻雀还是要好上个几十倍的
人间退步,看过,推荐,2019-09-22 22:41:46,1,女主很有魅力，动作流畅，几处的反转还可以。
Vi,看过,较差,2020-01-28 23:48:57,0,女主左拥Luke Evans，右抱Cillian Murphy，这真的不是玛丽苏吗。以及，以这剧情破烂的程度来说，我合理怀疑女主是吕克·贝松女朋友
合纥,看过,还行,2019-12-06 16:14:10,0,越来越俗的卢贝松，枪炮不绝的荷尔蒙电影，越到后面越失准，到最后两拨人在公园对峙有点像在搞笑。
知心哥哥noly,看过,较差,2019-09-14 16:51:01,1,剧情很难说得通，而且遇到的困难都是故意强加的，解决也是故意解决的，反正没啥诚意的电影
阿紫,看过,推荐,2020-02-12 22:40:39,0,多重身份的俄罗斯套娃，换什么发色都好看
一碗云吞,看过,推荐,2019-11-18 06:46:11,0,音乐好听，姑娘好看，主角光环太强，叙事靠three years earlier来回倒实在太烦了，基本算个爽片。寸头小女友多好啊，为什么更喜欢俩渣男。。。
KinG羽,看过,还行,2019-10-20 18:15:37,0,每年类似的伪女权动作片一箩筐，时刻三十年老吕又倒退回去了。作为爽片总归还是有爽点的，你让身高一米八的俄罗斯超模出来打架杀人，随便配点傻叉KGB、CIA剧情都不会难看。又是靓女又是帅哥，还一直玩闪回反转，吕导演这是岁数大了，开始各种偷懒了？
huyouyou,看过,力荐,2019-09-29 07:55:00,1,前20分钟不太好看，但随着情节的闪回和错落交织，才体会到吕克贝松的功力。#20190929
枯藤和老虎,看过,还行,2020-01-19 01:06:22,0,MV段落多了点，还挺欢乐的
yum,看过,还行,2019-12-21 19:00:32,0,吕克贝松就拍个这？美女无脑动作片。Helen Mirren+1星。
red.,看过,还行,2019-07-04 00:54:32,3,很陈旧的故事，动作戏弄弄的90年代。卡司很好。多重解释的剧本结构（对，那些画面技术上讲不是回闪）。很多地方尽然不够专业。不过前后左右的男性观众都看的很high，美国市场因为最低宣传已经溃败了。若中国俄罗斯无法上映，票房能回本就不错了，若如此的话，pathe就完全收下e。
Nin,看过,还行,2020-03-07 07:18:40,1,好 香 艳 （我说Cillian Murphy
AnnieSY,看过,较差,2019-09-21 22:13:28,3,这也太扯了点儿，这细胳膊细腿的能以一挑十个打手？两个特工头子就这样陷入恋爱脑？轻飘飘地她就设计了三个老谋深算的家伙？可惜了卢克和基里安。
甦醒 Nostalgia,看过,较差,2019-09-17 00:25:44,0,吕克贝松对女性特殊的癖好，总是爱拍这种聂隐娘式一个人孤独到天崩地裂的角色，从尼基塔到贝娜，变得更商业但依旧没变的是对主角模样的审美和对绝命杀姬的痴迷。
Cycble,看过,推荐,2019-10-14 23:45:01,1,最后一句“bitch”掷地有声，啊，女人只能靠自己获得自由。不到最后，谁玩弄谁，还真不好说。
龙皇,看过,推荐,2019-10-29 12:52:17,2,美女一大堆，养眼；间谍无真情，悲怆。女主打斗很精彩很连贯，由于开挂，能够左右逢源，克格勃和CIA通吃。想不到女主竟然是吕克·贝松科幻电影《星际特工：千星之城》（Valérian and the City of a Thousand Planets）电影中的缪星公主。
盒饭,看过,力荐,2019-10-05 00:02:09,2,完成度相当不错了，就是笔记本电脑有点儿穿越。
猪头妖怪,看过,较差,2019-09-14 04:12:03,0,好了，是时候把Luc Besson加入黑名单了……
木匠小强,看过,推荐,2019-10-16 11:39:24,1,女人之间如果不是为了争夺男人，而是为了争取自由，那他们多半会变得惺惺相惜。爆头爽片，血浆值回时间。
Marco,看过,还行,2019-09-20 11:36:36,2,【6.5】螳螂捕蝉，金蝉脱壳。工作诚可贵，爱情价更高。男女尽情事，自由唯我意。反转略微有点刻意，但在剧情编排上有先果后因，且不难理解，乃是观众的福音。喜欢吕克·贝松编剧上的干净利落。但是美国拍片有个不适应的地方就是俄罗斯的特工都在说英语，听上去有点别扭。片中的男特工们智商集体offline，果然男人都是用下半身思考的动物吗哈哈哈哈，竟然觉得有点好笑。
Vivian,看过,力荐,2020-02-20 01:38:44,0,因为最近的片荒，你值得五分
мая,看过,还行,2020-01-22 19:00:54,0,6，爽片，满足了大部分普通观众对美女间谍片的观影预期，高冷长腿美女，凌厉的动作戏，周旋于各种男人之间的情节逆转，该有的一样不缺。电影错乱的时空感感觉像是吕克贝松故意的，特别是在女主调戏美苏双方间谍的故事放在一起，有一种法式无厘头的恶意。现在对吕克贝松也没啥期待，能拍成这样算是不错了
小沙皇,看过,力荐,2019-09-21 00:31:45,2,啊啊啊！我觉得好好看啊！超爽，超美！超带劲！若为自由故，两者皆可抛！
琧婯,看过,还行,2019-09-27 23:35:30,0,主要看女主。。。剧情是天马行空到处臆想，只能看个热闹
犯怵中的嫌疑喵,看过,2020-01-11 21:20:54, ,0,算上马扎儿展今天露点三连可还行- -笑点又多，爽到了233（不出个手榴弹打火机周边吗hhh
