用户,是否看过,评分,评论时间,有用数,评论
trueblur,看过,推荐,2019-05-26 13:57:57,9,在一个陷落的世界里，迪斯尼又一次守护了梦幻。美轮美奂 眼睛很忙 歌好听到飞起 舞蹈精彩 够了 （看了个评论说 感觉男主才是真正的迪士尼公主，有魔法双手和动物说话被绑架有高大男人解决问题的那种。   最后做了苏丹的王后哈哈哈哈哈）
张天翼,看过,还行,2019-08-14 09:44:10,7,现在有点吃不进这种喜闹剧了，公主到了民间随手拿面包不给钱还理直气壮，人家卖面包的就活该受损失吗？就这觉悟这认识，还觉得自己准备好了胜任苏丹？神灯的魔法界限也有问题，最后贾方的愿望是当苏丹，大家就是换了身衣服，场面尴尬又可笑。一颗星给威尔精灵，一颗星给公主的美貌，一颗星给小猴。
DuoDuo,看过,力荐,2019-05-24 21:38:42,22,没——有——彩——蛋😁威尔精灵调教出的街舞王子Ali😂贾方一点都不邪恶好吗？😢😣脑补应该是印合阒那类大祭司型👳茉莉公主问鼎苏丹大位，很符合女权主义口味😋🤗👏👏🙆💁💆🙋
SebMia,看过,推荐,2019-05-24 23:17:26,10,喜欢盖里奇的快节奏，音乐好听，史密斯逗比，公主美的令人窒息。很多人总是对童话故事改编的真人电影不满意，最主要的原因是当他们看动画时是用童心去看的，而看真人电影时是用成年人的目光去看的，这个不合情理，那个不合逻辑，这个也太扯了吧，那个根本不可能......但是，童话之所以为童话，就是因为在它的世界里没有什么是不可能的，所以看真人童话电影时，请把成人过于现实的理智放一放吧，也许会令你眼前一亮。（对比最近的小飞象和皮卡丘，这部真的是好太多了）7.5分。
倪湛舸,看过,力荐,2019-05-26 02:45:39,23,怎么说呢，唱歌跳舞真的很好看，没出来我就在fandango上订票了，听说公主当苏丹了貌似大快人心。我师兄说担心racial politics有问题，那个先不说因为一下子没看出大问题，但gender politics还是很有问题，这回公主不是花瓶改嘴炮党了，唱歌都是我不要speechless最后还真搞了bbox，可她到底都干了啥？微服出宫看到穷孩子饿了就偷馒头给人家吃（没脑子），怀疑阿里王子就会查地图（书呆子），唯一算聪明的地方是很快认出阿拉丁（所以还是得会看男人？），唯一做实事的地方是面对坏人说我关心人民你只管自己还嘴炮劝降卫队长，问题是从头到尾人民在哪儿呢？女苏丹关心人民的方式就是偷馒头被人抓然后跟着小混混跑好开心（卧槽其实我看得也挺开心的），迪爸爸你倒是搞点公主勤政为民谋划改革的戏份啊？
Marni,看过,较差,2019-06-04 15:52:12,0,跟之前看剧照和预告时的感受一样：演阿拉丁的演员长得太苦了，就感觉他不是要追求幸福，而是要去上访，遇到公主会第一时间把她押为人质跟国王谈判那种。全程只想跟他说，你哪位啊！不要再假装阿拉丁了好不好！
科林,看过,还行,2019-05-26 15:57:34,12,1、意外的惊喜是茉莉公主，为全片增添一抹勇敢的女性觉醒意味，一首Speechless唱得动听又激昂，Naomi Scott演得非常入戏，不错；2、新人Mena Massoud演技不行舞技一流，迪士尼选角是正确的，片中有他的高光时刻；3、公主女仆超逗，抢戏高手哈哈哈~~~
老滚,看过,还行,2019-05-24 16:56:50,6,7.0 其实仔细想想还挺好玩的，之前不被看好的灯神表现方面还挺不错，才出场的那一段歌舞的创意是真不错，舞蹈很棒，有印度风格还带了一点现代气息，歌很好听，但是几处歌曲的插入很硬，看着很尬，男女主的表现也还可以，剧情不用多说，这类片不用看剧情，反派也是一如既往的弱智
傻乐的猫,看过,推荐,2019-05-28 21:24:55,5,A whole gay world既成事实居然还强行洗直灯神？！必须扣一星。迪爸爸快点重拍《风中奇缘》啊好急。
顗礼,看过,推荐,2019-05-25 19:34:15,4,"鬼才钙导因上部片子给老东家赔钱太多而被财大气粗的迪宝挖来拍的一部“迪式主旋律输出IP大片”，真.有钱能使鬼推磨
不得不承认我对歌舞片真是一点抵抗力都没有，最喜欢看主人公说着说着就唱跳起来，几段歌舞秀真的好看啊！史皇的后现代逗比灯神塑造的不要太成功，也必须给茉莉公主疯狂爆大灯（独唱部分完美），而阿拉丁作为主人公反而完全不出彩，风头全部被抢哈哈哈。另：尽管片子已经没有多少属于导演的“作者性”内容，却依旧能够看到一些“很盖里奇”的镜头处理，很惊喜了。"
字母君,看过,较差,2019-05-24 01:09:12,7,"歌舞戏花里胡哨得像一场中东（mix印度）主题的化装舞会，文化完全错位的东方主义狂欢（甚至比《黑豹》更严重）。
盖里奇风格尽失，只有篡位一场戏的甩镜转场还勉强看得出一丝导演影子。唱段偷懒，调度糊得像在拍婚庆，追逐戏也只是小打小闹，既不够宝莱坞又不够迪士尼公主也不够《波斯王子》。没看过原版，但剧本是肉眼可见的有问题：洞穴探宝、结尾决战两场重头戏无法让人留下任何印象，配角写得一个比一个糟糕（几乎全体沦为吉祥物），灯神设定也难以自圆其说。偶尔凑效的尴尬幽默和演员长相是仅有的亮点，女主角像泽塔琼斯，但驼背很严重；男主角倒是出人意料的可爱，至少看这两个人谈恋爱还是不会太煎熬的。"
LORENZO 洛伦佐,看过,推荐,2019-08-17 22:12:26,4,musical做成这样已经蛮好，a whole new world一出竟然有点泪目，是的我依然是一个迪士尼脑残粉。这公主一个个起义的感觉还蛮，奇妙？
迷特波鲁,看过,推荐,2019-05-27 09:06:35,7,the whole new world唱太少了！片尾也应该放这首歌！阿拉丁跳下公主阳台那段，也拍的太平淡了！坐魔毯那段也不够...呜，有点辜负我的迪士尼前三。三星进一星，茉莉公主好看，精灵演得好。
祝你早安,看过,很差,2019-05-24 07:21:58,37,好莱坞工业化产品，近些年还少吗？现在的迪士尼本公司只会翻拍续集，而且又赚钱，严重带坏了整个行业，对整个行业导致大多数企业只要有ip，就会翻拍续集，永远不会原创故事！
zéro,看过,力荐,2019-05-24 14:06:59,25,太好看了😭听到Arabian nights的第一句眼泪就下来了，动画版看了好多遍，真人版做的很多改动（特别是Jasmin最后当了sultan）也很满意。但我觉得这个故事背景像是在莫卧儿帝国，阿拉伯文化加上印度歌舞哈哈哈
乌鸦火堂,看过,还行,2019-10-05 13:46:00,7,画面一流，只有威尔史密斯出场之后才好看起来，这才是盖里奇擅长的插科打诨，前面差点放弃。主要是男主角演技太差，成天一副受气包的形象，把阿拉丁搞得跟吃软饭一样，迪士尼真人动画最差男主角诞生了。反倒公主很赞，贾方演员偏路人，总觉得他下一秒就会“安拉胡可巴”，出戏了
巾城,看过,很差,2019-05-24 20:01:33,25,除了政治正确和文化殖民，几乎就是宝莱坞。
大奇特(Grinch),看过,还行,2019-05-25 01:18:19,5,两星半吧，迪士尼常规流水线作业，只是把动画版放大化了，限制了想象力，原创性其实不如蒂姆伯顿的《小飞象》。
汀仔,看过,很差,2019-05-22 13:15:13,19,活捉多只沙雕尬演～
李不言,看过,还行,2019-06-19 23:59:06,3,观众需要梦，便有了迪士尼。迪士尼以动画起家，而在现代科技的助推下，动画能创造的内容都正在被一种具有现实感的画面所复刻、取代，这便是真人化的需求，动画存在的意义被削弱了。不断用新技术去再现旧内容，这是实拍电影的悲哀，却是创作品牌必然所需的重复。另一方面，在这个时代，动画面临着巨大挑战，动画电影与真人电影的距离越来越近，也许会在某一天不分彼此。观众在潜意识里对动画翻拍真人的认同和追捧，也直接了反应了我们对于造梦的需要已达到了空前的高度。造梦工厂越繁盛的时代，越说明占比最大的群体所处的社会土壤有多恶劣。电影里越被反复表现的，越是我们在现实中所匮乏的。童真、财富、梦想成真、正义战胜邪恶、从此快乐幸福地生活在一起，迪士尼带给我们的，全都是我们想要但得不到的。感谢迪士尼暂时吹走了那根最后压倒我们的稻草。
荔枝超人,看过,还行,2019-06-05 17:18:36,3,歌舞场景和制作是有点出乎意料（可惜国内的宣传根本就没有提到），不过后半程还是感觉编不下去。
Reduex,看过,还行,2019-05-25 16:37:47,3,男主唱得好难听
嘟嘟熊之父,看过,还行,2019-05-27 14:06:01,6,拿来主义的集大成之作。刘亦菲能演出茉莉公主的一半魅力就知足了。
書衣偵探華斯比,看过,还行,2019-05-29 15:11:48,2,中规中矩吧！一言不合就开唱。一开始还以为会是喜剧片，然而并不，笑点还木有2015年法国拍的《阿拉丁与神灯》多。不过威尔·史密斯还是蛮有喜感的。女主好看！ PS：甲方果然不是好人！哈哈哈哈！
歌辞,看过,还行,2019-05-25 09:37:02,5,阿拉丁脱了反而不好看，当小偷在房顶上碰碰跳跳的时候比较可爱；还是国师更sexy，Marwan Kanzari年轻的时候更像阿里王子，变成genie之后的样子很适合演GV，应该有不少gay fancy他。Will Smith的扮相有点违和，实在不像阿拉伯人，面相倒是很喜感，看得出来年纪大了，体脂有点厚（呃，我确实是在评点迪斯尼真人版的《阿拉丁》）。之前有人说Will Smith扮演的genie是《阿凡达2》里的剧照，我居然相信了！阿拉伯公主非常美！这次政治正确到伊斯兰国家出了一个女苏丹。最吃惊的是这片子居然是盖·里奇导演的！大概只有奇怪的宫廷舞蹈能看出一点端倪。
约翰尼德蔡,看过,力荐,2019-05-24 14:19:57,10,7分吧，值得一看。史皇演的不错，期待重返巅峰。
何倩彤,看过,2019-07-21 02:47:49, ,4,中學時一起玩的女生人數剛好與迪士尼公主數目吻合，既定俗成就每人分配到一個公主角色。朋友個個皮膚白晳，合照時明顯只有我一個人pantone不一樣。我的小麥膚色在香港社會從小被嘲笑厭棄，直到大學畢業後這種色相才開始接納以至垂青。自然當年，「世界上的另一個我」就是茉莉公主。動物sidekick不是小鳥小狗小白兔，而是一頭猛虎，哪管別的公主有多甜美，阿拉伯有的是比糖更複雜更激烈的香料。Will Smith竟然跟藍皮膚很搭。節奏流暢畫面華麗的典型娛樂大片，但內容上，暫時童話翻拍中，除了黑魔后之外的其他，都是小修小補小踏步，不痛不癢。
夏奈,看过,推荐,2019-05-26 01:11:25,5,威尔史密斯不是基佬真的有点犯规
恶猫的步调,看过,还行,2019-05-24 23:59:33,1,鹦鹉变得好没存在感啊
97tilinfinity,看过,推荐,2019-05-24 19:13:05,16,超棒的复刻，石窟蒙太奇把动画片里的奇异全现一点儿没少，“我许愿放你自由”仍然是我对阿拉丁的最爱所在，盖里奇是顶级玛丽苏玩家！
武侠小王子,看过,还行,2019-05-29 20:02:02,1,28年过去了，对《天方夜谭》的改编依然没有长进。
西帕克,看过,还行,2019-05-27 23:53:53,4,盖里奇拍的最好的其实是兄弟派对泡妞互打掩护，史皇再演恋爱专家，帮“未经雕琢的钻石”找到真爱，手到擒来。表面上是迪士尼真人卡拉OK，内在其实是阿拉伯《全民情敌》。
朴不程,看过,推荐,2019-05-31 17:03:07,3,直到威尔史密斯加入的健身版蓝精灵神灯为这部本来索然俗套的宝莱坞式歌舞冒险片带来了一些惊喜，真是炫目夺丽好嗨哟~~~总而言之，女主好养眼。。。7.7
蝌蚪往人,看过,还行,2019-05-31 15:16:35,4,迪士尼经典动画真人版活活变成名导乱坟冈，改得最好的竟然是《美女与野兽》，也就是没怎么改。问题还是原著一个简单和纯粹的故事和名导们表达诉求拧不到一起去，我一看导演是盖里奇，还以为男女主角能变成飞檐走壁的雌雄大盗呢，结果小巷追逐戏也就浅尝辄止了，皇宫潜入一笔带过。兴奋的地方还是《A Whole New World》，原版的东西。其他的新东西要么显得粗糙要么仅仅是原作魅力的点缀。我最期待的还是这部电影对于伊斯兰国家的冲击力，一个美式、开放、美丽的阿拉伯世界，对于这些国家的观众来说也许就是一枚心灵的核弹。
Norloth,看过,力荐,2019-05-24 14:50:08,8,和2017年《美女与野兽》比较相似的是在保守翻拍动画之余加入了更多人物塑造和更多女性的独立意识。没有失望，阿拉丁唱歌的声线和动画版好像，而且Jasmine太美了！唯一不满意的是强行加了首感觉和其他风格不太一样的新歌。（预计到又会出现一些自以为是的人在评论影片的时候说段子，然而其实那些剧情比他们所说的段子诞生得要早得多= =）
饥饿艺术家,看过,力荐,2019-05-29 21:19:22,3,超好看！寓言新解。Will smith 太可爱了，公主王子太美太帅了。人性的魅力在于不完美。最让我有触动的一句对白：-「我想成为苏丹」「我觉得你可以」-「真的吗？你这么认为吗？」「我怎么想，重要吗？」
蔷薇流氓,看过,推荐,2019-05-26 18:49:21,4,看完心情可真好
深夜声噎,看过,推荐,2019-05-27 19:53:29,2,斗舞不错，唱歌也欢喜，再多点歌就好了，蓝精灵…史皇越来越像局长了…阿拉伯德小帽子挺可爱
水果山大王表姐,看过,力荐,2019-05-25 21:05:14,4,4星，威尔史密斯加一星。
忆秋,看过,推荐,2019-05-30 22:15:33,1,个人阶级的进阶若没有结构性的改变则无法达成。台词和剧本核心挺好的，还缺一些惊喜就是。看着慈祥的“Abu Nazir”有点好玩，女侍有点眼熟。啧啧，Zayn的歌声果然迷人，颜值也是杠杠的，咋不来个客串呢（还不是经济公司太差（楼歪了（。
Sailor Meow,看过,还行,2019-06-09 21:56:15,3,观感如音乐剧，在迪士尼看烟火时放a whole new world会哭的我完全不为所动？动画版一首歌飞过了各国风景名胜所以才说I can show you the world，这个是a 3-minute safari by the lake；改编合格，就是反派太差啦
澈南,看过,较差,2019-05-25 16:15:40,4,乏善可陈的歌舞爱情童话片，有意思的是无论苏丹还是哈里发，伊斯兰教统治下的阿拉伯帝国是绝对不可能禅让给女人的，所以这算不算一个裹着女性挑战权威世俗教义的说教电影（？）还有盖里奇是不是跑去宝莱坞进修了，好好的中东风整了一股浓浓咖喱味，特效预算是全给了反派吗，那贾方还真是个有牌面的反派喔。
隔壁LEO在唱歌,看过,还行,2019-08-11 20:42:03,1,给黑人一个白人媳妇，给阿拉伯国家一个女王，迪士尼已经正确得走火入魔了……
蒜 | BOY A✎,看过,还行,2019-05-29 23:53:07,2,神灯精灵的胸也太抢镜了吧。
T.V.Zoe ி,看过,还行,2019-05-25 21:32:19,2,三星半   千禧年爱情喜剧的节奏  好甜  茉莉公主超美！完美消化一切死亡口红色号！气氛热闹 阿拉伯风情够味  a whole new world竟然感动哭了  缺点大概是阿拉丁唱歌太歌舞青春了？
基尔,看过,还行,2019-05-24 23:53:17,4,反派贾方可能是gay吧……精灵出来之后好看一些 阿拉丁真的太丑了
岬,看过,推荐,2019-05-31 18:01:35,1,a whole new world洗净涣新了我的心。感谢disney magic的又一次拯救，照亮了我整个昏暗混沌的五月。故事的结局，新上任的国王茉莉追出城墙一吻迎娶了阿拉丁。妈呀我燃烧的感动不值钱你全拿去！！！🎆🎆🎆
末药煎肉塔,看过,推荐,2019-05-29 23:30:55,4,还挺欢乐的，但现在看这个故事，泪点是那句“让你自由”。中年人的世界里得到自由才是童话。
一棵海椒,看过,力荐,2019-05-28 13:55:51,3,除了威尔史密斯，一开始没人看好的路人卡司整容，末了个人认为选角非常准确！茉莉公主又美又会唱，眼睛会说话，很有说服力。阿拉丁气场较弱，但也符合市井混混的人设，并且很好的衬托了大女主。最惊喜的肯定是灯神，本来觉得灯神只能是罗宾威廉姆斯，没想到威尔史密斯给灯神注入了新的灵魂，他的唱跳真是值回票价。最后我再单独说一下宝藏男孩贾方，颜值、肉体和气场都超能打，吊打阿拉丁，试问这样的贾方谁不可以？！
大唐咕噜,看过,推荐,2019-05-26 13:33:54,8,基本复刻原版动画，多出来的公主独唱也很好完成了女性觉醒的子题。除此之外，非常喜欢影片所带来的异域风情，演员的口音处理得很好；还有许多可爱的小细节，印象最深的是魔毯建了一座迪士尼城堡的沙雕模仿片头，好可爱一毯子啊(^～^)
蹦床小子,看过,还行,2019-06-04 11:20:29,3,史密斯女装像日日【
阿暖,看过,还行,2019-05-27 17:43:44,2,前面九十分钟都很好看啊，后面半小时的突然人设崩塌是怎么回事？？伤心了。
女神的秋裤,看过,推荐,2019-05-25 20:25:56,2,幽默搞笑，轻松欢快，非常迪士尼的合家欢套路，但还是很耐看，娱乐中富有寓意和哲理，威尔·史密斯太亮眼，实力碾压，更期待他和李安合作的《双子杀手》了。
玩酷子弟,看过,推荐,2019-05-24 23:09:16,4,近年来最好看的迪士尼动画改真人片
Supremacyacron,看过,推荐,2019-05-29 19:41:03,2,总体观感尚可，节奏出奇的稳，一点也不像盖里奇的风格，大量的歌舞添加有点像印度电影，在气氛的营造上非常卖力，观众情绪也被成功调动，这一点无疑比前一阵迪士尼的《小飞象》要成功很多，而威尔史密斯也非常称职的扮演了本片的搞笑担当。
独行侠杀手阿何,看过,推荐,2019-05-29 23:53:49,2,近两部Guy Ritchie的电影刚好都在猎德百丽宫看的（更巧的是电影上映前我刚好在另一家百丽宫提前听到了插曲《A Whole New World》预热了一下！）。卑微穷小子迎娶勇敢美艳又尊贵的一国公主。平民打扮的Mena Massoud挺帅气的，但一到后面就凸显缺乏王子气质。Naomi Scott的茉莉公主犹如尤物般美得不可方物！每一道镜头都美得摄人心魄，倾城动人！贾方我也可以！歌曲很好听，男女主演的演唱技能过硬；Will Smith就不用说了，影视歌三栖的他不仅是全片最大的亮点和喜剧点，还为电影献唱了多首精彩的歌曲！萌萌的小猴子和可爱的魔毯也太喜欢了(›´ω`‹)！尤其魔毯，和奇异博士的魔法斗篷一样，时刻跟随和爱护着主人，和主人非常有CP感！！
诸葛若见,看过,还行,2019-06-05 18:09:41,1,三星都给唱跳Rap的威尔·史密斯。阿拉伯版联欢晚会，比迪士尼之前的重拍有进步，但真人演童话还是比动画原版差点意思。谁敢想盖·里奇也能拍这种商业歌舞片，没法思考，乐就完事。
is4dog,看过,较差,2019-05-29 01:05:28,2,？？盖里奇是被绑票了吗。这主角和主要线索也太不走心了……歌也难听。两星全给威尔史密斯的部分。
本初老儿,看过,还行,2019-05-28 11:10:45,3,除了几个镜头之外，看不太出来这是老盖头的片子。
okcomputer,看过,还行,2019-05-23 11:48:20,3,"Better than expected, but still merely serviceable. Will Smith and the new 'Jafar's performances actually worked, Disney really should look into their campaign materials, since they bought the negative publicity all by themselves. As for the sole new song, it does not pass muster, and don't get me started on the end credit renditions!"
M. Dzonski,看过,较差,2019-05-27 21:01:43,3,一直很反感这里边歌舞青春-欲望都市式的爱情配对欢乐结局气氛 不过想了想好像这正是很多洛可可歌剧的主题 于是决定转而反感阿拉丁的小册老人设和茉莉公主femininity大爆发的吼叫场面 另外两个主角也太难看了 公主可能是因为安装了女权加强包因而没了动画片里那种纤细婉约的美丽 她网红脸的女仆配上西海岸尼哥灯神也真是不能再匹配了 中亚/次大陆人的英俊/美丽彻底被平权主义和消费主义的眼光掩盖了，Shame！！总的来说 这就是一部被“普世价值”完美点缀起来的宝莱坞巅峰之作吧（我怎么这么mean
陆冠均,看过,推荐,2019-05-24 21:46:53,3,阿拉丁好看！歌好听，画面舒服，色彩缤纷，动作流畅，很棒的视听体验！能看到史皇回到适合他的角色实在太开心了！他才是那个能唱、跳、rap的男人！
瑞波恩,看过,力荐,2019-05-28 21:32:53,3,老掉牙的阿拉丁故事，竟然能改编的如此趣味十足，盖里奇的功利不小呀，印象最深的还是威尔史密斯的“蓝精灵”啦，有求必应还能歌善舞，简直可爱到爆炸的死党！老版动画版阿拉丁也堪称经典，《A Whole New World》大爱！
法式曌影,看过,推荐,2019-06-02 16:01:35,0,【B＋】越来越好的口碑抱着期待去看的，结果还是被惊艳到。确实是迪士尼真人改编最成功的一部，盖里奇还是厉害的，天马行空的鬼才碰上魔幻故事融入了不少奇妙的想法。歌曲好听场景华丽，人物塑造生动又各有各的魅力，虽然故事还是套路且基本只是还原，却迸发出了不同的生命力，这才是真人改编的正确打开方式。开场长镜头、史皇初登场、公主独白三段最为亮眼。
-,看过,较差,2019-09-11 08:43:18,2,Ew
Y,看过,力荐,2019-05-28 08:40:05,1,我宣布中东公主成为我最喜欢的小公主第三名
柯里昂,看过,较差,2019-05-27 09:18:23,4,两星半。说是迪士尼最好笑的一次真人改编应该非常贴切了，联想威尔·史密斯影片上映前的一系列活动，估计很长一段时间都没办法直视他。
Xaviera,看过,推荐,2019-06-02 16:54:58,3,預告出來的時候一臉嫌棄，真人化除了美女與野獸幾乎必定撲街，看完卻變成了大型真香現場，3D+舊歌新唱非常驚喜，Will全場最佳，連帶之前毫無感覺的男女主選角都非常的合心意，尤其喜歡女主，人美唱演俱佳。Speechless簡直可以和冰雪奇緣Elsa的Let it go並肩為覺醒之歌。你可以吐槽迪士尼越來越市場化的“政治正確”，卻無法否認它還是最佳的造夢師。
WALL·E,看过,还行,2019-06-28 09:24:47,2,看过动画和音乐剧后再看这个真是感到失望，30分钟多出来的时长都用来干啥了？把结局改得更政治正确、更符合21世纪的价值观我没意见，但这中间强行加入的剧情真是尴尬（美女与野兽也是），新写的speechless这首歌和其余的来自原版的曲目音乐风格明显不一致，非常突兀，真是觉着浑身不舒服。迪士尼为了努力摆脱自己的黑历史宣扬women's empowerment也用力太猛了点。本来是一个简简单单的故事，加入了太多说教元素
艾小柯,看过,还行,2019-11-26 00:12:51,1,十分中正，公主当国王的girl power诉求是现代化的反映，此外还是中规中矩的迪士尼。
saintdump,看过,推荐,2019-05-25 23:42:29,4,3.5/5。盖里奇还是把迪士尼的行活拍出了花，街头奔突和洞穴百老汇充分展现了场面调度×剪辑的能力（即便是特效布景），视觉上目不暇接（但也有些脱节），在当下四平八稳的商业片里，还是有那种轻狂的气质。实际上这片让我想到的是马达加斯加，舞/律动的部分比歌唱更出彩，Will Smith的灯神是比较黑人街头的，但在魔力设定和狂欢氛围里，这种现代感不突兀，倒显得开四面墙（能跳出故事即魔力，跳不出的即设定），观感高于预期，“斯坎兰”莫非调侃苏格兰？
李湘,看过,较差,2019-06-03 01:22:24,1,我个人不太喜欢。感觉剧情有点儿想当然。而且，唱歌的环节，歌并不是很好听。还有一点，男主的颜值真是一言难尽。
风间隼,看过,还行,2019-05-25 22:58:19,2,每一幕都让人想起动画版，以及动画版处理得多么高明，真人电影就算CG发展到现在，要展现那个whole new world还是有点够呛。选角都不差，但歌曲演绎得远不如原版。盖·里奇真是越来越泯然众人了。
小奈小西,看过,推荐,2019-05-28 17:09:42,1,迪士尼还是迪士尼，不过本片总给我一种冰雪奇缘的感觉。威尔史密斯是大亮点，太适合神灯精灵这个角色了。
赫捍森,看过,推荐,2019-05-26 18:22:40,7,小细节用心，看着很欢乐，但是看的时候总感觉是在做任务，一项接一项。故事一真人化以后，原版动画里那些文化挪用(cultural appropriation)的东西就越来越明显了，用阿拉伯和印度的文化的视觉和背景来讲一个美国核心的故事，总觉得有点意淫。另外19和20世纪时，阿拉丁这个故事的原型其实是在中国...政治正确的年代，生意不好做吧
大作人家王書紀,看过,较差,2019-05-31 11:39:10,2,（扶额）
谢谢你们的鱼,看过,还行,2019-05-28 21:31:02,2,盖·里奇的存在感非常少，依然只是一部热热闹闹毫无营养的迪士尼动画改编电影而已，男主角不论表演还是歌声都愧对大制作的眷顾，女主角和威尔史密斯才是真正的主角，哦，对，片子真的有点吵。
黄信滚,看过,推荐,2019-05-27 10:41:20,4,超出预期，欢乐流畅。没看过原动画，看到对游戏还原度那么高觉得眼前一亮。可能是目前最好的迪士尼真人化电影。
Hómer,看过,推荐,2019-05-26 17:44:15,2,阿拉丁的堕落和清醒都太生硬了，不过无所谓，我全程只在关注灯神的肉体而已
Costi,看过,还行,2019-05-25 15:01:37,1,超出期待，剧情要是安排贾方年轻时曾教导过阿拉丁好像也挺能写下去的。
sosovipp,看过,推荐,2019-09-22 22:12:03,0,女主颜值+1
Panda的阴影,看过,推荐,2019-05-24 23:17:29,2,各种机缘巧合的事情接二连三不约而同日地发生，然后造就了这让我特别特别特别开心的一天！—— 豆瓣评分出炉7.7分比我预期的高，本计划看普通3D版的我因此改买了IMAX 3D场的票。—— 盖·里奇也拍起歌舞片了，印象里第一次看威尔·史密斯如此载歌载舞，观感胜过蒂姆·波顿的《小飞象》，但是不及1992年的原动画版《阿拉丁》，故事变动不是很大但情节却修改了不少，猴子阿布在本片中贡献了不少笑料不过没动画版那么富有个性算各有千秋，但鹦鹉艾格不那么话唠、诡计多端反而没那么有戏有趣了，真人魔幻秀虽然各种大场面又欢庆热闹，但我更喜欢动画版里各种夸张又极具创意的搞怪戏码，倒是几首旧歌新唱愉悦到了我的耳朵。—— 阿拉丁找神灯→《夺宝奇兵》《神庙逃亡》，茉莉公主独唱→《冰雪奇缘》，《阿拉丁》被放逐雪地→《怪兽电力公司》……
Enjolras,看过,推荐,2019-05-26 22:37:56,4,如果有一个人在救这部电影，那一定是威尔·史密斯，其银幕表现力之强，高过片中其他人物一大截。传统的歌舞在他的串联之下呈现出更加鬼马的幽默，再加上迪士尼一如既往高水准的服化道与视觉效果，使得这部《阿拉丁》即使故事再传统再低幼，也依然是一部赏心悦目的电影。
非常不小心,看过,推荐,2019-08-16 00:34:19,2,因为准备要迎接迪士尼版的《花木兰》，额~~还有黑人版的小美人鱼。我就想着看看本片先打个预防针。其实还蛮好的了。阿拉丁和花木兰一样有着漫长的文本流变，个中要义并不是要“改得好，改得符合历史”，而是要“看不出改”，实际上，就是改得符合一个全球广谱的、去意识形态的“刻板印象”。这个难度，大概类似于把某种鲜明特色的地方小吃，改成符合全国大众口味的，去地方特色的地方特色小吃，有没有这样的产品呢？火锅和烧烤了解一下，或者，牛肉汉堡。基本上，迪士尼就是文化产品届的麦当劳，基于这一点，所有文化层面的鄙视和鞭挞都没有意义，就，享受本能饥饿得到满足，就很成功了。
Holly,看过,推荐,2019-05-26 19:37:02,2,不愧是盖里奇啊，连迪士尼童话都能拍得那么酷～茉莉真的是太太太美啦！
沐梵,看过,还行,2019-05-28 21:40:10,4,女性觉醒之风吹拂，迪斯尼公主联盟再添新军，可惜speechless不管在视觉还是歌声层面都难以再现let it go的豪迈与激荡。王子存在感被挤到墙角，史皇嗨翻全场，挤眉弄眼故作油腻却不讨人嫌，rap唱得很不错，不愧是四座格莱美在握的多面手。阿拉伯风格的美术和歌舞令人一亮（虽然在我看来和印度歌舞片也没太大差别），除了开场追逐戏尚贴着盖里奇烙印，后续便完全是迪斯尼的主场了。
Nothing,看过,力荐,2019-05-24 20:33:28,4,"完美的音乐加上耐人寻味的故事情节 真是一部值得推荐的电影。就算世界上最厉害的精灵也不能使一个人爱上另外一个人 也不能让死人复生。 就算世界上最厉害的精灵也无法改变的内心。
电影中还可以挖解到许多放映人性的东西。人之欲望 得到的越多 越想得到更多。世界上最可怕的是人的欲望 总也填不满。而一旦当你成为世界上最至高无上的权力时 反而会收到束缚。那个至高无上的权利反而更向往自由。所以，人应该珍惜自己现在所拥有的。如此 便好！"
樂啊樂,看过,推荐,2019-05-24 21:14:41,5,超过预期，迪士尼真人目前最佳，编剧应该是大改原著，虽然有些地方没什么亮点，但是还是有几段很盖里奇的部分也非常有想象力，威尔史密斯的灯神比没看之前想像的好得太多，很搞笑现代化，歌舞部分也不错，非常热闹，歌也好听，主题也非常走心，虽然俗了一点合家欢了一点，倒是还有点感人。适合在大银幕前观看。3.5
岁月无痕,看过,还行,2019-05-27 17:44:30,1,特效不错，剧情略显薄弱，反派贾方塑造的过于单薄
yuan,看过,还行,2019-05-28 09:17:58,4,阿拉丁假扮王子进城那一part，就很像pride大游行啊。
红豆♥,看过,推荐,2019-05-27 20:05:29,5,完全还原小时候看的动画片，公主比动画片里还漂亮，还会B BOX
青蓝,看过,推荐,2019-05-26 22:40:45,2,歌舞剧形式，音乐很好，尤其是女主角唱的歌。别的一般般。
茶茶苏,看过,推荐,2019-05-24 16:04:44,11,公主太美了，阿拉丁也挺帅的！
桃子,看过,推荐,2019-05-26 17:29:34,2,盖里奇果然不负期待！其实他的影像风格和快速剪辑，一直挺适合歌舞片的呀，制片人有眼光！男女主角都很好看。Will Smith，虽然不知道他之前几年为什么失踪，但好像2019年开始复活了，参与了很多project。精灵是黑人的设定，仿佛映射了奴隶解放（但是不是有点儿过时？）。Whatever，骚贱版的精灵，还挺到位的。公主踏上魔毯的瞬间感动人心，两位主角之间的吻看上去也颇具化学作用，只是不太喜欢男演员的歌声，导致飞翔片段打了折扣。/公主的湖绿色首饰都特别美！/擦灯，哈哈
