用户,是否看过,评分,评论时间,有用数,评论
Silvara澈,看过,推荐,2020-02-15 22:30:50,0,扮动物的片段真的太好笑了，站在路中间的树懒，看不到屁股的狮子，喝可乐的北极熊。笑完之后又回到残酷的现实……动物园这个切入点蛮好的，世间温情和残酷一面都有折射。
溺水小哈,看过,较差,2020-02-21 00:43:39,0,cos动物努力生活那段真挺逗的，其他一般
小瓣生🌈,看过,推荐,2020-02-13 17:26:32,1,"动物园里没有动物，人类社会缺乏人性。期待一张不用更新的门卡，就要换上一张不露声色的脸孔；经历三个月摸爬的生活，不愿这一生滚打在浮华的阶下。
爱情善变，不如做一只树懒、永远拥有自己的树干；利益牺牲，就化身成长臂的猩猩，对喷涌的物欲发出怒吼。困在笼中，才明白北极熊为何在围观中倒地不起；坦诚缺憾，懂得放手才能过好往后的人生。被谎言和权力压弯的脊梁，却被无望又破败的生活簇拥而起。钢筋水泥中也能种上森林，而我还是愿意回到当初无需掩藏的人生。"
不懈不戒,看过,较差,2020-02-12 20:51:06,1,国字脸的正峰哥是不可能甘当无良律师的。
在月球上荡秋千,看过,还行,2020-02-16 21:56:11,0,还行
徐内向,看过,推荐,2020-02-22 13:02:01,0,优秀傻屌剧
素人冯,看过,还行,2020-02-21 00:17:48,0,节奏太慢
rodge,看过,还行,2020-02-27 09:25:09,0,扮演动物的喜剧部分真的很搞笑 笑惨了！可是正常文戏却还是有点无趣！
kiki204629,看过,还行,2020-02-17 10:03:28,1,大猩猩背着树懒真的很有爱啊。北极熊戏真多！如此有“人气”的动物园太好笑了
西瓜大侠女,看过,还行,2020-02-16 23:58:06,0,“没有动物的动物园”～如果说是漫画改编的，就很好理解了！昨天还琢磨着最近看了很多老片儿怎么都没看新片儿，就看到某资源网公号推这部了，加上最近喂流浪猫什么的，感觉动物题材还是会很治愈的又一贯喜欢，晚上就看了。对对对，也是来看“我是跟白英奎学英语的白英奎啊”的！大女婿老了，但动作还是一样迟缓且人设还是有些弱弱无能自卑的！故事本身么……不能说多精彩，而且情理上也未必说得通，但还是有些出彩的片段。狮子🦁️扮相那里笑疯了！还有大猩猩🦍砸便利店。最后北极熊待的地方外景好像落基山那边哦～如果能处理得再感动一些就好了比如黑鼻子带着全家来找兽医。韩国电影人物脸谱化还是挺一以贯之的，这部其实更像韩剧风格。对白翻译了片中文字没有翻译还得自己找。第一次用百度云app投屏TV，清晰度可以，网络不好时还是有些卡。
英年早睡,看过,还行,2020-02-15 22:37:02,0,狮子真的太好笑了哈哈哈哈~~~这个真的不是可口可乐的软广电影吗？？？
夏卡兰兹,看过,推荐,2020-02-16 00:32:54,0,"当年看到原漫画就很感兴趣的追完了，如今这部电影对于漫迷来说也不算失望，挺
还原的尤其是树懒，真的分不清真假啊。最后大团圆，满足！"
华盛顿樱桃树,看过,还行,2020-02-16 19:41:00,0,类型片上的新思维，温情故事的新想法。就挺不错的，观赏性强。韩国人真的动脑能力强，总有或大或小的突破。
导演摄像路人,看过,还行,2020-02-16 22:53:58,0,正峰欧巴，我要粉你
Pinocchio,看过,推荐,2020-02-11 19:34:28,2,还是挺搞笑的哈哈，不过剧情和人设都比较老套路套路，结尾要是有点反转就好了
聿子狸。,看过,还行,2020-03-02 22:18:08,0,剧本本身比较弱 好笑归好笑 但笑点太少了耶
杀猪大娘,看过,还行,2020-02-11 17:57:58,1,哈哈哈哈大猩猩那里我笑死 我觉得还蛮可爱的 安在洪嘟嘟嘴 北极熊喝可乐真的不是广告吗？｜中二｜想不想去动物园啊
cenduruila,看过,推荐,2020-02-17 21:38:43,0,当搞笑片来看，装扮动物那里确实很搞笑，但是故事情节有点典型的韩国套路，那么大的树懒是怎么做到不穿帮的😂
sickboy,看过,还行,2020-02-22 22:09:08,0,電影院
大罗,看过,力荐,2020-02-09 18:22:46,42,哈哈哈哈哈哈，果然人类动物园。人们想看的不是人喝可乐，而是北极熊喝可乐！
M酱,看过,还行,2020-02-25 10:53:42,0,漫改……怎么说呢 北极熊喝可口可乐好评
东方兔子会轻功,看过,还行,2020-03-08 21:35:57,0,树獭和黑猩猩的爱情mua……
恧,看过,还行,2020-02-21 20:16:00,0,这是我近两年来看过的最水的结局。编剧导演闹掰了吗？五个主演的人设都烂掉了呀
芬芬达,看过,还行,2020-02-20 20:00:58,0,精彩的片段我在抖音就都看完了，所以略无聊
Mamacita117,看过,还行,2020-02-16 00:00:40,0,6分。单论动物园本身的故事乏善可陈，但若是将动物园置换为一个国家，加上若干政治隐喻，就有意思多了。
大胡子先生,看过,还行,2020-02-17 20:17:38,0,不好笑呀......
Bunny Jack,看过,还行,2020-02-20 12:10:20,0,前半段看个乐，狮子站着太怂了
phoebe,看过,较差,2020-02-13 09:39:42,0,快进也看不下去…
momotea_Summer,看过,还行,2020-02-29 14:06:01,0,笑点很纯粹，但是剧情太套路了，中规中矩。
LOIS,看过,较差,2020-02-12 17:37:28,1,整体就很一般…人模仿动物的点倒是挺有意思………没拍好
丝竹宴音,看过,较差,2020-02-13 16:11:15,0,比较轻松，拍的一般
宽松睡裤又如何,看过,还行,2020-03-02 01:36:01,1,试问能当动物园长谁还会想坐办公室呢？
葡❤️萄,看过,还行,2020-02-17 00:33:05,0,因为running man找来看的，一般吧
魚嘉樹,看过,还行,2020-03-06 10:25:27,0,扮演动物真的要笑死了
Jafe,看过,较差,2020-02-09 17:22:30,2,nornormalmal，马马虎虎，勉勉强强。对此片感兴趣还是因为他们上了RM做宣传，可惜电影实在一般。
阿尔法,看过,还行,2020-03-06 21:41:48,0,没有动物的动物园……
非常道电影,看过,较差,2020-02-09 11:09:03,0,一般般
麦当狗蜀黍,看过,还行,2020-02-17 20:51:25,0,最后竟然集团收购动物园修建动物度假乐园。。。这么狗血还真的猜不到啊，混蛋
梦之安魂曲,看过,还行,2020-02-17 10:48:37,0,故事比较套路，不出色。“北极熊”喝可乐，砸了便利店并拿走监控的“大猩猩”挺逗的。
Mr. Fahrenheit,看过,还行,2020-02-07 23:23:50,1,其實幾好笑，但可以再瘋狂啲。
Nissassa,看过,还行,2020-03-10 01:50:10,0,度假村计划一出来就猜到了结局
大抒子,看过,还行,2020-02-13 14:57:39,1,精髓都在预告片里。
我谁也不是。,看过,还行,2020-03-01 16:23:41,0,三星半，结尾差点意思
GS,看过,较差,2020-02-11 19:55:49,0,大猩猩鬧超市那裡笑了，其他沒了
